,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
248,0.92799604,0.7788711,4.4023457,0.4508245,3.0052426,0.93980706,1.059439,1.2155863
249,0.6877192,0.8115615,7.0498376,0.2592896,2.744581,1.0554534,1.0093908,1.207966
250,0.93531215,0.7641763,6.0574536,0.15304275,2.2861073,1.0316883,1.0342387,1.1141868
251,0.82596326,0.798205,6.1896753,0.28189862,2.5361867,1.1073569,1.1004637,1.0332197
252,0.63169813,0.83221734,7.1622925,0.2743746,2.5094984,0.9644899,1.0454419,1.3187212
253,0.7803589,0.82501125,6.574846,0.22374895,2.397843,1.0860034,1.1316322,1.1234854
254,0.6608432,0.7777133,6.796929,0.17567186,2.565365,1.1091707,1.0034237,1.1532359
255,0.78189415,0.795765,7.590233,0.18309973,2.5285578,1.1567037,1.1243169,0.99743956
256,0.76107514,0.7881271,3.6854756,0.7085527,3.1171136,0.8847814,0.8988552,1.1081249
257,0.7247605,0.80915016,3.6565404,0.7405947,2.9637659,0.89229125,0.9245701,1.2529688
258,0.7068358,0.8121699,4.8330626,0.5086681,3.0042145,0.93862325,1.0230523,1.0477599
259,0.6866292,0.83331907,6.342347,0.18922359,2.4021723,1.0155069,1.1335002,1.3146912
260,0.67624253,0.77960837,8.175108,0.1819351,2.7191703,1.0590367,1.0479691,1.1062907
261,0.7517892,0.8170211,5.6656685,0.33252507,2.508517,1.1351924,1.1329372,0.89697844
262,0.904373,0.78053236,4.239958,0.52187866,3.1448922,0.9023996,0.9177885,1.153008
263,0.71525913,0.8448624,6.336266,0.2972612,2.3844981,1.0315946,1.0610272,1.1341213
264,0.69368905,0.79112786,6.938637,0.21993482,2.7070086,1.0536065,0.84807223,1.1664194
265,0.71389914,0.81097543,6.6922765,0.27874073,2.5575278,0.9094713,1.0733715,1.1111659
266,0.76760054,0.79194206,4.4135423,0.5662831,2.9697876,0.9417698,1.1864908,1.0342401
267,0.77601135,0.79810834,5.5895214,0.38392815,3.0102534,0.92977214,0.8979162,1.2124145
268,0.8736233,0.77267665,3.276754,0.8279348,3.199416,0.9834866,0.8652377,1.1355587
269,0.7991201,0.77822834,3.303525,0.71258247,3.1530058,1.0351485,0.88752705,1.1389836
270,0.6816748,0.8197651,4.1395407,0.5951065,2.8516295,1.0429453,1.093037,1.166357
271,0.8390302,0.7803847,3.7804055,0.6548801,3.0292282,1.0623481,1.0940018,1.1102035
272,0.7051183,0.78837264,6.3794518,0.24218425,2.6872313,0.9355831,1.0699228,1.0956436
273,0.6545996,0.8217651,5.722915,0.27151525,2.4249537,0.9998399,1.1374547,1.2075706
274,0.7640056,0.81732726,6.566499,0.402228,2.928035,0.9663965,0.9987722,1.108718
275,0.8780277,0.80981255,5.2661815,0.18696079,2.3336954,1.1604435,0.9346012,1.0765392
276,0.7385093,0.7966758,7.5610886,0.24812731,2.8833165,0.96683615,1.0800314,1.0106941
277,0.7953442,0.82976407,5.710736,0.271311,2.2885053,1.0712935,1.1565241,1.1387668
278,0.6223304,0.79012644,6.256813,0.21713422,2.573915,1.1623579,0.97597975,1.1834782
