,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
47,0.5425672,-0.04802444,-0.21026008,0.95,0.42804616689682007,14.890392,0.4194759726524353
48,-0.50602615,-1.4110925,0.45218,0.38517332077026367,0.8080270290374756,14.329288,2.8619189262390137
49,-0.4515943,-0.08100862,0.14112072,0.9070647954940796,0.667880654335022,15.093833,0.6405953764915466
50,0.5262567,0.43199626,-0.22705398,0.95,0.2527521252632141,9.665294,0.19037549197673798
51,-0.3335167,-0.54436225,0.38784936,0.95,0.659152626991272,14.838302,1.7329339981079102
52,0.77667767,1.129698,-0.78229654,0.95,0.4173685610294342,12.805216,1.1827671527862549
53,-1.4527639,-0.49539387,-0.11545559,0.18489322066307068,1.004753589630127,14.85088,0.028981676325201988
54,0.18756461,0.85559326,1.3145106,0.95,0.0941169261932373,14.396356,0.20305992662906647
55,-0.45657966,0.24482918,-0.14163049,0.8880382776260376,0.6584802865982056,14.238093,1.680331826210022
56,-1.5168958,-0.73346025,-1.0692246,0.0383874773979187,1.2444227933883667,14.865181,2.9082589149475098
57,0.89263713,-0.21350922,-0.40286493,0.95,0.370876282453537,13.533635,0.7027961015701294
58,0.07347492,-0.41135463,0.42717806,0.95,0.4856201708316803,13.79812,0.23691406846046448
59,-0.6992617,0.73057234,0.23643892,0.95,0.6350259780883789,14.806988,0.6225534677505493
60,-0.34045795,0.4613376,0.49102977,0.95,0.5021899342536926,13.973883,0.3048723042011261
61,0.48123696,0.9386916,-1.1910971,0.7805103659629822,0.5993186235427856,14.609959,0.6855525970458984
62,0.068122074,1.2464635,0.39957803,0.95,0.26598167419433594,12.755049,0.21974043548107147
63,0.5315947,-0.67279625,-0.19942969,0.95,0.5167763829231262,12.951546,0.9877710938453674
64,-0.62017757,0.29127654,-0.7018077,0.4368700683116913,0.7757258415222168,13.891929,2.4042978286743164
65,-0.06342966,0.0024804552,-0.825397,0.8374417424201965,0.6751531958580017,14.012998,1.903977632522583
66,-0.10135745,0.39753598,0.18609601,0.95,0.4480288624763489,14.141358,0.18311627209186554
67,0.27878064,-0.1561426,0.56495005,0.95,0.39809054136276245,10.787383,0.8401568531990051
68,0.48397934,-0.028676294,-0.73472196,0.95,0.5392295122146606,13.492069,0.6405823230743408
69,0.026600726,-0.69560325,-0.86596453,0.45613452792167664,0.7804485559463501,14.14485,2.512112855911255
70,-1.9082557,-0.33868617,0.04783472,0.07720936834812164,1.1256463527679443,14.967653,2.891533136367798
71,-0.044542782,1.1753887,-0.47267884,0.95,0.49067574739456177,14.413553,0.298654168844223
72,-1.9118239,-0.65938103,-0.038323745,0.06365744769573212,1.1700772047042847,15.046585,2.9055333137512207
73,-0.1723825,-0.0068189097,0.6995153,0.95,0.47009381651878357,14.102283,0.240193709731102
74,0.40265468,0.017303798,-0.47501197,0.95,0.5144023895263672,14.321441,0.22653424739837646
75,0.94496727,-0.21839245,-0.38689423,0.95,0.36332258582115173,13.174729,0.527513325214386
76,-1.0843245,0.16257052,0.42568102,0.44142934679985046,0.8175404667854309,13.883711,2.899484395980835
77,0.9736738,-1.1858888,-0.47307065,0.95,0.4835870563983917,14.333922,0.4904775023460388
78,0.5011538,-0.007096195,1.0962301,0.95,0.2380465567111969,11.327767,0.7897303700447083
79,1.0176591,-0.38688684,0.07906542,0.95,0.24763213098049164,11.246822,0.9528337717056274
80,-0.7244734,0.8837934,0.95419157,0.95,0.5014225244522095,13.935465,0.6241794228553772
