,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
273,0.30911756,0.34952557,0.95,0.40198424458503723,11.689344,0.5628346800804138
274,0.4439603,-0.4738474,0.95,0.4828517735004425,11.942986,0.705805778503418
275,0.08413072,0.004533934,0.95,0.514155387878418,9.931178,1.279303789138794
276,-0.06378057,0.2225361,0.95,0.5461441874504089,12.165467,0.8965948820114136
277,0.5045303,-0.587213,0.95,0.4840172529220581,11.052799,0.8031021952629089
278,0.29319423,-0.3673332,0.95,0.49271342158317566,12.799985,0.8078651428222656
279,0.13853066,0.084019005,0.95,0.48068946599960327,14.337582,0.3029855489730835
280,0.82415783,-0.76857054,0.95,0.3209255337715149,11.381438,0.1452835202217102
281,0.54306585,0.04571341,0.95,0.35301515460014343,14.32944,0.2525363564491272
282,0.21257903,-0.16166885,0.95,0.5000067353248596,14.646751,0.4767115116119385
283,0.39689028,-0.83176225,0.95,0.5222566723823547,14.406705,0.7512964606285095
284,0.10092514,0.0049464307,0.95,0.531938374042511,6.892699,2.786226987838745
285,-0.4771981,0.7085481,0.95,0.6153813004493713,12.2959585,0.9909123778343201
286,-0.56996477,-0.18874824,0.5723377466201782,0.7543076276779175,13.622086,2.904970169067383
287,-0.8559352,0.76761293,0.7312681674957275,0.712837815284729,10.708031,2.799025774002075
288,0.19803454,0.30598545,0.95,0.4440774619579315,13.601615,0.3973747193813324
289,0.30116785,-0.055460315,0.95,0.46279633045196533,13.7029085,0.6162542700767517
290,-0.062398672,-0.9670199,0.7953086495399475,0.7047452330589294,10.083712,2.675353765487671
291,-0.7873885,0.7913158,0.9037546515464783,0.6907070279121399,13.82628,1.5453134775161743
292,0.104420595,-0.94421816,0.9099906086921692,0.6410753726959229,8.825865,2.4483535289764404
293,-0.7989645,-0.098947324,0.3953098952770233,0.8188760280609131,14.164407,2.9040915966033936
294,-0.03303303,0.47431362,0.95,0.4709557592868805,13.051549,0.18480995297431946
295,0.8049616,0.19316624,0.95,0.2394072413444519,12.765514,0.33235782384872437
296,0.61942464,-0.6621349,0.95,0.4292004406452179,12.113474,0.6354592442512512
297,0.26329324,-0.5815599,0.95,0.5417585372924805,12.314691,1.1440963745117188
298,0.9577324,-0.068233825,0.95,0.15885822474956512,11.29292,0.1946529895067215
299,-0.4823764,0.73829895,0.95,0.6041920185089111,14.605114,0.5139151811599731
300,0.7109742,1.4989446,0.95,0.11285676062107086,12.653448,0.3004111349582672
301,-1.3760923,-0.19500534,0.18384917080402374,0.9880043268203735,14.754629,2.9059042930603027
302,1.2000417,0.14885487,0.95,0.19616998732089996,7.87109,1.7075374126434326
303,-0.58060163,0.19976406,0.8667214512825012,0.6658856868743896,15.177742,0.15279485285282135
304,-0.64282036,-0.8654995,0.4656888544559479,0.8052965998649597,14.883239,0.050004925578832626
305,-0.06893231,-0.1525647,0.9416069984436035,0.6033552885055542,8.678244,2.5142245292663574
306,-0.49491444,0.32969296,0.9357591867446899,0.6419697403907776,14.148484,0.7508686184883118
307,0.17646407,0.35639882,0.95,0.43214747309684753,14.195424,0.2081862837076187
308,1.0038773,-0.5651076,0.95,0.32992684841156006,12.685742,0.6768052577972412
309,0.1952264,-0.26444855,0.95,0.5235268473625183,12.979546,0.8778902888298035
310,-0.18155463,-0.2660641,0.95,0.6548387408256531,14.695572,1.3375712633132935
311,0.22549619,0.60546,0.95,0.37348249554634094,11.697093,0.6114971041679382
312,-0.6372827,1.0868666,0.95,0.5991674065589905,14.558258,0.35352879762649536
313,-0.6895028,0.42362088,0.7597842216491699,0.6950976848602295,14.218193,2.207685708999634
314,0.5151823,-1.3209118,0.95,0.5258615016937256,13.511806,0.5782933235168457
