,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
72,-0.23701404,-0.5371991,-1.0962752,-0.053424597,-0.20100893,1.201395,-0.8919158,0.6216886043548584,0.7390250563621521,13.652897834777832,2.2022929191589355
73,-0.38063884,-0.012458907,-0.48237047,-0.054565758,-0.058199074,1.5051824,0.58587897,0.95,0.503185510635376,14.367025375366211,0.6919837594032288
74,-0.16255133,0.24678823,1.0142419,-0.66112065,0.41438633,-0.5800164,0.44085416,0.95,0.4373108744621277,14.072566032409668,0.27629655599594116
75,0.51604784,1.5002103,0.052082285,0.5045465,0.021967785,-0.15329517,1.5244911,0.95,0.2574346363544464,6.591455459594727,1.327280879020691
76,1.2123034,-1.0390095,0.2698575,0.6304577,0.56404555,0.4319936,-0.3065661,0.95,0.14333470165729523,9.453641891479492,0.4028198719024658
77,0.23088096,-0.19482276,0.20716359,0.17587307,-0.07245102,1.025222,-0.09296473,0.95,0.354055255651474,10.369552612304688,1.2893717288970947
78,0.27460396,-0.10760583,1.2244625,0.33494127,0.60972935,0.14401722,-0.4354738,0.95,0.1282883882522583,11.65796947479248,0.1979246586561203
79,-0.58513117,0.45662636,0.040032383,0.9158077,0.49957117,-0.059731383,0.096735604,0.95,0.528211236000061,13.9672269821167,0.418451726436615
80,0.6289382,0.79649377,0.20130458,1.2187117,0.5105164,-1.181469,-0.236195,0.95,0.26817256212234497,11.802279472351074,0.6827245354652405
81,0.539915,0.63069123,1.3581274,-0.59205085,0.9336173,0.1974236,-1.0129876,0.95,0.10463468730449677,6.137288570404053,0.2352462261915207
82,0.7685419,0.1931735,-0.5867677,-0.18461871,0.0021346458,-1.355971,-1.4113015,0.593856155872345,0.7842341065406799,14.581531524658203,2.5851128101348877
83,-0.18547049,0.5181863,-0.83011824,-0.41625357,-0.37755683,-0.23228985,1.0809644,0.35011714696884155,0.935117244720459,13.088746070861816,2.8849494457244873
84,1.5956446,1.1946802,2.022421,-0.14915395,-0.02358174,0.8821431,-0.63829917,0.42589813470840454,0.04271361976861954,1.8356564044952393,0.5452470183372498
85,-0.3892001,0.1661496,-0.31724998,0.039926182,0.37671182,0.035499375,-0.5979344,0.9474709630012512,0.6470897197723389,14.05406665802002,1.7792398929595947
86,0.951859,-0.8137106,-0.155808,0.10741217,-0.5819021,1.4085261,-1.9711448,0.95,0.39079976081848145,11.723081588745117,1.0468168258666992
87,0.06894777,0.9379553,0.08930426,-0.5117831,0.67410207,-1.0589305,-1.0021418,0.7087167501449585,0.6633337140083313,14.35114574432373,1.1415455341339111
88,-0.036870528,-0.577912,1.3870054,-0.56636125,-0.61429995,-0.5436733,-1.574165,0.7980350255966187,0.6828303933143616,13.556459426879883,2.301194906234741
89,-0.7490916,-0.9077288,-0.47909203,-1.0360025,-0.48508105,0.018364785,0.11360996,0.09444442391395569,1.0920060873031616,15.069314002990723,2.8946471214294434
90,0.3819764,0.55602384,-0.5426088,0.6038447,-0.049950946,-0.038091443,-0.6742819,0.95,0.46680110692977905,11.113499641418457,0.8128820657730103
91,0.8140932,0.15551782,-0.65203524,0.1877938,-0.44238156,-0.33243793,-0.882262,0.6679267883300781,0.6687931418418884,11.93742847442627,1.4375189542770386
92,-0.049747765,-1.9750073,0.17617229,-0.74042255,-0.5630684,-0.058688205,0.5442528,0.30858978629112244,0.9412322640419006,14.87154769897461,2.8924176692962646
