,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
179,0.38968655,-0.620842,-0.032632034,-0.39339718,-1.1272016,0.6812273263931274,0.7259777784347534,11.94865,2.8727824687957764
180,0.7396522,0.15095739,0.8435592,0.099143945,-0.76651406,0.95,0.23052923381328583,12.700384,0.22295010089874268
181,-1.0941286,1.6228666,-0.8057959,-0.8050667,0.73416674,0.480063796043396,0.8207113146781921,14.224446,2.5105035305023193
182,0.23051496,-0.26558217,0.083804384,-0.23944142,-1.1204866,0.7937866449356079,0.7271901369094849,13.63917,2.454023838043213
183,-0.07347573,-0.4366529,-0.21782808,0.14483982,-0.1153642,0.8036231398582458,0.6893013715744019,13.525228,2.3340537548065186
184,0.3837089,0.2521235,-0.8383482,-0.63109183,-0.7264488,0.5031862258911133,0.8156613707542419,11.488934,2.7822036743164062
185,0.43057245,0.26023743,0.496544,1.255013,1.4170855,0.95,0.13588829338550568,13.138709,0.1853427290916443
186,-1.2472018,-0.19973761,-1.0875782,-0.16087373,-0.18090707,0.06586356461048126,1.1282435655593872,15.000501,2.909881114959717
187,-0.13414554,-0.09534153,0.46898538,-1.4701481,0.6279004,0.95,0.511906623840332,10.224765,0.9061521887779236
188,1.0366917,-0.40134946,-0.70512,0.4881877,0.47322354,0.95,0.2507230043411255,14.981262,0.29637056589126587
189,-1.0550663,0.57114714,-0.7932336,0.5884582,0.07886515,0.33597829937934875,0.8641018271446228,14.367498,2.5235464572906494
190,-0.13095316,0.31221867,0.20222306,-0.5657681,1.269732,0.95,0.31768807768821716,12.586538,0.35568827390670776
191,0.1655699,-0.60250956,0.5397993,0.407293,1.0687205,0.95,0.24693506956100464,11.7788,0.3137581944465637
192,0.87680864,-0.6051602,0.0058568246,0.58399904,0.76276857,0.95,0.15473689138889313,13.015423,0.2181592881679535
193,-0.45570207,-0.1417718,-0.38812742,-0.22017357,-0.4831004,0.45247894525527954,0.8180340528488159,14.117324,0.03807499259710312
194,1.4741088,-0.8727131,-0.76611567,0.5103413,-0.12933381,0.95,0.26559194922447205,13.705028,0.15495027601718903
195,0.5455578,-0.52362967,0.08845544,0.45525315,0.83094054,0.95,0.1996547281742096,13.57696,0.2316882163286209
196,0.79220504,-0.28317726,0.06843294,0.4499515,0.1085705,0.95,0.2513439655303955,12.531586,0.4160526990890503
