,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
126,1.8047853,0.75727934,-0.734891,-1.7838824,0.80187863,0.7461659,2.1326632,0.09536349773406982,0.05,2.3779624,0.21438336372375488
127,0.42447174,2.0547445,1.0461981,-0.8581073,1.9859909,-1.250731,1.2505213,0.7537568211555481,0.10480543971061707,2.8648667,0.4806632399559021
128,1.8865727,0.3272096,3.1057444,-0.22763473,0.470339,-3.608516,0.6458081,0.45473888516426086,0.05,3.0221124,0.5674543976783752
129,-0.3053501,2.1853993,1.3275394,2.6978428,2.5364637,-1.7853324,-3.0803907,0.03929998353123665,0.21031704545021057,2.6897812,0.11877843737602234
130,0.31233507,2.0456166,0.6260154,0.18424606,2.0086133,-0.82421994,0.12418914,0.9460082650184631,0.10938917100429535,3.597072,0.47528982162475586
131,0.8112257,1.5418962,-0.43023917,-0.55398935,1.5361046,0.18701938,0.7625009,0.8132191300392151,0.039464984089136124,3.309158,0.41408002376556396
132,2.2491758,-0.17506668,1.4623601,3.755492,-0.34120724,-1.9440187,-3.6430304,0.03909121826291084,0.5955991148948669,3.2833297,0.10218249261379242
133,2.0889523,0.10994318,-0.782765,0.41803598,0.12619032,0.6410532,-0.07802662,0.9383674263954163,0.12124437093734741,3.474364,0.5663624405860901
134,1.0334611,1.181661,-1.2840922,-2.8814697,1.0561451,1.4885446,3.1106832,0.05134287476539612,0.765265941619873,7.5266724,1.281983733177185
135,3.051771,-0.812791,-0.35396707,2.6954257,-0.9417287,-0.0753773,-2.675944,0.037142518907785416,0.13293226063251495,3.0608053,0.10913287103176117
136,2.7890534,-0.5456382,-2.2082734,1.0581652,-0.38685694,2.1049018,-0.6485489,0.36904874444007874,0.05309278517961502,2.0444899,0.9631394743919373
137,0.05990611,2.3389254,0.14260423,-1.2725694,2.4121156,-0.11240066,1.6041999,0.3229586184024811,0.1344362050294876,2.6202903,0.4619159996509552
138,0.18569626,2.2502456,-0.32749858,-2.1457984,2.3000565,0.27619436,2.1603496,0.047805305570364,0.167983278632164,3.3209522,0.17176459729671478
139,2.3967955,-0.21490993,-1.0259233,-0.74136597,-0.15719661,0.8391445,1.2026341,0.8333029747009277,0.06464046239852905,4.362038,0.23642867803573608
140,1.7486869,0.49829927,-0.51356626,2.4023354,0.42274934,0.030463723,-2.1349366,0.03128476440906525,0.1854408234357834,3.4305277,0.16460853815078735
141,0.553228,1.6956189,-1.3970757,-1.0550214,1.8274728,1.2534931,1.3600769,0.5392855405807495,0.05386742949485779,3.2983751,0.32578250765800476
142,1.3829055,1.0542959,2.0837216,0.35066628,1.0290501,-2.206385,0.020493494,0.8745178580284119,0.09623229503631592,2.1210868,0.998964250087738
143,1.0078872,1.385069,-1.8317837,-2.350739,1.5637771,1.8906049,2.660282,0.044782839715480804,0.2223127782344818,2.904508,0.1464512050151825
144,1.6966596,0.225518,0.7200845,1.72892,0.22897498,-1.0514014,-1.6833013,0.06393379718065262,0.37309932708740234,4.5167136,0.16604509949684143
145,0.66248226,1.6131047,-1.462041,0.2200092,1.504445,1.2070732,0.08629289,0.7791680097579956,0.04999681934714317,3.7673373,0.418352872133255
146,2.0307333,0.21459708,-2.0820537,-1.4236153,0.343236,2.062418,1.5404071,0.07395332306623459,0.21166807413101196,3.7392364,0.2756406366825104
147,0.73867494,1.4098494,-1.8171698,-0.55311555,1.5600601,1.7354059,1.0345197,0.828523576259613,0.07273360341787338,3.5318975,0.37796682119369507
148,0.69129926,1.3078169,0.9608326,1.7289693,1.4368149,-1.4847175,-1.2176634,0.15818580985069275,0.25306764245033264,4.730918,0.25397905707359314
