,posterior_g1,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
2249,1.7585442,0.15996182,0.05,6.92564,0.3393552899360657
2250,2.0067668,0.726353,0.07330875098705292,3.9358058,0.40258538722991943
2251,1.956756,0.6267522,0.053786590695381165,3.9012702,0.44143062829971313
2252,1.8870515,0.38992202,0.023439107462763786,5.2770824,0.37529823184013367
2253,1.8093204,0.15035488,0.03772762790322304,6.0751505,0.40815600752830505
2254,1.9236962,0.43989834,0.016136156395077705,4.846865,0.3740041255950928
2255,1.8883437,0.4402909,0.034043822437524796,5.1354747,0.3609320819377899
2256,1.9089323,0.47134727,0.029022740200161934,5.0784187,0.36323219537734985
2257,1.6812208,0.061416447,0.031290240585803986,7.238101,0.49748703837394714
2258,1.9817374,0.6577158,0.03137341886758804,4.3561144,0.3705187141895294
2259,1.9992156,0.74837536,0.04856926202774048,4.4311566,0.3678649365901947
2260,1.9589561,0.5971979,0.03625580295920372,4.6049533,0.3421269655227661
2261,1.7993668,0.17910856,0.023221801966428757,6.3512897,0.37398627400398254
2262,1.8234303,0.27849576,0.05,6.007666,0.32273948192596436
2263,2.0276785,0.67922646,0.05760651454329491,3.4915836,0.49820250272750854
2264,1.8819627,0.42509517,0.051841020584106445,5.4389305,0.36935606598854065
2265,1.9225851,0.29032344,0.06480155885219574,3.5377004,0.6759154200553894
2266,1.9843098,0.63650024,0.05054585635662079,4.2666035,0.3867734968662262
2267,1.9492604,0.585854,0.05506046116352081,4.4438567,0.4023464620113373
2268,1.7940863,0.19071272,0.05,6.5001345,0.3103843033313751
2269,1.9139246,0.37324542,0.051022931933403015,4.3874326,0.4743342697620392
2270,1.8573047,0.29691234,0.05,5.7326393,0.3223274052143097
2271,1.7627643,0.17056966,0.05,6.5041685,0.3129689395427704
2272,1.9734313,0.5441756,0.07419887185096741,3.5806804,0.5696045756340027
2273,1.9061438,0.4714628,0.05,4.6081157,0.35998207330703735
2274,1.9633763,0.59603673,0.09555087238550186,4.481629,0.4190724194049835
2275,1.9389719,0.59001,0.05289845913648605,4.5056887,0.3817286789417267
2276,2.0524373,0.6765591,0.09084369987249374,3.6893592,0.5200772881507874
2277,1.9841322,0.44190717,0.08259950578212738,3.4545114,0.6150016188621521
2278,2.0300174,0.76323086,0.06922299414873123,4.074735,0.3992787003517151
2279,2.0261078,0.7879591,0.046915385872125626,4.1648045,0.3406050205230713
2280,1.9888304,0.62373513,0.05,4.509769,0.3373974561691284
2281,1.7838777,0.13964535,0.036787740886211395,6.7222767,0.4047146737575531
2282,1.9217848,0.44556323,0.07038050144910812,4.937102,0.4477061629295349
2283,1.9720014,0.52179414,0.07812130451202393,4.0881953,0.4326989948749542
2284,1.8163706,0.22107711,0.05,6.1842804,0.3223252296447754
2285,1.6857038,0.06959858,0.05,7.3829713,0.43474310636520386
2286,1.9933388,0.59489954,0.04908410832285881,3.4475112,0.4926418960094452
2287,1.8203146,0.17567149,0.030058246105909348,6.04549,0.36918771266937256
2288,1.8919245,0.37072855,0.06243295222520828,5.3658934,0.3894857168197632
2289,1.8329725,0.25941348,0.05,6.1029716,0.3251675069332123
2290,1.891169,0.35093808,0.053119104355573654,4.794183,0.4181313216686249
2291,1.7246188,0.090092994,0.05,6.356614,0.42241576313972473
2292,1.6998428,0.060153123,0.05,6.87036,0.4603915810585022
