,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
128,1.037583,1.3610781,-0.5434491,-3.1649075,1.5258015,0.83186513,3.1971242,0.8654636,0.08613605,2.680308,0.08092575520277023
129,2.440575,-0.099593505,-0.6772403,1.2236533,-0.17942896,0.3920524,-0.85468894,0.8476722,0.36684608,3.7866862,0.23589877784252167
130,1.3457845,1.0250303,-3.044492,-0.53537446,0.93750566,3.037461,0.7755119,0.85141367,0.33059856,3.5029845,0.3148500621318817
131,0.45732045,2.059898,-2.211929,-0.9534501,2.2025375,2.1698482,1.2760105,0.83529365,0.39428848,2.9452994,0.27826374769210815
132,0.46064407,2.1747813,-1.0658875,-0.79810464,1.9816674,1.3079023,1.1711637,0.8627368,0.37066352,2.6958756,0.2813030779361725
133,-0.37581065,2.7767706,0.84624344,-0.33125633,2.8219874,-1.074021,0.901957,0.8428887,0.4445473,3.1249056,0.33586615324020386
134,1.0264344,1.3334657,-0.9309699,1.5762769,1.1899289,0.45495203,-1.2151176,0.85441333,0.2597773,3.2936904,0.18718425929546356
135,1.1569725,1.1040926,-2.0672696,-0.678322,1.0199894,2.1979008,0.7404154,0.8394708,0.453361,3.3778825,0.2792659401893616
136,2.1137571,0.37917957,-2.1756825,-1.7788903,0.31656063,2.2815967,1.9877564,0.8615979,0.20132051,2.8063369,0.1654149740934372
137,2.6229136,-0.33418074,-0.36871755,-1.7099586,-0.3827849,0.45600256,2.0324304,0.8601576,0.1790426,3.221973,0.14536911249160767
138,1.5962839,0.5348239,-0.96014744,3.025467,0.56599396,0.5256861,-2.9319885,0.85935336,0.16789253,2.9567873,0.041409607976675034
139,0.68781143,1.5789583,-1.2128736,-0.13417913,1.3637984,1.0913707,0.3746998,0.8508231,0.31505352,3.4740481,0.2981291711330414
140,1.2826785,0.8574047,-2.8144684,0.6119472,0.7791267,2.7249172,-0.31695053,0.85307807,0.42422432,3.9018655,0.2863997220993042
141,2.5681276,-0.14342819,0.5437565,-0.5242882,-0.23048571,-0.5797397,0.92475367,0.84605336,0.511125,2.9503372,0.3461414873600006
142,1.4806291,0.9354008,-1.9436091,-0.46474087,0.682748,1.9497924,0.71789473,0.851681,0.38632777,3.2363868,0.30032140016555786
143,1.0334251,1.3417575,-0.11542695,-0.9705141,1.1835384,0.2568264,1.3000562,0.8580012,0.27083236,3.0204318,0.25830408930778503
144,0.8432739,1.3266364,-0.3385937,3.2350926,1.1698602,-0.005075635,-3.3682249,0.83692104,0.23424672,2.5604067,0.04379484802484512
145,2.2115028,0.18772167,-1.9322138,1.9152477,0.0310043,1.4705311,-1.7801168,0.8601692,0.19581285,3.1679912,0.12271174788475037
146,1.2827739,1.202028,-1.8589113,0.23674726,1.0371331,1.6348555,0.08686029,0.85114944,0.44222212,3.2212257,0.39996472001075745
147,2.4971771,-0.3524416,0.5176827,0.5724586,-0.3414274,-0.67338586,-0.27298355,0.82317793,0.4785898,3.575112,0.33226609230041504
148,1.0016842,1.4824951,0.24604599,-1.1549793,1.380139,-0.28152788,1.5808636,0.86174387,0.23729531,3.2877622,0.2184099704027176
149,3.2834773,-0.58367443,0.6233337,-3.755278,-0.7174425,-0.34965006,4.03593,0.8625698,0.08455529,2.2099884,0.05863289535045624
150,1.8470923,0.7551542,0.2938891,-1.582503,0.6521069,-0.1586335,2.0197437,0.85882604,0.2710155,2.7050807,0.18408411741256714
151,1.0092627,1.1877327,-0.7039887,1.4614233,1.1601737,0.36120415,-1.5151623,0.85564566,0.21585177,3.3945565,0.15883493423461914
152,1.1000873,1.674554,-1.5627787,-0.58441615,1.5248392,1.5215483,0.7851031,0.8452389,0.4286541,2.8977807,0.34170547127723694
153,1.6239121,1.008178,-0.77177185,-1.1280885,1.1147037,0.60987103,1.6039467,0.85517395,0.29379672,3.0597398,0.22521518170833588
154,3.785453,-1.4036582,0.7396669,0.46753538,-1.3974652,-1.2187618,0.1007786,0.84506464,0.3649678,3.866866,0.2526698708534241
155,2.9377635,-0.62722474,1.9540426,0.08493793,-0.59541523,-2.2009795,0.3506596,0.8126867,0.53856117,3.5659766,0.31573987007141113
156,2.474608,-0.25484204,1.2403268,1.3213527,-0.4402793,-1.5958965,-1.2971705,0.85359335,0.2517115,3.567865,0.16920456290245056
157,3.0116892,-0.6750832,1.2083806,0.39304423,-0.72491443,-1.322738,0.044227168,0.8369299,0.5361274,3.1323502,0.3959368169307709
158,0.2064258,2.2013373,-3.9305766,2.4247859,2.1227858,3.4177842,-1.9819605,0.861731,0.17259249,3.3196683,0.09642232954502106
159,1.9326729,0.43952072,-1.2994539,-1.00922,0.38555428,1.2385129,1.2004342,0.86780894,0.2204416,3.11355,0.2439408004283905
160,2.1159406,0.23326449,2.37467,-1.3885405,0.35248086,-2.41833,1.6653076,0.85696197,0.24645379,3.285928,0.19281913340091705
161,2.2939608,-0.045147672,-0.1727113,1.614041,-0.118950136,-0.2935828,-1.0651104,0.8594084,0.28849038,3.5409184,0.1932542324066162
162,1.9304625,0.18153206,0.6364877,-0.93550164,0.122738354,-0.75252765,1.4387891,0.855063,0.17412604,3.8661969,0.18671390414237976
163,0.07599895,2.5778131,1.4668024,-0.008169165,2.7752583,-1.5514363,0.34458658,0.85003537,0.4926761,3.250664,0.36071738600730896
164,1.6597251,0.7029719,-2.6299741,1.0169338,0.6303301,2.3495467,-0.75898284,0.85124606,0.45801663,3.787406,0.23919935524463654
165,1.4537121,1.1329898,0.67052364,-1.5567156,1.0224665,-0.6252372,1.970384,0.8302782,0.3205811,2.909306,0.18933990597724915
166,0.33196506,2.2529914,1.8895141,0.32594472,2.1925313,-2.1398356,0.20150524,0.85797703,0.44240472,3.168842,0.3732146918773651
167,1.0983293,1.2344038,0.18351509,1.4076176,1.1263406,-0.5835802,-0.7813798,0.85675555,0.32470703,3.0724542,0.2593735456466675
168,1.8721495,0.21713243,-1.463232,1.7201633,0.188056,1.2018408,-1.5183582,0.8589883,0.24920668,3.7014732,0.13054336607456207
169,1.4539725,0.8441783,-1.7564312,1.7901851,0.74876297,1.6604898,-1.7599508,0.85986924,0.17860791,3.0408547,0.1549292653799057
170,1.2541282,1.2533258,3.5435643,-1.2377466,1.1315255,-3.629459,1.7275993,0.86071944,0.23949295,3.0321753,0.20185181498527527
171,3.972717,-1.3723836,-1.5796164,-1.1907156,-1.2976618,1.6321726,1.4237183,0.85728705,0.43280157,2.9519725,0.2509573698043823
172,1.8214835,0.7142663,-0.6047541,0.78204006,0.581914,0.37057507,-0.6738983,0.8369608,0.3754636,3.7054675,0.2318326234817505
173,0.91646105,1.2779319,0.17049532,3.700109,1.1542534,-0.8202489,-3.6422532,0.7978459,0.32231212,2.2810612,0.024866310879588127
174,2.6927779,-0.3224315,-1.345715,1.4130985,-0.30531314,1.0601938,-1.1047655,0.84556395,0.33920908,3.6282575,0.17149746417999268
175,-1.3101069,3.697558,-1.6598206,-1.0426942,3.735011,1.5508862,1.669358,0.8488381,0.30953747,3.2519205,0.19981272518634796
176,0.04074485,2.2841926,1.7288215,-2.110481,2.1119885,-1.4839873,2.3377502,0.8479879,0.14562859,3.251772,0.11904814094305038
177,0.9284854,1.2928164,1.2983395,2.69456,1.3170679,-1.7079002,-2.142302,0.85731333,0.18694814,2.9777055,0.07194756716489792
178,1.3304847,1.2227869,-2.2470062,2.388577,1.2403977,1.9294273,-2.5882673,0.86173964,0.1742904,2.7468877,0.10037049651145935
179,2.8577363,-0.89551413,-2.665993,3.2512884,-0.872295,2.2636604,-2.7094202,0.85577095,0.23094265,2.9048107,0.041667621582746506
180,0.2539671,1.9796426,-0.66305566,1.9777676,1.7702006,0.38452485,-2.0640037,0.8557652,0.1779743,3.146388,0.14988866448402405
181,0.9041983,1.2348123,-1.2935874,2.8765557,1.1340944,0.6767695,-2.7793007,0.84148717,0.25278184,3.0064588,0.07901796698570251
182,0.9662105,1.5056901,-1.1687716,0.5083408,1.4337243,0.95425236,-0.12934001,0.84038144,0.52895653,3.3138988,0.40234193205833435
183,2.014235,0.3318805,2.5304387,0.66928613,0.394283,-2.974096,-0.1321689,0.85521257,0.4072299,3.3395474,0.34482434391975403
184,1.7429678,0.3789134,-1.8124173,2.393926,0.33099127,1.1148009,-2.1289606,0.8382305,0.19183551,3.648137,0.11151697486639023
185,-0.29772383,2.6619153,-0.82737726,1.6494961,2.5257974,0.4766386,-1.5142363,0.8587852,0.2495018,3.2105842,0.1841982901096344
186,3.0203867,-0.6833598,-2.1336327,-1.4591371,-0.6782244,2.4292936,1.8276337,0.8620734,0.17440054,3.0785215,0.1903911530971527
187,0.7082484,1.6451789,1.2565315,-0.17062491,1.6283438,-1.3611331,0.48523802,0.84920436,0.47136974,3.3277736,0.38280442357063293
