,posterior_phi,posterior_sigma,posterior_g1,posterior_g2
366,-0.4835356,0.40993392,2.0724175,0.08737004
367,-0.49922508,0.43908215,2.0444698,0.13224417
368,-0.4383634,0.49192518,2.2514575,0.08962938
369,-0.46081743,0.4759727,2.2424405,0.07572964
370,-0.40355903,0.47964293,2.1209083,0.07424758
371,-0.5606369,0.45995513,1.9398714,0.10022639
372,-0.46157986,0.4699843,2.0362592,0.11479275
373,-0.4907203,0.47010252,2.1336334,0.110236056
374,-0.41743267,0.48616895,2.115203,0.090591796
375,-0.29498816,0.49384296,2.2121491,0.06550544
376,-0.57883435,0.44164392,2.1257982,0.09356988
377,-0.38656038,0.47363263,2.158235,0.09965777
378,-0.45095298,0.5116258,2.10007,0.041221417
379,-0.4725627,0.45519313,1.8989189,0.090568915
380,-0.4279182,0.46181783,2.199247,0.06636103
381,-0.33057404,0.49187413,2.0088851,0.118337356
382,-0.35947528,0.48857498,1.9815404,0.08870471
383,-0.43401468,0.4994596,2.1617618,0.019183164
384,-0.31186935,0.50656813,2.2862363,0.0601073
385,-0.35612,0.4659329,2.0228324,0.09031943
386,-0.5535395,0.37356246,2.1653113,0.050218374
387,-0.5772992,0.4433994,2.1424966,0.08814855
388,-0.27750912,0.5104865,2.0813382,0.030261612
389,-0.418295,0.48393926,2.11868,0.07349877
390,-0.6075933,0.4055998,2.1711738,0.06491193
391,-0.3512305,0.47920954,2.0045807,0.07629568
392,-0.5975042,0.3976178,1.9001646,0.12665313
393,-0.4918537,0.4914478,2.1073458,0.026287705
394,-0.4300358,0.47976664,2.0990813,0.06799791
395,-0.33005854,0.47311547,2.2844844,0.05991965
396,-0.47448868,0.4393899,2.2413332,0.10870264
397,-0.5111422,0.46504986,1.9733157,0.10131765
398,-0.71910596,0.35826954,1.8798703,0.10122555
399,-0.3560787,0.4426597,1.9561136,0.083824255
400,-0.49794388,0.43380257,1.9930946,0.08656952
401,-0.5113686,0.45354515,2.1287515,0.07938999
402,-0.45027882,0.4589983,2.062327,0.058506027
403,-0.54802686,0.43876034,2.0824506,0.055740573
404,-0.42083827,0.44811103,2.0790117,0.103309214
405,-0.41089082,0.4871959,2.2440865,0.12570241
406,-0.43675244,0.48286656,1.9904754,0.1072487
407,-0.38631788,0.4785828,1.9671838,0.09369372
408,-0.32460362,0.45856386,2.120532,0.04992416
409,-0.5292838,0.41771507,2.057819,0.09200113
410,-0.3870262,0.47181442,2.256694,0.056308042
411,-0.2658929,0.4891395,2.0579786,0.09640055
412,-0.385875,0.4772626,2.20389,0.06559468
413,-0.30293164,0.47218028,1.9767464,0.06211801
414,-0.47239318,0.42054778,2.3100762,0.051425565
415,-0.39785856,0.46291146,2.1808643,0.070348315
416,-0.43084872,0.46699443,1.8803376,0.13420786
417,-0.32832402,0.46008426,2.2781868,0.054608468
418,-0.37990576,0.5145602,2.2312891,0.048936732
419,-0.43785095,0.46426582,2.2027032,0.06965311
420,-0.48783544,0.45527956,2.0294602,0.09767383
421,-0.4163003,0.46956483,2.1938384,0.07481347
422,-0.55274963,0.44394714,2.293226,0.037241917
423,-0.3920078,0.49973792,2.1599739,0.089503184
424,-0.3289936,0.48805296,2.1398475,0.083024554
425,-0.55871433,0.4390837,2.16568,0.06356298
426,-0.3508326,0.46567532,1.9741354,0.082840025
427,-0.44430208,0.4736637,2.1707203,0.08447442
428,-0.38339317,0.45402998,2.1628995,0.043005574
429,-0.50313073,0.49027795,1.9938496,0.0824058
430,-0.27784112,0.48831168,2.046353,0.08384802
431,-0.23646998,0.4972305,2.3622396,0.023168681
432,-0.4563848,0.43085986,1.9423856,0.06470521
433,-0.48746824,0.45255655,2.1808562,0.080032654
434,-0.49407142,0.47942716,2.1421762,0.05898858
435,-0.4284961,0.49372858,2.2088988,0.04608538
436,-0.39818686,0.4390648,2.1944125,0.033426445
437,-0.40931275,0.46090582,2.0204904,0.056959208
438,-0.38951933,0.5014386,2.178,0.050279573
439,-0.58278483,0.45272732,2.037694,0.06476303
440,-0.31891268,0.43836796,2.1771839,0.07866639
441,-0.4598153,0.45964867,2.1644967,0.057322547
442,-0.5263472,0.40949062,2.0399568,0.07187774
443,-0.32137662,0.49654472,2.2505229,0.08123859
444,-0.54209745,0.44029266,2.0820293,0.06372438
445,-0.39745602,0.46905565,1.9720488,0.098661155
446,-0.386806,0.44927275,2.0404456,0.07609241
447,-0.37808412,0.48137483,1.98857,0.088955395
448,-0.37563944,0.46877778,2.1354477,0.050110456
449,-0.42520654,0.48271492,2.3377779,0.039473616
450,-0.21821082,0.5063693,1.9379629,0.121007115
451,-0.43575916,0.45144817,2.1469889,0.085739784
452,-0.45876205,0.43761298,2.204541,0.06351258
453,-0.30621603,0.5196391,2.316459,0.039896104
454,-0.46182713,0.47160733,2.1338139,0.023444612
455,-0.43995473,0.45372534,2.0673535,0.07146685
456,-0.4362973,0.45354065,1.9064665,0.13196173
457,-0.4664251,0.4232622,2.1529176,0.084003314
458,-0.3333064,0.49653655,2.0713372,0.072247125
459,-0.3287855,0.4681023,2.316445,0.050660294
460,-0.41584465,0.4584588,2.0452497,0.07143012
461,-0.55313206,0.43960896,2.0659695,0.06874221
462,-0.428207,0.48161352,2.149562,0.0807919
463,-0.34589523,0.47016466,1.9542267,0.11389058
464,-0.5316405,0.4492132,1.911659,0.09087361
465,-0.5487384,0.40876088,2.355657,0.04654029
466,-0.42952946,0.45792878,1.9066015,0.11963301
467,-0.4219679,0.5026072,1.9888443,0.10480362
468,-0.4860887,0.44163817,2.021564,0.08540561
469,-0.4567136,0.4409721,2.1674328,0.0984456
470,-0.4396121,0.46311212,2.081242,0.04982803
471,-0.49591604,0.43910217,2.095394,0.053798035
472,-0.42720488,0.44292527,2.1292863,0.07687519
473,-0.43787053,0.44703302,2.1948345,0.06652094
474,-0.3707881,0.4856829,2.1488693,0.05460257
475,-0.35787883,0.48870873,2.1565626,0.08948535
476,-0.4060558,0.47273996,2.1394348,0.07033371
477,-0.41151634,0.47367364,2.1338778,0.07533727
478,-0.5795366,0.45023894,2.162723,0.056533836
479,-0.5480926,0.44877443,1.9183242,0.08290656
480,-0.43438515,0.4841443,2.0811493,0.061519653
481,-0.47483385,0.46806124,2.048328,0.09527413
482,-0.41250566,0.463869,2.084758,0.10808624
483,-0.41166973,0.4502603,1.928192,0.0805876
484,-0.47641557,0.47150114,1.8639007,0.14279452
485,-0.3934233,0.5051505,2.2428763,0.054329935
486,-0.4064774,0.48071486,1.8609922,0.10497543
487,-0.43953106,0.47940254,2.2663507,0.08110458
488,-0.3567426,0.42787695,2.2613745,0.05382748
489,-0.40083957,0.48422882,2.0369549,0.116061755
490,-0.43783644,0.47297826,2.1051157,0.056034245
491,-0.50612336,0.4411541,2.029402,0.08514171
492,-0.40070215,0.4746819,1.982646,0.08784145
493,-0.5467002,0.4111815,1.9862376,0.06689701
494,-0.5181113,0.43847752,1.8692428,0.0780226
495,-0.205331,0.48413327,2.2569962,0.087447464
496,-0.24796537,0.49206513,2.1660633,0.0591729
497,-0.57678103,0.46061337,2.1154912,0.05453832
498,-0.3651418,0.49680984,2.0815146,0.11711226
499,-0.44736576,0.46886733,2.1038804,0.06138166
500,-0.30868402,0.5246181,2.2216802,0.07906099
501,-0.51601005,0.44417042,2.2006161,0.049648374
502,-0.50051343,0.44471887,1.9835433,0.045581933
503,-0.506182,0.41515186,1.9581491,0.09826855
504,-0.46180713,0.4815688,2.16564,0.07553127
505,-0.5783455,0.43893722,2.1672032,0.059119552
506,-0.42361453,0.4562696,2.1016037,0.04149349
507,-0.5286358,0.4318489,2.1120994,0.097598754
508,-0.4250485,0.4929322,2.1334596,0.08336276
509,-0.33046016,0.49454683,2.117569,0.0661466
510,-0.46469116,0.47864562,2.2134137,0.04767365
511,-0.3029354,0.4959354,2.2148042,0.04701199
512,-0.33129326,0.4645495,1.8339889,0.18513934
513,-0.5674651,0.43082872,2.2000809,0.05109985
514,-0.51340014,0.4393092,2.1594882,0.08341608
515,-0.47538838,0.47008726,2.0235424,0.07199355
516,-0.393352,0.4522117,2.0410776,0.07307842
