,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3
2754,0.5281583,0.8639179,2.1657028,0.07362745,-0.0008071135
2755,0.19392633,0.89862096,2.0607717,0.037919007,-0.025409903
2756,-0.5109379,0.8139915,2.0127537,0.039892215,-0.051334362
2757,0.14240165,0.911283,2.098988,0.08218118,-0.044486348
2758,-0.99,0.3631107,1.9464189,0.058178924,-0.03653382
2759,-0.621959,0.6467167,2.2520585,0.079203084,-0.035886876
2760,0.632283,0.95517737,2.2485466,0.07350563,-0.033202223
2761,-0.5168095,0.7704105,2.1112342,0.062097292,-0.026083846
2762,0.06344102,0.8755175,2.0389643,0.056423448,-0.038712136
2763,-0.6329604,0.7606438,2.0669072,0.06959438,-0.028010454
2764,-0.071475655,0.8559691,2.1979868,0.07186403,-0.032228556
2765,0.5382233,0.7860567,2.4710124,0.05805505,-0.053284515
2766,0.51293904,0.9519322,2.612184,0.0921755,-0.020659516
2767,-0.4281352,0.7983058,2.396592,0.08722699,-0.015157977
2768,-0.07497035,0.949263,1.869697,0.06691172,-0.023056153
2769,0.4027979,0.89872336,2.0865355,0.10454726,-0.038453475
2770,0.8958026,0.64948106,1.8627129,0.07791762,-0.03266878
2771,-0.29751873,0.9202467,1.9864484,0.09290828,-0.026614675
2772,0.24831386,1.0331258,2.185669,0.04490167,-0.0484258
2773,-0.14564797,0.821051,2.2060874,0.07483568,-0.0443359
2774,0.049969804,0.76990634,1.9269822,0.07129651,-0.024654979
2775,-0.97789276,0.4494516,1.9550482,0.052022554,-0.037018903
2776,-0.72479504,0.66257143,1.866563,0.061495386,-0.019468587
2777,0.15779363,0.9900105,2.0611417,0.0716752,-0.04683735
2778,0.98001766,0.6198982,2.472273,0.056355536,-0.02004792
2779,-0.23498973,0.9732003,2.2793317,0.061905228,-0.017002868
2780,0.35664403,0.9129052,2.4065986,0.06139838,-0.0005191937
2781,-0.19589245,0.9119916,1.9760236,0.088343054,-0.02363569
2782,-0.81541663,0.6126915,2.2219293,0.07946811,-0.045138657
2783,-0.40515158,0.8750056,2.3105938,0.06362644,-0.041169755
2784,-0.11537607,0.78043526,1.8344457,0.07131558,-0.018196246
2785,0.0020573984,0.8800729,2.0048833,0.081994295,-0.04395828
2786,-0.1183174,0.7577646,2.0053747,0.060628466,-0.027469048
2787,-0.5143641,0.7936132,2.2105682,0.06757153,-0.040914588
2788,0.7311657,0.7876943,1.7238281,0.07469494,0.008254254
2789,0.46478766,0.80439234,2.0493221,0.09964771,-0.03917055
2790,0.1582543,0.9120596,2.1574936,0.07185239,-0.04157899
2791,0.0049190163,0.88487494,1.979275,0.03578065,-0.020713879
2792,0.31626913,0.9058324,2.2278826,0.062342547,-0.051302638
2793,0.022303572,0.9105678,2.1734633,0.052664068,-0.02292629
2794,-0.5140021,0.76500756,2.347355,0.044183947,-0.022905745
2795,-0.22427002,0.8807716,2.2766824,0.067561716,-0.0269561
2796,-0.21528868,0.83597106,2.1444306,0.040410273,-0.043741032
2797,0.2052157,1.0377194,2.3757112,0.06653842,-0.03448136
2798,-0.6016193,0.7273512,2.0291712,0.0917074,-0.041699
2799,-0.37072957,0.7678612,2.0560315,0.07200009,-0.081704125
2800,0.32133672,0.9384605,2.365894,0.07872267,-0.0076957345
2801,-0.1145238,0.9317528,2.1141171,0.05295726,-0.03170436
2802,-0.4864004,0.8159536,2.154542,0.0924187,-0.029142933
2803,-0.42749378,0.75056773,2.1749964,0.071851864,-0.023605878
2804,0.1969267,0.8935161,2.1025357,0.082852185,-0.027353706
2805,-0.5060176,0.86202776,2.2233043,0.08850605,-0.020193558
2806,0.51477116,0.9138103,2.0385392,0.07938171,-0.019560814
2807,-0.6046255,0.7113708,2.0315146,0.07323824,-0.024413137
2808,0.12289905,0.90842134,1.9544107,0.065985456,-0.03286667
2809,-0.99,0.40993783,1.8386537,0.07429469,-0.036888547
2810,-0.32459223,0.93706185,2.176526,0.079065196,-0.010562042
2811,-0.4852345,0.8266201,2.1398513,0.067310214,-0.02370863
2812,-0.06743216,0.8528017,1.9003068,0.062260784,-0.01425101
2813,0.84818655,0.74510145,2.4279757,0.06437778,-0.03279546
2814,0.68842244,0.76364213,1.952816,0.058062077,-0.043087553
2815,-0.718396,0.75240874,2.3965623,0.068164445,-0.021265674
2816,0.2138038,0.88732773,2.293668,0.050212506,-0.042268146
2817,0.083506405,0.9411983,2.2548616,0.07563997,-0.02543628
2818,-0.46008706,0.8606044,2.2403948,0.07761037,-0.027223112
2819,-0.35065478,0.8531174,2.2644887,0.09684406,-0.03756338
2820,-0.5590445,0.79099876,1.8710191,0.07930101,-0.021265311
2821,-0.42212036,0.96024144,2.2431877,0.08283506,-0.03651114
2822,0.7431841,0.8742782,2.3737214,0.075723395,-0.026749788
2823,-0.48710492,0.7985942,2.028921,0.08069048,-0.019842196
2824,-0.4811884,0.81933385,2.2034588,0.06827347,-0.007593119
2825,0.55104566,0.942117,1.9777577,0.09314433,-0.023855042
2826,0.3262291,0.8596784,2.1145241,0.039532553,-0.03712748
2827,-0.17156029,0.8271927,1.9622159,0.060052976,-0.02407239
2828,0.22104868,1.019846,1.9764267,0.09545258,-0.019404735
2829,-0.6433815,0.69202733,1.9941715,0.10112784,-0.025137223
2830,0.3144622,0.86893195,2.1209495,0.08738909,-0.0035156854
2831,0.1439662,0.96665746,1.9639051,0.0698309,-0.025635097
2832,0.41191733,0.9211407,2.2760181,0.05179935,-0.047962233
2833,0.94946444,0.5989327,1.9655036,0.04317202,-0.04055977
2834,-0.9489627,0.5098839,2.2965117,0.052202534,-0.03627013
2835,-0.34346965,0.8851923,2.0960724,0.047399767,-0.054844394
2836,0.19388355,0.9489879,2.227477,0.091885954,-0.034401454
2837,0.08373775,0.84530365,2.204214,0.09150191,-0.03157521
2838,-0.71286064,0.62773424,1.9327979,0.07397263,-0.035982605
2839,-0.39536008,0.7613349,1.9656613,0.06998505,-0.023015799
2840,0.51142025,0.93990517,2.0576634,0.06345692,-0.03241575
2841,0.60961527,0.98084754,2.1265397,0.04410673,-0.03760837
2842,0.6986905,0.93901503,2.2209246,0.057699736,-0.026312256
2843,0.7422756,0.75064033,2.3171577,0.08312243,-0.030057611
2844,-0.07885217,0.9651886,1.9969172,0.05430466,-0.03919794
2845,0.535102,0.9462639,2.1227236,0.07053257,-0.024306033
2846,0.52076834,0.8530957,2.3787646,0.061918702,-0.035862137
2847,0.439597,0.85204375,2.2928638,0.07226862,-0.011732745
2848,0.35529,0.9878919,2.1542478,0.09169483,-0.007113383
2849,0.13430354,0.8684849,2.2235327,0.06521991,-0.02510404
2850,0.05123874,1.0354348,2.1556046,0.079648085,-0.031804904
2851,0.35757324,1.0482788,2.0765193,0.081345506,-0.046493158
2852,-0.9462942,0.48790443,1.8271842,0.05793184,-0.0036198494
2853,-0.5080415,0.7150688,2.0567112,0.07302954,-0.034465853
2854,0.6164726,0.86548525,2.090855,0.08580705,-0.04559301
2855,-0.909549,0.5197636,2.0186596,0.08110729,-0.028209234
2856,-0.99,0.4514285,2.0884614,0.08520319,-0.04553517
2857,0.29759964,0.90468264,2.0753806,0.087522306,-0.02469278
2858,0.57519734,0.84785986,2.0242417,0.08294609,-0.01835861
2859,0.026473613,0.8909482,1.9919994,0.059397236,-0.046785854
2860,-0.01333262,0.90156347,2.3042777,0.058492348,-0.0444321
2861,-0.27096158,0.7929631,1.9288511,0.08768577,-0.026485072
2862,0.13210532,1.0241657,2.0594685,0.029441897,-0.0051776017
2863,-0.44362667,0.8812613,2.3156185,0.08069007,-0.022939932
2864,-0.04682504,0.86059546,2.1040835,0.06558039,-0.035119064
2865,0.89239776,0.6163416,1.7903934,0.087460905,-0.035546716
2866,0.49202842,0.8727772,2.2799184,0.07297985,-0.024350572
2867,-0.16676858,0.872342,2.0960915,0.07703631,-0.014098983
2868,-0.16164833,0.8182961,1.8937919,0.067814454,-0.036682617
2869,-0.5041677,0.72380453,1.9805664,0.09120312,-0.041447017
2870,0.22376002,0.9139022,2.065789,0.061055116,-0.019337771
2871,-0.30165958,0.7923498,2.2179706,0.085352026,-0.024231052
2872,-0.5462285,0.74471813,2.1165082,0.0560641,-0.019815298
2873,0.26191533,0.94508326,2.1505656,0.085561655,-0.04460742
2874,-0.99,0.49227318,1.9528952,0.08034023,-0.028171849
2875,0.2174284,0.9123847,2.215652,0.060863536,-0.028966915
2876,0.1906006,0.8809667,1.9806973,0.029297205,-0.04355921
2877,-0.18520106,0.903016,2.0717041,0.089712426,-0.03720587
2878,-0.41984367,0.85369074,2.1348433,0.050795354,-0.035135195
2879,-0.1914749,0.7723946,2.2709599,0.06906175,-0.03405371
2880,-0.37584335,0.7514154,2.291344,0.08284329,-0.01913289
2881,0.718874,0.8405601,1.933231,0.06787186,-0.03343325
2882,-0.1823841,0.85535324,2.0699785,0.057743717,-0.039524294
2883,0.32892805,0.99407196,2.135786,0.07358141,-0.039790362
2884,0.029678296,0.9013818,2.119351,0.057051536,-0.02544557
2885,0.019460421,1.036688,2.2143867,0.07983841,-0.005599201
2886,-0.5231921,0.7680628,2.2270405,0.08828423,-0.04242346
2887,0.1705967,0.9833802,2.138604,0.0753121,-0.017968638
2888,0.17077373,0.8361181,2.0922525,0.07457065,-0.04162991
2889,-0.43801773,0.8598265,2.4209287,0.09234805,-0.00441146
2890,0.093559414,0.93306756,2.165546,0.062763065,-0.037137076
2891,0.40592945,0.9007823,2.2286942,0.058572188,-0.030987842
2892,0.7107567,0.7602322,2.1388805,0.04417445,-0.008329418
2893,-0.39061415,0.89756435,2.0921907,0.0693614,-0.0062609194
2894,0.99,0.7221792,2.3950381,0.060542535,-0.010327754
2895,0.4187026,0.98150325,2.256248,0.06927593,-0.017393611
2896,0.16402264,0.83086586,1.9097518,0.058430687,-0.032185294
2897,0.15636367,0.88450897,2.0207298,0.071812846,-0.03875549
2898,-0.104633346,0.87183344,1.9602778,0.05456038,-0.051480386
2899,-0.16232264,0.8121686,1.8463153,0.0522741,-0.04346871
2900,-0.010387713,0.9236657,2.045859,0.047241822,-0.011901091
2901,-0.064551696,1.0264522,2.3844292,0.09968399,-0.022154195
2902,0.8781725,0.7196287,1.9214436,0.060314197,-0.019392183
2903,-0.12345802,0.9948116,2.1849027,0.06566138,-9.1785696e-05
2904,-0.29141405,0.95014787,2.273587,0.080617726,-0.03762724
2905,-0.2510612,0.9003678,2.2480195,0.08015125,-0.03407534
2906,-0.44702885,0.8092392,1.9762281,0.08779514,-0.044858713
2907,-0.42364383,0.8659897,2.0736182,0.067712195,-0.0017410899
2908,-0.6581308,0.6746133,2.0621755,0.06407181,-0.021347025
2909,0.19614215,0.8426995,1.7941492,0.07849883,-0.016159212
2910,0.5072641,0.84908265,2.2985334,0.07210232,-0.034391217
2911,0.34098402,0.92325246,1.9590725,0.05146759,-0.029142966
2912,-0.61513275,0.7406751,2.2699084,0.036964238,-0.027000627
2913,-0.08572017,0.8630055,1.9455951,0.06111976,-0.015410155
2914,-0.5107326,0.73760426,2.098991,0.09364907,-0.05473226
2915,-0.21745634,0.82596886,2.0802367,0.09648342,-0.04111399
2916,0.56090665,0.8228195,2.1555362,0.07280796,-0.05018084
2917,0.46582153,0.9208361,1.7654183,0.05366733,-0.04397839
2918,-0.57424235,0.7607392,2.2182472,0.07415397,-0.030765666
2919,-0.12105284,0.9162366,1.8993322,0.06994198,-0.020376181
2920,0.008226317,0.92106557,1.8807669,0.0590399,-0.037334844
2921,0.0062299734,0.9302171,1.9639155,0.059580598,-0.03029732
2922,-0.04310816,0.8706671,2.117821,0.07963783,-0.04033617
2923,0.63014096,0.89947253,2.1440918,0.058129497,-0.044437274
2924,0.7656817,0.6895359,1.9756862,0.051063534,-0.02222084
2925,-0.38397732,0.7336141,1.9896973,0.086718805,-0.050906904
2926,-0.90221727,0.53587556,2.4150717,0.04959841,-0.03689623
2927,-0.25967872,0.88610107,2.3473868,0.09015702,-0.036110353
2928,0.19513619,0.98536295,2.4467201,0.056958266,-0.028602108
2929,0.25517592,0.9761672,2.1621583,0.039181996,-0.014556327
2930,0.29347184,0.91541535,2.0113842,0.06860866,-0.028535416
2931,0.68502796,0.9011625,2.4043195,0.08163818,-0.021430241
2932,0.2102788,0.82652026,2.1245894,0.048192803,-0.04291371
2933,0.68958616,0.86164594,2.0656257,0.050505113,-0.02854384
2934,-0.0731572,0.9945642,1.9929936,0.048739024,-0.026292032
2935,-0.5025303,0.8153744,2.0525517,0.075714834,-0.042014237
2936,-0.058990948,0.9366957,2.2378104,0.0646939,-0.030120488
2937,0.10549526,0.9165524,2.0609527,0.06687638,-0.042216785
2938,-0.15094501,0.9475088,2.209165,0.06798792,-0.0004718417
2939,0.47865665,0.79153,2.0969734,0.07484091,-0.011206169
2940,-0.52476573,0.74980557,2.2095923,0.07014261,-0.03246686
2941,0.7026055,0.89243186,2.4589396,0.1030083,-0.023980627
2942,0.41688073,0.9155367,2.296552,0.092494346,-0.028961558
2943,0.0068795877,0.8919061,2.1127453,0.05978919,-0.03315944
2944,-0.22631343,0.97634757,2.023264,0.07596766,-0.014239335
2945,-0.50522214,0.80266273,2.1104674,0.058863647,-0.026535997
2946,0.020910567,0.86976975,2.0717084,0.076951765,-0.02939808
2947,-0.4248063,0.8126425,1.8910168,0.084544316,-0.010082937
2948,-0.3983049,0.7554013,1.9127129,0.07607987,-0.01661752
2949,0.5388869,0.7464714,2.0701385,0.0693708,-0.050972212
2950,-0.012335868,0.93696344,2.2029119,0.08616081,-0.022995347
2951,0.5103624,0.920384,2.2340114,0.08331501,-0.022501376
2952,0.6724996,0.8328584,2.181164,0.06690069,-0.010981623
2953,0.16755942,0.91161203,2.2092438,0.06014394,-0.013643354
2954,-0.7742542,0.6507269,2.396577,0.06495457,-0.034036405
2955,0.7777667,0.7121972,2.0089328,0.06607821,-0.0007617657
2956,-0.040456787,0.8254411,2.1185937,0.053663317,-0.041890863
2957,-0.21961316,0.8052994,2.3063323,0.07632566,-0.02797015
2958,-0.5320473,0.869244,2.2675133,0.08674909,-0.013870187
2959,-0.038467836,0.92075175,2.1023715,0.100645885,-0.03872334
2960,0.44714242,0.9335531,2.1844842,0.06320899,-0.016532471
2961,0.75616884,0.7521007,2.5940335,0.06099604,-0.039347567
2962,0.061641425,0.9672393,2.0895345,0.056294914,-0.050454367
2963,0.012073787,0.9445695,2.2974467,0.051976424,-0.01958384
2964,-0.02248243,0.87651455,1.9764723,0.065496884,-0.020903274
2965,0.086050086,0.9831663,2.110419,0.05444163,-0.016636679
2966,0.30738723,0.8400796,1.9452782,0.058982108,-0.037958015
2967,-0.5880376,0.6480306,1.9249121,0.069228895,-0.015349839
2968,0.09715043,0.9003578,2.1457613,0.10533129,-0.025414187
2969,0.78355825,0.83881515,2.3270295,0.07387256,-0.018812003
2970,-0.4377519,0.82025325,2.2142794,0.09138888,-0.04467536
2971,0.051523466,0.9396789,1.9765849,0.06329932,-0.023548285
2972,0.0062431497,0.95584774,2.0143778,0.054928537,-0.03844809
2973,-0.015796943,0.83805674,2.0217514,0.0760976,-0.012732607
2974,0.17753682,0.9639672,1.7355176,0.052387852,-0.0106708845
2975,-0.40887195,0.7374519,1.9631088,0.089918755,-0.024046166
2976,0.6245276,0.9122224,2.2580595,0.09870256,-0.039089274
2977,-0.20212671,0.90162086,2.0212228,0.07959028,-0.032813225
2978,0.7969749,0.78852975,1.9206651,0.077210814,-0.03285865
2979,-0.07316079,0.96677226,2.0171087,0.0868214,-0.027154047
2980,-0.2574872,0.8746412,1.954687,0.042282537,-0.026982188
2981,0.75268614,0.774033,2.132882,0.09661663,-0.019081855
2982,0.466535,0.8936038,2.1130998,0.061819427,-0.032833442
2983,0.029426694,0.89118093,2.62441,0.09665817,-0.031212134
2984,0.020178024,0.9873818,2.0426376,0.05298063,-0.0011191317
2985,0.8127017,0.8630029,2.331375,0.051504273,-0.036495358
2986,0.23208737,0.8620112,2.0101304,0.055067845,-0.055083353
2987,-0.07246274,0.91453445,2.1039,0.08553809,-0.03563209
2988,0.7260955,0.901019,2.003554,0.061666362,-0.020646948
2989,-0.8105717,0.5540403,2.139208,0.06500216,-0.014632267
2990,-0.71252364,0.6057131,1.9581385,0.07002649,-0.053384468
2991,-0.13378538,0.96086633,2.2818885,0.054520056,-0.034145422
2992,-0.23345937,0.9012747,1.9556528,0.053819954,-0.024550073
2993,-0.16881345,0.75967467,2.1094644,0.078886285,-0.038417205
2994,0.10172168,0.9292137,1.993484,0.07683963,-0.0201809
2995,0.11659979,0.9903684,2.3944595,0.046869356,-0.050265312
2996,-0.36847484,0.8542677,2.0628645,0.08629298,-0.0660447
2997,-0.34770992,0.8108865,2.1775117,0.05297088,-0.020988263
2998,-0.2956867,0.901401,2.2419899,0.06642434,-0.021365063
2999,0.45182827,0.95549166,1.9428763,0.057517543,-0.028346686
3000,-0.4157071,0.8715543,2.057594,0.07189039,-0.011887312
3001,-0.074839205,0.8506256,1.9652426,0.08082218,-0.034912225
3002,0.5406392,0.87214786,1.9961817,0.04840924,-0.024416056
3003,-0.54071295,0.73626864,2.1195962,0.037159346,-0.02476618
3004,-0.0814648,0.9137128,1.8202798,0.033694986,-0.029992253
3005,0.90533656,0.7339076,2.407665,0.049338862,-0.017263943
3006,0.18583255,0.9195178,2.1689167,0.09679475,-0.0008571779
3007,-0.90220916,0.49676028,2.1331756,0.071631484,-0.05469495
3008,0.050645385,0.88867784,2.004725,0.08492795,-0.047496673
3009,0.1350562,0.8186551,2.111169,0.057218138,-0.023852553
3010,-0.52290076,0.8276245,2.370845,0.08414803,-0.025128907
3011,0.8514157,0.82713157,2.4171996,0.0472425,-0.024602175
3012,-0.489567,0.70212,2.2308378,0.06491023,-0.019952985
3013,-0.090519644,0.86974573,2.0608401,0.07065815,-0.019076152
3014,-0.51122314,0.84251446,2.1410267,0.069649,-0.02424381
3015,0.3358429,1.0464144,2.294471,0.081662074,-0.013241964
3016,0.20999789,0.9445037,1.808353,0.07668099,-0.015935682
3017,0.073295936,0.9252632,2.2019975,0.09264146,8.6084765e-05
3018,-0.0059638233,0.93494606,2.2344594,0.05283381,-0.031809
3019,-0.65432644,0.785401,2.0427122,0.044515934,-0.028594926
3020,0.55367935,0.88193464,2.076626,0.047039486,-0.030383324
3021,-0.01374707,0.98263246,2.2681892,0.08389167,-0.009043611
3022,-0.1086488,0.9031499,1.8809294,0.09139576,-0.00833791
3023,-0.74098647,0.6644251,2.0782645,0.041944936,-0.035941526
3024,0.17946886,1.1484393,2.309764,0.06129956,-0.028897326
3025,0.22165823,0.9619485,2.0112355,0.10209308,-0.03929613
3026,-0.59873295,0.72703344,1.9516077,0.050953727,-0.01758086
3027,-0.5842944,0.7460088,2.2241497,0.05516975,-0.032172408
3028,0.36534104,0.892242,1.9903386,0.062334128,-0.048676487
3029,0.017271135,0.97590333,1.9899781,0.049912162,-0.017823787
3030,-0.090923354,0.95331395,2.17671,0.07043691,-0.041228313
3031,0.8043959,0.77609634,1.9318707,0.053017937,-0.018275982
3032,0.71108377,0.8180647,2.2381384,0.054116067,-0.038097292
3033,-0.85035735,0.51887655,1.8709979,0.06487814,-0.047753703
3034,-0.4367385,0.85666424,2.1010559,0.09348279,-0.021698536
3035,0.81483656,0.7594292,2.41201,0.077978685,-0.018799793
3036,-0.20170279,1.0181268,2.503177,0.07798967,-0.020628594
3037,-0.65196747,0.7163303,2.0809581,0.09822329,-0.016852774
3038,0.034374673,0.89888453,2.1918752,0.0624711,-0.027680406
3039,0.3066053,0.974817,2.3134937,0.076302044,-0.051114194
3040,-0.39643142,0.83504254,2.0434465,0.04018483,-0.055588
3041,0.0060876864,0.9016214,2.1042252,0.047746297,-0.026538394
3042,-0.14288984,0.87296623,2.0101535,0.05277186,-0.021496415
3043,0.04017742,0.8023641,2.0481954,0.05591472,-0.02348319
3044,0.42026016,1.0065676,1.8728203,0.09291848,-0.026471926
3045,-0.3675661,0.84937954,2.1857817,0.10674593,-0.021722687
3046,0.82636374,0.7100393,1.9817954,0.066377,-0.022134116
3047,0.035153445,0.91992563,1.8360258,0.08029304,-0.026542284
3048,0.42181286,0.8477053,1.9577231,0.069642656,-0.013395782
3049,0.6619271,0.85030514,2.2382565,0.11269168,-0.044976298
3050,0.80751985,0.7542439,2.0969834,0.10514736,0.00033950352
3051,0.24716344,0.8412345,1.9264168,0.083233505,-0.03489491
3052,-0.3232972,0.9936181,2.2473817,0.051298976,-0.03378485
3053,-0.47632253,0.74536234,2.106418,0.07980459,-0.053259388
3054,-0.39942935,0.70185506,2.2446618,0.076412685,-0.046033833
3055,0.5392839,0.9345033,2.176597,0.049977627,-0.017626889
3056,-0.18162194,0.9050529,2.2344482,0.030572077,-0.024390284
3057,-0.55693084,0.72683734,2.424388,0.07102207,-0.031672247
3058,-0.5219039,0.8338284,2.3224568,0.090938866,-0.01972078
3059,-0.34323928,0.88023937,2.1988428,0.09088179,-0.012991847
3060,0.45766968,0.95513856,2.1984627,0.07945732,-0.012598392
3061,-0.76378685,0.6550904,2.1563768,0.0962127,-0.033564817
3062,-0.19531757,0.8741729,2.2889936,0.06641945,-0.029524673
3063,-0.00559189,0.89533323,2.0811443,0.08434844,-0.039416414
3064,0.17369837,0.9770569,2.1201699,0.08377851,-0.014967674
3065,-0.1129473,0.924739,2.3134403,0.050126813,-0.03796248
3066,-0.11303678,1.0040054,1.9485471,0.06584143,-0.035086837
3067,0.30712032,0.9175249,2.162992,0.08136346,-0.026890606
3068,0.68369085,0.87042904,2.066436,0.0217958,-0.037498593
3069,-0.05845269,0.87890714,2.0838113,0.10969539,-0.047596347
3070,-0.09179785,1.0383793,2.0292056,0.036447164,-0.00750702
3071,0.018160662,0.8326181,1.8681021,0.09521746,-0.033608843
3072,-0.58531183,0.75269,2.193051,0.04993606,-0.04724651
3073,0.2552172,0.9081708,1.9404774,0.04764812,-0.033830956
3074,0.032460287,1.0198812,2.1321974,0.056265194,-0.03166641
3075,-0.70772827,0.63086,2.1962788,0.05399053,-0.026955428
3076,-0.21048151,0.9219462,2.458668,0.059103794,-0.0018994827
3077,0.31383038,0.86507434,1.7839087,0.07193477,-0.013355582
3078,0.80711824,0.8021417,1.8599608,0.08418283,-0.013928784
3079,0.19741024,1.0091014,2.0545022,0.07368428,-0.011377117
3080,0.99,0.56464773,2.7558606,0.06538824,-0.01937263
3081,-0.49349073,0.69598156,2.2717886,0.06455041,-0.022123683
3082,0.99,0.5954687,2.408156,0.08573454,-0.030381782
3083,0.24687278,0.8412361,2.4620075,0.05111342,-0.038188048
3084,0.15923257,0.8474595,1.9939033,0.060938653,-0.029648313
3085,-0.99,0.48857746,2.1461828,0.07294271,-0.01944407
3086,-0.79134315,0.5134656,1.9662818,0.051639434,-0.027247332
3087,-0.31551296,0.7743389,2.2104516,0.07708877,-0.013284192
3088,-0.5667325,0.72104317,2.2873375,0.07317704,-0.045689236
3089,-0.19369616,0.92577136,2.319054,0.088139676,-0.046414834
3090,0.9600051,0.6538689,1.8038473,0.078254536,-0.028033823
3091,-0.060621917,0.93323183,2.160481,0.07520755,0.0011419265
3092,0.6965204,0.7900876,2.5194933,0.06423343,-0.02182165
3093,-0.80595803,0.58254135,2.1126394,0.06025993,-0.004019323
3094,0.99,0.642485,2.1069016,0.033694003,-0.03148466
3095,-0.06895213,0.97451645,1.8651311,0.06602029,-0.015844125
3096,0.54921675,0.84601355,2.2328105,0.061012942,-0.03574258
3097,-0.18645349,0.88265663,2.1605508,0.040556554,-0.015591122
3098,-0.5665227,0.7611554,2.304926,0.05733196,-0.039067645
3099,-0.33167997,0.8876289,2.0249186,0.06688984,-0.049660284
3100,-0.5179492,0.7751215,2.13942,0.05600067,-0.017382255
3101,0.27827737,1.0167274,2.3613153,0.058505856,-0.036140025
3102,-0.5410433,0.78614515,2.0878901,0.050208896,-0.039374612
3103,-0.04616066,0.74698216,1.8702117,0.06307152,-0.041891
3104,-0.11164613,0.87436616,2.1288903,0.09130549,-0.042378426
3105,0.99,0.5646847,2.248504,0.07910839,-0.03977693
3106,0.078176655,0.92550856,2.2281651,0.09618467,-0.03872133
3107,-0.570393,0.6393382,2.2256265,0.067740865,-0.058034506
3108,-0.25713384,0.8311098,1.9976795,0.050945017,-0.023566358
3109,0.0075727142,0.9088053,1.9976143,0.060847126,-0.02850492
3110,-0.16126443,0.85987693,2.1297052,0.0697447,-0.017525762
3111,0.54516315,0.8863873,1.8011321,0.07262851,-0.0011999152
3112,0.19765867,0.96345216,2.1664333,0.09014882,-0.028787667
3113,0.22947398,0.95782745,1.9520682,0.059101686,-0.029056998
3114,0.11824372,0.9151139,2.0446217,0.085637,-0.039527092
3115,-0.29068336,0.8921097,1.9035677,0.057812877,-0.019616136
3116,0.39719364,0.7909926,2.091509,0.068233065,-0.008304338
3117,-0.99,0.4439834,2.0226681,0.07957108,-0.04985412
3118,-0.44770703,0.74146473,2.1553252,0.019016542,-0.038714245
3119,-0.86131865,0.498222,1.8465586,0.047701523,-0.042078316
3120,0.37607878,0.9795603,2.1924453,0.05504649,-0.035899144
3121,0.07577072,0.8307443,1.8529373,0.07733751,-0.060310453
3122,0.082652114,0.81990653,2.102082,0.09338788,-0.036730155
3123,-0.06983874,0.88765585,2.3739433,0.0656785,-0.037320916
3124,-0.08974182,1.0167339,2.2274516,0.07357814,-0.031325396
3125,-0.18104793,0.7516096,2.1472013,0.0683973,-0.040590774
3126,0.19701931,0.9515174,1.9101797,0.063170426,-0.020495862
3127,-0.27209044,0.9015026,2.2715998,0.07133772,-0.039081443
3128,0.019503614,1.0229504,1.8587097,0.090109095,-0.029140452
3129,0.17707142,0.86938584,2.1858203,0.07635441,-0.02339837
3130,-0.65100974,0.71635866,2.3474228,0.081184566,-0.015771521
3131,0.1405522,1.0162041,1.9974176,0.04528443,-0.040247366
3132,0.51611066,0.8787838,2.2824981,0.06841747,-0.03560238
3133,0.21639305,0.88602537,2.1912036,0.068187006,-0.009982814
3134,-0.58825064,0.6506795,1.9993834,-0.00102864,-0.05306605
3135,-0.03168257,1.0283325,2.0586224,0.09506193,-0.01952339
3136,0.2539281,0.9056035,2.0437548,0.043645553,-0.022582155
3137,0.032887142,0.87394255,2.2351384,0.05529579,-0.02837093
3138,0.5067462,0.76294523,2.0334046,0.07010853,-0.020230716
3139,0.96749556,0.63730574,2.0380926,0.07971788,-0.0311138
3140,-0.050671417,0.8657322,2.1424606,0.05194635,-0.048686404
3141,-0.33795282,0.98866457,2.3396077,0.06849449,-0.047269788
3142,-0.5434131,0.75785613,2.4958043,0.0677477,-0.019082999
3143,-0.127087,0.93565214,2.0524833,0.05245925,-0.022659943
3144,0.47897938,0.95096457,1.9959921,0.08481593,-0.023421278
3145,0.21381734,0.80284363,1.9647151,0.055628728,-0.02889311
3146,-0.3374104,0.9438849,2.138184,0.06776684,-0.01973584
3147,-0.0026171615,0.8165859,2.1201115,0.08336543,-0.029239336
3148,-0.22614115,0.94005,2.2037177,0.06240244,-0.019089747
3149,-0.59896034,0.75379956,1.9792893,0.048583753,-0.03709406
3150,-0.22359526,0.9717185,2.3688407,0.08294243,-0.02674324
3151,0.11828781,0.9509613,1.9727505,0.09273311,-0.043557405
3152,-0.49187267,0.74152344,2.2908714,0.053683445,-0.0323409
3153,-0.18613425,0.8827025,2.215065,0.07360035,-0.013171849
3154,-0.13849388,0.91444206,2.085532,0.07048797,-0.032596722
3155,0.14179194,0.8258305,1.7584264,0.09018608,-0.040484406
3156,-0.24465153,0.7842334,1.7963768,0.072931856,-0.033684682
3157,-0.27520108,0.7991985,1.840522,0.044029187,-0.04389967
3158,0.16575366,0.81588763,2.3115664,0.07980441,-0.02528659
3159,0.7736633,0.89941573,2.6604028,0.065862894,-0.024865909
3160,0.15354718,0.9652151,2.1773384,0.054110024,-0.035387434
