,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
205,2.1075468,0.0667627,-0.1990884,0.25242108,0.92161625623703,0.06715457141399384,4.7112756,0.30564868
206,1.9810753,-0.08916352,-0.15881935,0.38987312,0.7829118371009827,0.11973769217729568,4.738095,0.39464438
207,1.9976988,-0.08947604,-0.26849735,0.5115514,0.7152615785598755,0.1329250931739807,4.9014244,0.3308344
208,2.0240195,-0.0053733033,-0.13734922,0.34420347,0.9444067478179932,0.1012585312128067,4.6053433,0.31306
209,2.036287,-0.02917695,-0.16814771,0.3250238,0.8651018738746643,0.10933490097522736,4.5525093,0.32830572
210,2.2804232,-0.0036647762,-0.19901341,0.38898593,0.930946946144104,0.05422556400299072,3.128911,0.52404755
211,2.251786,-0.023367403,-0.13819198,0.27435872,0.8498260378837585,0.1250416487455368,2.744899,0.88799185
212,1.9801942,-0.017665308,-0.29087478,0.4820233,0.7510290741920471,0.1464027464389801,4.6300917,0.3538675
213,1.9185432,-0.035841614,-0.0427216,0.29408243,0.7388085126876831,0.1111714094877243,4.923777,0.3271244
214,2.1246848,0.008270641,-0.16810378,0.36037025,0.9052029252052307,0.05589281767606735,4.6685243,0.2548506
215,2.015622,0.022720395,-0.19448051,0.38221362,0.8631551265716553,0.09091298282146454,4.748226,0.29744846
216,2.0316458,-0.017139073,-0.17538545,0.33762798,0.8692187666893005,0.09770359843969345,4.454934,0.34220424
217,2.1127348,0.0068087406,-0.29381642,0.43615848,0.8804649114608765,0.0620775930583477,4.680635,0.27423766
218,2.1177342,-0.090659,-0.19318111,0.30163297,0.8226343393325806,0.11056318879127502,3.9541965,0.4483161
219,2.177218,0.012361008,-0.18642187,0.4177269,0.9092002511024475,0.05669340491294861,4.3853292,0.29431322
220,2.2817805,0.066701435,-0.2845543,0.47225806,0.8062017560005188,0.0640380010008812,2.9194095,0.5587545
221,2.1660798,0.04680356,-0.14569396,0.33608985,0.8995769023895264,0.10465800762176514,3.6332378,0.5231781
222,2.012078,-0.05455751,-0.20594943,0.28284577,0.8369897603988647,0.11745958775281906,5.72182,0.2796746
223,2.2253687,0.056528598,-0.2291428,0.4573659,0.9179762601852417,0.08335866779088974,3.4822218,0.4821338
224,2.2399669,-0.008791149,-0.19366571,0.41726136,0.9145022630691528,0.06239330768585205,3.6571074,0.3982027
225,2.028603,0.0305568,-0.30623353,0.28530437,0.7668450474739075,0.053237494081258774,4.567183,0.27663517
226,2.3297756,0.0025107448,-0.22299373,0.42332655,0.8806738257408142,0.122920460999012,2.4585931,1.0005543
227,1.9618459,-0.0056576263,-0.19535513,0.2348774,0.7838069200515747,0.15414343774318695,5.444507,0.2929899
228,2.163724,-0.024265522,-0.25231406,0.3754194,0.867352306842804,0.12664631009101868,3.3760514,0.59442633
229,2.1613047,-0.013702944,-0.11574945,0.35332015,0.8751689791679382,0.10487765818834305,3.071436,0.6155417
230,1.9664344,-0.08604311,-0.18349375,0.48812473,0.711948037147522,0.13571789860725403,4.3513684,0.4226697
231,2.2481198,0.043849073,-0.15875189,0.34120095,0.9022364616394043,0.13555239140987396,2.6256828,0.84109
232,2.0473166,-0.026663959,-0.25702032,0.48780152,0.8576883673667908,0.12194551527500153,4.4233346,0.336029
233,2.189622,0.016749471,-0.20269787,0.35208258,0.8491378426551819,0.09095926582813263,3.1112807,0.6245187
234,2.2268724,-0.09900223,-0.24341539,0.40300387,0.9488056898117065,0.06367643922567368,4.343414,0.30590466
235,2.0600193,-0.030125877,-0.19522549,0.40029243,0.9122673869132996,0.09285954385995865,3.8446167,0.38944277
236,2.3311138,-0.04980664,-0.21059945,0.32687736,0.95,0.07195763289928436,3.1435542,0.47267544
237,2.048295,-0.03729421,-0.3021173,0.4124024,0.8037444353103638,0.14188069105148315,5.0118513,0.33066338
238,1.9457989,-0.013762122,-0.17973027,0.42005485,0.7149608135223389,0.12003068625926971,5.0561833,0.31292042
239,2.1468174,0.043204386,-0.2766888,0.42232415,0.8251498937606812,0.06481754779815674,3.7095318,0.4053453
