,posterior_g1,posterior_g2,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
217,1.7638744,0.06517386,0.5162821,0.19650626182556152,5.3075747,0.30639535
218,2.2115421,0.032183442,0.7313803,0.0879964679479599,2.9763832,0.5633997
219,1.6854743,0.096627556,0.5629223,0.20117278397083282,4.7812543,0.32322595
220,1.8616123,0.09159838,0.52717435,0.1587292104959488,4.7347517,0.31215814
221,1.9991034,0.0960843,0.71868,0.08740102499723434,4.316449,0.34543702
222,1.8743664,0.1298815,0.45907816,0.10711295157670975,4.7399716,0.2969074
223,1.9988321,0.07810285,0.7201802,0.07128274440765381,4.503771,0.25993308
224,1.779673,0.13454846,0.55636454,0.1534864604473114,5.060663,0.22269958
225,1.8275175,0.029522382,0.49429533,0.15944011509418488,5.0854816,0.25907728
226,1.6444389,0.14537992,0.65667474,0.16656355559825897,4.8681326,0.2553948
227,2.137654,0.05477376,0.83194464,0.05559327453374863,4.1735053,0.29325673
228,1.9535836,0.10384388,0.6564701,0.12508560717105865,4.215655,0.38683563
229,2.1325583,0.069828905,0.8412868,0.06144300848245621,4.0705543,0.3177336
230,1.9770411,0.06520717,0.6980435,0.09425681084394455,4.310022,0.3286757
231,1.8701717,0.10726951,0.5438989,0.1379806250333786,4.573611,0.30613843
232,1.8816149,0.11416306,0.5029772,0.08645299077033997,4.548236,0.30216652
233,1.729922,0.059237473,0.5725708,0.12364576756954193,5.1325803,0.19546211
234,1.9296298,0.05145137,0.51205224,0.08870173990726471,4.313932,0.3243361
235,1.9214642,0.03909397,0.52398795,0.10387963056564331,4.5868464,0.3388092
236,1.9027376,0.082280785,0.6107759,0.1269531399011612,4.850504,0.27260163
237,1.9580771,0.06951885,0.63026917,0.12898653745651245,4.4003477,0.34864947
238,1.8848873,0.0911681,0.5492453,0.11937595903873444,4.68885,0.2962387
239,1.6855029,0.076605074,0.61485964,0.24327975511550903,4.7992306,0.41343555
240,1.8043731,0.053185984,0.55452573,0.1673184484243393,5.219392,0.2427572
241,1.6614976,0.049627826,0.6685718,0.2321149855852127,4.2940955,0.40440527
242,2.0244079,0.051378436,0.77761084,0.05127358436584473,4.654177,0.25331596
243,1.940285,0.06426809,0.52868927,0.12436971813440323,4.9049587,0.33920997
244,1.8456854,0.09105249,0.58213824,0.17247150838375092,5.1973963,0.2732128
245,2.002233,0.10027451,0.73179203,0.06577309221029282,4.079343,0.33577368
246,1.6946311,0.08671049,0.6295036,0.19602523744106293,5.266395,0.2726257
247,1.9482336,0.08093028,0.58263326,0.09230883419513702,3.9540136,0.37070176
248,1.8144196,0.07212833,0.5542768,0.12367594242095947,5.437496,0.20824513
249,1.7152522,0.068515025,0.6009169,0.20420528948307037,5.1578937,0.26291072
250,1.7612201,0.10630325,0.49156713,0.16755563020706177,5.2077856,0.24356444
251,1.9201908,0.07678419,0.6442044,0.06329399347305298,5.3652864,0.20870811
252,1.7277825,0.09035109,0.59150326,0.17407235503196716,5.2057533,0.23389073
253,1.7279202,0.078273855,0.55679744,0.19656215608119965,5.3974686,0.2551205
254,1.8350115,0.09565723,0.4843331,0.16471625864505768,4.8557434,0.337902
