,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
99,2.1183255,-0.094099246,-0.1408029,0.36686018,1.0144571,0.05338682606816292,4.9968624,0.3487273
100,2.0557864,-0.051957898,-0.045654345,0.21718325,1.0378635,0.039128102362155914,4.62148,0.3343112
101,2.30137,-0.12538803,-0.20943506,0.515236,1.257133,0.05,4.100923,0.2875979
102,1.8578343,-0.046990495,-0.0073498306,0.24372515,0.45158967,0.030906593427062035,4.274014,0.55284554
103,2.2211757,-0.08128047,-0.17577681,0.32295927,1.1253835,0.05,4.4186544,0.33921757
104,2.0770783,-0.047496986,-0.13242127,0.19954461,0.7796577,0.05775991454720497,3.329599,0.67333716
105,1.8467525,0.040680412,-0.10031653,0.22782488,0.5430873,0.039100952446460724,5.520914,0.43823326
106,2.085163,-0.112242125,-0.08309911,0.36165875,0.9962733,0.06805570423603058,3.6509957,0.54661673
107,2.292833,-0.098307826,-0.18824822,0.411276,1.3252591,0.05,3.984652,0.2996556
108,2.363286,-0.12138819,-0.103497595,0.3092846,1.1656954,0.10959978401660919,3.1040769,0.63459545
109,2.578934,-0.06237173,-0.068055674,0.27795166,0.7211868,0.1578424721956253,1.9750675,1.7339503
110,2.1522574,-0.009747182,-0.18768416,0.3347237,0.90607697,0.03375043720006943,4.667181,0.34935555
111,2.2758076,-0.06361133,-0.14072265,0.36756146,1.1996907,0.0540471076965332,4.1851635,0.38813972
112,2.0860994,-0.0035025475,-0.17457895,0.38408092,1.0935504,0.05,4.394545,0.30500433
113,2.2683842,-0.07862221,-0.16437994,0.34495038,1.1318855,0.05,4.560629,0.2738045
114,2.2137249,0.041390568,-0.097370505,0.20398177,1.1689703,0.06659854203462601,4.1619344,0.40230244
115,2.0023303,-0.13391699,-0.18195783,0.3287919,0.56408983,0.08322876691818237,4.305723,0.68380165
116,2.1499593,0.003916189,-0.10576337,0.25024718,1.2594137,0.04080735519528389,4.5962543,0.2919816
117,1.9339635,-0.106851324,-0.19747874,0.42815754,0.47766104,0.0443124882876873,4.5600324,0.5462756
118,1.9252607,0.06900168,-0.16084369,0.38126275,0.6574191,0.07327280193567276,4.3563848,0.5598557
119,2.210487,-0.043960273,-0.013398498,0.2890751,1.0866623,0.057533636689186096,3.3869271,0.53788406
120,2.2331693,-0.027188161,-0.07649768,0.21362852,1.1228842,0.02615240588784218,4.1685996,0.40395764
121,2.3491335,-0.0379088,-0.08482803,0.28537616,1.2803181,0.05085745081305504,3.7192965,0.4065577
122,2.082043,-0.03346301,0.047894485,0.0350504,1.0316527,0.08423388749361038,3.9564898,0.42324775
123,2.208983,-0.09459762,-0.2178048,0.47286522,0.99866194,0.061370860785245895,4.2348065,0.42056993
124,2.117941,-0.064911425,-0.2395324,0.41598883,0.9890663,0.04072999209165573,4.3127747,0.35157248
125,2.1195922,-0.06626617,-0.13158342,0.30865666,1.0536873,0.06898216903209686,4.038208,0.45595384
126,2.1280446,-0.12562408,-0.14814763,0.3494716,0.9934815,0.0564720593392849,4.164764,0.36007133
127,2.2294924,-0.12145949,-0.16611828,0.38141984,1.1721166,0.06396457552909851,4.4705315,0.3322472
128,2.250789,-0.09781343,-0.1664611,0.4039647,1.058169,0.07052154093980789,3.9497356,0.47797787
129,2.3436909,-0.09508021,-0.17136233,0.3645979,1.0189068,0.0399758405983448,2.759007,0.6263722
130,2.2363074,-0.06255532,-0.19328804,0.35693875,1.2215855,0.05,4.1542044,0.2994252
131,2.1673663,-0.08030604,-0.13209656,0.32049814,1.052463,0.05748112127184868,4.160019,0.46569768
132,2.272174,-0.12451183,-0.1299752,0.33931318,1.1702435,0.03382299095392227,4.365858,0.27682567
133,2.2878163,-0.021938967,-0.2387648,0.28376994,1.0171176,0.03319051116704941,3.9469464,0.43648893
134,2.1735632,0.079414286,-0.10383057,0.28034008,1.0840296,0.05,4.456395,0.30430925
135,2.1253657,-0.030528681,-0.0972544,0.20355144,0.824032,0.04474903270602226,4.1198874,0.42589322
136,2.1476774,-0.11669374,-0.12441428,0.3741435,1.1056836,0.05,4.2744765,0.33689293
137,2.140618,-0.008562749,-0.116496384,0.3765437,1.0143917,0.07667809724807739,4.0570607,0.4710966
138,2.3419838,-0.038406774,-0.11435153,0.17773369,1.3194427,0.0183289535343647,3.8657653,0.30697393
139,2.209069,-0.035104174,-0.15107663,0.32193226,1.2214851,0.05,4.891651,0.25781438
140,1.9021963,0.004401387,-0.09988093,0.3149638,0.71754044,0.047855064272880554,4.1763916,0.57157767
141,2.346941,-0.09920401,-0.15994845,0.4746895,1.0822463,0.0710630789399147,2.9953535,0.5626889
142,2.1552446,0.004853144,-0.21666194,0.28650752,1.1896905,0.026972102001309395,4.839911,0.30598032
143,2.1672623,-0.11583921,-0.10080834,0.2309411,1.0015516,0.038080550730228424,4.513858,0.3952392
144,2.1517966,0.033951182,-0.15269311,0.33403066,1.0449442,0.05009133368730545,4.849188,0.32470196
145,2.1457882,-0.08234927,-0.08986053,0.22919765,0.995297,0.04868864268064499,4.907041,0.31782576
