,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
95,0.70059854,0.7881601452827454,5.161604881286621,0.4213608,2.8194518,0.9856875,0.9879214,1.1280831
96,0.78279895,0.8071345090866089,5.218978404998779,0.48984545,2.9851975,0.80447054,0.8616009,0.92521566
97,0.58366764,0.801557719707489,4.503830909729004,0.79670596,2.8147514,0.9786855,0.96209174,0.9382012
98,0.69009244,0.813372790813446,3.1897149085998535,0.9635897,3.317052,1.0463158,0.9609289,0.92097
99,0.8353378,0.827215313911438,3.7575602531433105,0.7670767,3.111331,0.9673012,1.0583972,1.0543895
100,0.60400367,0.7772669792175293,6.653694152832031,0.4042312,2.3953598,0.984284,0.92173755,0.9287179
101,0.5555795,0.8222829103469849,5.223786354064941,0.889397,2.7077622,1.0302002,1.0710132,0.96970356
102,0.7923965,0.807652473449707,5.857028007507324,0.5991833,2.8753717,0.99744004,1.0183289,0.88262916
103,0.53653806,0.8409696221351624,4.180631160736084,0.9852395,2.4511168,1.1888112,1.02693,0.9145044
104,0.678165,0.7967328429222107,3.4323160648345947,0.692684,2.7934535,1.0688305,0.9352691,1.1442461
105,0.71621925,0.8268283009529114,5.076763153076172,0.5147632,2.5792055,1.034547,0.7931029,1.0425789
106,0.7292582,0.787142813205719,7.022287368774414,0.29105353,2.6762397,0.9699643,1.1488202,0.9092095
107,0.51860386,0.820945680141449,4.129809379577637,0.8883428,2.521559,1.0434011,0.9657291,1.0605278
108,0.6442079,0.7947840094566345,4.3648271560668945,0.75941586,2.744993,1.0342673,0.9636203,0.97325665
109,0.5905079,0.8137074708938599,4.293452262878418,0.77819973,2.8156888,1.0256424,1.0238321,0.85217494
110,0.5456008,0.8180252909660339,4.2916951179504395,0.7042323,2.7845557,0.876394,1.0719663,0.7948572
111,0.5651241,0.8096325397491455,4.523074626922607,0.593759,2.8126383,0.9293505,1.1369089,1.040069
112,0.71382403,0.8286343812942505,3.1355364322662354,0.8611346,3.0488174,1.0280749,0.9745151,0.94248414
113,0.59211504,0.8301454186439514,3.8405957221984863,0.87156594,2.6168318,0.9502021,1.1012431,0.92811424
114,0.60036445,0.8066154718399048,4.390176773071289,0.60606664,2.9153538,0.9731851,1.1708984,0.7668497
115,0.5669882,0.8177646994590759,4.462090015411377,0.5499973,2.7658591,1.2170411,0.8497988,0.93961585
116,0.66715574,0.8190757036209106,4.894956588745117,0.9474941,2.4308305,1.037438,1.0424336,1.0096222
