,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho,posterior_g1,posterior_g2,posterior_g3,posterior_g4
263,0.6545051,0.7738358,5.4867644,0.509453,2.9913907,0.92540216,1.0423952,1.1571789
264,0.8906247,0.7702033,2.7562838,0.822539,3.4866765,0.8717874,1.1655623,0.95683646
265,0.33568993,0.7939419,4.8893466,0.6603335,2.5932362,0.9701288,0.9257136,1.2240039
266,0.44181234,0.81957775,4.1648264,0.97971547,2.9562526,1.1043507,0.9143331,0.94273704
267,0.59723693,0.7765895,5.355077,0.42475414,2.9420092,0.9703942,1.0101069,0.9379399
268,0.47423562,0.8135736,3.7438328,0.8257619,2.943909,0.8609163,0.997715,1.2672487
269,0.4775975,0.78126705,4.0144935,0.74971545,3.0345304,0.9485177,1.0256926,1.0313596
270,0.6879547,0.8077348,4.1321363,0.70407224,2.9278562,1.0549977,1.0200052,1.0932823
271,0.4500411,0.80046546,4.4928455,0.913589,2.8500197,1.0910808,0.99697685,0.9050744
272,0.5995951,0.7876147,4.863124,0.66154045,3.0131347,1.0495083,1.0038911,1.0064626
273,0.82706326,0.7648829,2.7847464,0.8067968,3.3981402,1.1351826,0.90929085,0.96938163
274,0.6137884,0.7864603,4.417041,0.6046578,3.1168163,0.8207783,0.9050865,1.1351823
275,0.613249,0.7988434,4.9942055,0.7444484,2.8073297,0.9708285,1.1284063,0.96170473
276,0.50070554,0.81683344,4.302734,0.60352606,2.9348767,0.86761606,0.9978449,1.2249637
277,0.7005517,0.77549535,3.2988527,0.74101466,3.0827904,1.0525769,1.0915259,1.1574085
278,0.36158234,0.8005741,3.2066798,0.8791348,2.875694,0.9833933,0.92843187,1.1092188
