,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
220,2.3528318,0.16068475,-0.11800337,0.12531837821006775,0.20026981830596924,2.0784807205200195,1.2513139
221,2.434635,0.16840886,-0.16706435,0.19836020469665527,0.18059152364730835,2.0105836391448975,1.2583641
222,2.3015113,0.14561892,-0.10669442,0.05739431828260422,0.18786410987377167,2.14682936668396,1.0388016
223,2.3423436,0.08745957,-0.22844939,0.05944095179438591,0.19067446887493134,2.321455240249634,0.91899323
224,2.3031895,0.088853054,-0.16603464,0.05,0.15630999207496643,2.208209991455078,0.91731185
225,2.292031,0.16564918,-0.12831531,0.09309343993663788,0.19756130874156952,2.1107895374298096,1.0882908
226,2.4597666,0.06326874,-0.12410669,0.09060000628232956,0.18721337616443634,1.9885021448135376,1.2848747
227,2.2287996,0.10432513,-0.20545459,0.05,0.17339827120304108,2.3387022018432617,0.8894047
228,2.240989,0.13140993,-0.23018375,0.05,0.21742448210716248,2.198493003845215,1.0504123
229,2.2668595,0.11730306,-0.12847005,0.05,0.15957197546958923,2.1155929565429688,0.9772575
230,2.347602,0.10860217,-0.13468117,0.05,0.21485470235347748,2.036684036254883,1.2316948
231,2.2255602,0.13309719,-0.110751,0.05,0.17090091109275818,2.2312355041503906,0.9098467
232,2.338668,0.123404734,-0.16706106,0.05,0.2316576987504959,2.0066304206848145,1.1865135
233,2.310424,0.11833605,-0.05597056,0.12254680693149567,0.2050211876630783,2.1427133083343506,1.1466783
234,2.4485364,0.07359799,-0.2413408,0.15801961719989777,0.1727912276983261,2.0860633850097656,1.0176938
235,2.338568,0.119224146,-0.12744544,0.05,0.19895075261592865,2.0556507110595703,1.1982042
236,2.3563774,0.14138566,-0.056235105,0.23172929883003235,0.1659332662820816,2.097388744354248,1.0042653
237,2.4665034,0.13682507,-0.12497097,0.08462401479482651,0.18068723380565643,2.034045457839966,1.1908303
238,2.322518,0.12595092,-0.14454938,0.05454940348863602,0.20756568014621735,2.085939645767212,1.1652982
239,2.1340342,0.15778373,-0.07137161,0.05,0.20945250988006592,2.47013521194458,0.973685
240,2.4353383,0.11869359,-0.109399885,0.05780509114265442,0.2022947520017624,1.4749712944030762,1.3824373
241,2.2790923,0.060234062,-0.16947252,0.05,0.2527530789375305,2.276724100112915,0.98268217
242,2.171168,0.1136744,-0.10783983,0.06036873161792755,0.25270795822143555,2.438762903213501,1.0230438
243,2.3619204,0.13955325,-0.11086773,0.05869677662849426,0.2081393450498581,1.9859626293182373,1.3170815
244,2.1822855,0.13476959,-0.11584375,0.06267955154180527,0.2511366903781891,2.3046927452087402,0.98661697
245,2.2793882,0.09885622,-0.18560022,0.05,0.17777787148952484,2.270024299621582,0.9122685
246,2.2467182,0.1352395,-0.09323156,0.11259429901838303,0.15188118815422058,2.121019124984741,0.9368157
247,2.3030744,0.07641615,-0.10037385,0.05,0.23043642938137054,2.1480062007904053,1.124484
248,2.1688142,0.16540599,-0.06663202,0.05,0.17751383781433105,2.099830389022827,0.9961266
249,2.321396,0.1474271,-0.07884513,0.11492983251810074,0.217461496591568,2.0551931858062744,1.2468718
250,2.377343,0.047814492,-0.12867929,0.06374938040971756,0.2177688330411911,2.197685718536377,1.0962325
251,2.3893611,0.108757615,-0.092491485,0.14352808892726898,0.17673981189727783,2.0460548400878906,1.1048684
252,2.299029,0.18583426,-0.15535107,0.05,0.220802903175354,2.0240707397460938,1.3583355
253,2.2657,0.14925367,-0.18189484,0.07417796552181244,0.17790471017360687,2.3635547161102295,0.90981627
254,2.2826772,0.10228362,-0.10024213,0.10812592506408691,0.21125735342502594,2.2770442962646484,0.9123661
255,2.2255285,0.09884871,-0.2526937,0.05,0.20478449761867523,2.446627616882324,0.92637205
256,2.2834013,0.12988393,-0.068828925,0.06632035970687866,0.22213482856750488,2.0710067749023438,1.1654176
257,2.2150614,0.062000934,-0.15529405,0.05,0.18565283715724945,2.437169075012207,0.91899145
258,2.4469776,0.06440994,-0.1785073,0.05,0.18928185105323792,1.9662728309631348,1.3612443
259,2.3974953,0.052535217,-0.10086394,0.06337480992078781,0.21934811770915985,1.9802634716033936,1.3146683
260,2.275329,0.13174854,-0.079599485,0.05,0.19022725522518158,2.0435829162597656,1.182987
261,2.2540119,0.055676665,-0.11280356,0.0920286774635315,0.19885022938251495,2.2910618782043457,0.84019375
262,2.3063097,0.108267576,-0.15453838,0.05,0.1984708309173584,2.112759590148926,1.0578581
263,2.3297162,0.07584994,-0.17122677,0.05,0.1456659585237503,2.238374710083008,0.83616173
264,2.3414469,0.06661273,-0.15605302,0.06385329365730286,0.21584676206111908,2.0237526893615723,1.1669512
265,2.3533173,0.14149524,-0.18692814,0.08038533478975296,0.16172164678573608,2.0513179302215576,1.1695013
266,2.2190032,0.16041975,-0.2191885,0.05,0.2038627415895462,2.3793375492095947,0.99037653
267,2.314629,0.1382059,-0.09240797,0.05,0.19116215407848358,2.0142836570739746,1.2612188
268,2.258183,0.09731488,-0.15112677,0.05,0.22427183389663696,2.4434995651245117,0.98868227
269,2.443243,0.113304056,-0.1893781,0.05,0.2063106894493103,1.9538929462432861,1.2992843
270,2.2573905,0.11101437,-0.07146988,0.05,0.17890578508377075,2.1357903480529785,1.0774082
271,2.313409,0.073376335,-0.12801528,0.05,0.19806356728076935,2.190986394882202,0.972096
