,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
146,0.50935936,1.8354678,-0.7252773,0.5464098,1.9717721,0.19838122,-0.24351193,0.8463555574417114,0.04327870160341263,3.3360682,2.7659636
147,3.2636237,-0.9170601,0.24230461,0.56945336,-0.94525427,-0.39422593,-0.19631147,0.43268027901649475,0.0662238597869873,2.3032317,2.8130567
148,1.118864,1.0388428,0.46276626,0.360318,1.1215422,-0.60127366,0.009642726,0.8276965022087097,0.05,4.3717856,1.9731302
149,1.1101258,1.3384978,-2.9195025,0.4942614,1.3536074,2.4771976,-0.10851243,0.604009747505188,0.024127207696437836,2.9355328,2.6500034
150,0.942304,1.4205972,-1.5073608,0.8226187,1.3812066,1.2441792,-0.6328701,0.8231256604194641,0.05,2.759698,2.335155
151,-2.4010155,4.1948495,-0.18607403,0.5031191,4.138284,-0.042727247,-0.011592512,0.7622988820075989,0.3059523105621338,13.001831,1.962374
152,1.1273884,1.0446377,2.0192466,0.520638,1.0716547,-2.2731745,-0.19406171,0.5442183613777161,0.02174273319542408,3.9461412,2.061785
153,2.2416627,0.09655664,-2.15212,0.5880882,0.1214102,1.8379204,-0.18520203,0.43058308959007263,0.03702361881732941,2.7914972,2.8433566
154,-1.1080909,3.45945,1.1186295,0.5036357,3.5367959,-1.3606807,-0.019809216,0.7905919551849365,0.035802241414785385,2.0482178,2.5358827
155,0.14711174,2.0432703,1.121582,0.48824596,2.1072805,-1.4070748,-0.051730774,0.85,0.016349976882338524,4.3666587,2.2074752
156,0.48047546,1.8528807,1.146918,0.4173426,1.916711,-1.5354595,0.07697171,0.85,0.05,2.6412423,2.815536
157,0.6742575,1.6783986,0.6423569,0.5317805,1.5887392,-0.9271362,-0.08267535,0.85,0.05,3.1233585,2.620824
158,1.197755,0.9555256,-0.22612265,0.55203235,1.0239766,-0.07192757,-0.1291697,0.5047847032546997,0.05,4.954471,2.2019644
159,1.9828346,0.28397837,1.1211356,0.80947655,0.31617987,-1.5072247,-0.7128319,0.8235477805137634,0.029287811368703842,3.609533,2.8598878
160,-0.600943,2.878674,-0.88349354,0.467116,3.070539,0.57317066,-0.40503675,0.8292500972747803,0.05,3.016498,2.6777515
161,2.0163033,0.25275177,1.571691,0.60202724,0.33439326,-1.9121418,-0.11910004,0.6546663045883179,0.05086897686123848,2.7720544,2.7912214
162,0.59037477,1.5057238,1.6276718,0.5950413,1.7259904,-2.0598345,-0.21470444,0.85,0.05,5.886303,2.690945
163,2.6766858,-0.34139237,-2.8456569,0.44982776,-0.31261116,2.6562438,0.2749419,0.838127851486206,0.024702589958906174,2.342099,2.564214
164,0.34892717,2.0592692,-0.66053754,0.33391908,1.9796901,0.42818657,0.06434297,0.85,0.05,2.1661787,2.6883314
165,2.1951983,-0.013976437,-0.21706596,0.4681862,-0.007182932,-0.06263956,-0.090465784,0.14173422753810883,0.023081762716174126,5.3925986,1.8875446
166,1.1184201,1.1060971,-0.84651786,0.51673853,1.1667353,0.54220015,-0.18880239,-0.212147518992424,0.05,3.8494194,2.2013993
167,2.071225,0.17258006,-0.74441814,0.8149568,0.15162355,0.47054943,-0.3804115,0.49087268114089966,0.027810195460915565,4.1066136,2.1640322
168,0.21782833,1.9777814,1.1098037,0.71311307,1.9812788,-1.3926868,-0.32807297,0.844951331615448,0.014852459542453289,3.7460952,1.9272996
169,2.6007435,-0.21936117,1.3106519,0.54234654,-0.22044185,-1.7177087,-0.13278194,0.6895794868469238,0.06179121509194374,2.9033468,2.652044
170,1.9080907,0.3382991,2.5918388,0.7283376,0.37435934,-2.875747,-0.44423783,0.8195632696151733,0.05,2.7858362,2.243086
171,1.0069336,1.385969,-3.966509,0.44484684,1.3378947,3.4557767,0.054791566,0.8370288610458374,0.04357771947979927,5.4524384,2.2029777
172,3.4134316,-1.1074018,0.011832527,0.56954,-1.1297575,-0.27494183,0.012984753,0.85,0.05,2.6064813,2.4855099
173,3.1071103,-0.8932434,-1.0948069,0.49834475,-0.82817376,1.066371,0.019783188,0.8169968128204346,0.047295618802309036,2.4337802,2.3423877
174,0.61917126,1.6377963,-0.6640122,0.68332785,1.6641377,0.42876098,-0.2881955,0.85,0.009157706052064896,2.999148,2.6637447
175,0.38278013,1.8122138,-0.52196676,0.46394143,1.8552036,0.34079534,0.09102824,0.6265059113502502,0.010678830556571484,3.6828732,2.323903
176,0.092277415,2.0544775,0.68936443,0.3900009,2.0140796,-0.95554876,0.047861967,0.7001753449440002,0.05,7.2261724,1.617354
177,1.4250598,0.8499162,-0.72300404,0.46597978,0.8560191,0.4468826,-0.08728944,0.6470473408699036,0.05,3.4849412,2.1950138
