,posterior_phi,posterior_sigma,posterior_g1
2278,0.5037386,0.76371133,2.0579505
2279,0.51457214,0.734611,2.1163557
2280,0.5425176,0.8032348,2.0955424
2281,0.60127383,0.7762006,2.3861635
2282,0.63381547,0.76084924,2.2335496
2283,0.6439819,0.7422949,2.0430982
2284,0.71070963,0.7207594,2.3354414
2285,0.6772229,0.72952086,2.0856318
2286,0.69654685,0.78676295,2.3755572
2287,0.6191128,0.6047663,2.0529444
2288,0.67524844,0.6875028,2.3006318
2289,0.6819734,0.73372626,2.3145378
2290,0.6344181,0.7108273,2.097782
2291,0.6748175,0.73729795,2.284881
2292,0.67043227,0.7528455,2.171758
2293,0.5373538,0.6946038,2.1855114
2294,0.66354185,0.72668,2.1070797
2295,0.5884773,0.70117027,2.2037785
2296,0.66721106,0.71140957,2.372632
2297,0.67631036,0.76876754,2.2446365
2298,0.7327527,0.7418245,2.1701937
2299,0.7467954,0.73190993,2.4595182
2300,0.6801875,0.7081834,2.097517
2301,0.6103211,0.6388433,2.306383
2302,0.6608007,0.690297,2.0127678
2303,0.7339839,0.6921555,2.0919764
2304,0.67018104,0.6717718,2.2323575
2305,0.6128135,0.72317326,2.0682683
2306,0.6741804,0.7577969,2.2252948
2307,0.58989835,0.6885119,2.269872
2308,0.59208363,0.73840195,2.309183
2309,0.68207335,0.7298192,2.2423644
2310,0.7152225,0.69166607,2.339065
2311,0.620218,0.7812118,2.1540244
2312,0.62313724,0.7033538,2.18434
2313,0.63987947,0.74810255,2.2006006
2314,0.65814465,0.72725236,2.151235
2315,0.61724395,0.7099474,2.084016
2316,0.5263703,0.74960095,2.0429122
2317,0.6733314,0.6817521,2.129262
2318,0.58193153,0.71666783,2.0631187
2319,0.6630578,0.7676401,2.0517645
2320,0.62953615,0.69645184,2.0761623
2321,0.62460804,0.7751547,2.2578423
2322,0.67977005,0.7538122,2.1276147
2323,0.59972113,0.70910835,2.2265766
2324,0.5892315,0.70779747,2.118959
2325,0.73594725,0.7422449,2.1002073
2326,0.6550267,0.72837484,2.048276
2327,0.56451803,0.669458,2.1708848
2328,0.7500769,0.7884776,2.4611204
2329,0.70127594,0.73997396,2.1184256
2330,0.5637825,0.7306458,2.0554943
2331,0.6962911,0.6454506,2.174128
2332,0.67447305,0.7102508,2.433071
2333,0.66058815,0.6271591,2.081422
2334,0.6068129,0.7206871,2.2195072
2335,0.68979144,0.7370656,2.23609
2336,0.63907224,0.65635216,2.1745238
2337,0.6097159,0.7352727,2.1611898
2338,0.4689055,0.74418503,2.0579853
2339,0.4802579,0.82823986,2.0008388
2340,0.59000486,0.7134996,2.2120264
2341,0.5490305,0.7642,2.2167761
2342,0.7552044,0.7217972,2.328883
2343,0.6621738,0.6753854,2.2022626
2344,0.7252655,0.7907395,2.1121974
2345,0.57678074,0.82198226,2.219788
2346,0.6302477,0.7210544,2.1748073
2347,0.62892544,0.70015776,2.462857
2348,0.6639144,0.7569539,2.0044131
2349,0.61872095,0.7643549,2.2377887
2350,0.68354154,0.6517774,2.1792789
2351,0.5573537,0.72355604,2.297524
2352,0.6657215,0.73117566,2.302237
2353,0.55719054,0.78820103,2.2628458
2354,0.6963396,0.796739,2.185872
2355,0.6659334,0.74934894,2.3129947
2356,0.57597834,0.8031205,2.229972
2357,0.5677458,0.78708035,2.117286
2358,0.7036919,0.7380268,2.1542249
2359,0.62465805,0.7420964,2.2681913
2360,0.70908153,0.68649125,2.0362897
2361,0.64130265,0.74355584,2.1951046
2362,0.7017957,0.68761146,2.0915775
2363,0.62413085,0.7670057,2.2388797
2364,0.62057084,0.7367694,2.1339366
2365,0.5882054,0.70388204,2.285235
2366,0.5951729,0.78251034,2.2115998
2367,0.5820862,0.7573179,2.118105
2368,0.618256,0.74290115,2.1533725
2369,0.70340234,0.6693197,2.3480492
2370,0.6841951,0.70365167,2.2714565
2371,0.5766971,0.77964544,2.1260774
2372,0.5943475,0.71226513,2.0600436
2373,0.519311,0.7843261,2.0798697
2374,0.63619024,0.7374077,2.2034535
2375,0.72615707,0.70617783,2.2564344
2376,0.62815,0.69772387,2.221053
2377,0.562149,0.7373706,2.1934607
2378,0.65744966,0.65879756,2.0963006
2379,0.7179179,0.6931722,2.4640942
2380,0.68379086,0.7026253,2.3225672
2381,0.62932247,0.73789203,2.229917
2382,0.73529565,0.74702555,2.2474656
2383,0.67988455,0.6799585,2.0102694
2384,0.71624744,0.7242761,2.2036273
2385,0.76902694,0.7218479,2.0729816
2386,0.6448064,0.7845758,2.1142962
2387,0.6612254,0.7006753,2.1599338
2388,0.5486629,0.69549453,2.1646447
2389,0.6744848,0.6813349,2.1717653
2390,0.6414818,0.7177104,2.1533291
2391,0.6365167,0.71738225,2.1593273
2392,0.6198104,0.6890573,2.1422496
2393,0.68290615,0.70774734,2.212758
2394,0.5093227,0.7302792,2.2112868
2395,0.63198906,0.70550334,2.2361903
2396,0.52699983,0.80694443,2.1829376
2397,0.70147663,0.8223631,2.2697868
2398,0.7003397,0.75137836,2.3013825
2399,0.6549637,0.7777582,2.3500948
2400,0.67365634,0.7463418,2.2522118
2401,0.68519527,0.80845207,2.1454315
2402,0.66508913,0.6488417,2.152327
2403,0.5890833,0.69384295,2.1679087
2404,0.60813755,0.7403196,2.1662512
2405,0.621254,0.72722465,2.093336
2406,0.54679215,0.7356511,2.085376
2407,0.5931182,0.7121404,2.242998
2408,0.6070454,0.7504707,2.1006708
2409,0.52491623,0.8209039,2.156611
2410,0.75324523,0.6774039,2.0987413
2411,0.6339118,0.73587334,2.2282066
2412,0.6939999,0.72283286,2.0859497
2413,0.6617754,0.6389413,2.2666636
2414,0.75464743,0.79225296,2.3570726
2415,0.645859,0.88517165,2.2754984
2416,0.65989035,0.7184966,2.1260252
2417,0.4028761,0.7256035,2.2055938
2418,0.61674285,0.70895183,2.0904932
2419,0.6741725,0.62879896,2.276312
2420,0.6673472,0.7274314,2.188296
2421,0.72303075,0.7473036,2.0474253
2422,0.7119449,0.75889814,2.1102765
2423,0.61696285,0.6912926,2.1038377
2424,0.7240259,0.6904634,2.1929402
2425,0.60457575,0.7558329,2.1918166
2426,0.700574,0.7569084,2.3255796
2427,0.6163174,0.6885411,2.1520083
2428,0.5592096,0.70610195,2.1879263
2429,0.824671,0.73543894,2.4352794
2430,0.63610446,0.76652426,2.2329485
2431,0.68487155,0.7873139,2.2195716
2432,0.5247733,0.7230541,2.243711
2433,0.6766001,0.73580134,2.4812276
2434,0.6182082,0.7219146,2.19764
2435,0.6028532,0.72566116,2.0105662
2436,0.57198745,0.78555393,2.1589258
2437,0.68321025,0.6732595,2.1580563
2438,0.6229539,0.7255885,2.1214828
2439,0.7111854,0.6459559,2.2975078
2440,0.64817905,0.76761174,2.1173606
2441,0.5705747,0.7423136,2.2297034
2442,0.5888934,0.7337827,2.249992
2443,0.6398307,0.71389467,2.3226953
2444,0.6825108,0.64150095,2.1205277
2445,0.62201434,0.7686859,2.1402137
2446,0.5686007,0.692576,2.155053
2447,0.6886037,0.713502,2.213734
2448,0.6639762,0.67619914,2.149021
2449,0.5239968,0.754052,2.0478635
2450,0.61571777,0.73008734,2.078341
2451,0.6628592,0.7826555,2.0913591
2452,0.64037114,0.70258653,2.2473717
2453,0.57211536,0.8484397,2.1848419
2454,0.6215056,0.73077637,2.163632
2455,0.61692256,0.76600426,2.3436198
2456,0.5374469,0.74498093,2.0729985
2457,0.53427577,0.76909035,2.166388
2458,0.6285751,0.77094525,2.221518
2459,0.6361285,0.7243524,2.11638
2460,0.60123086,0.7228419,2.4006493
2461,0.6417512,0.77288187,2.1197252
2462,0.6615186,0.6672549,2.1776328
2463,0.58077556,0.6984008,2.3479757
2464,0.70072436,0.69993746,2.2029736
2465,0.61806244,0.6719955,2.3630993
2466,0.61764383,0.7525887,2.259552
2467,0.7057813,0.643496,2.1568916
2468,0.6378634,0.7250889,2.055546
2469,0.7043942,0.7844465,2.1837504
2470,0.658414,0.705736,2.1614094
2471,0.598256,0.72052455,2.1765053
2472,0.70072323,0.68932074,2.338482
2473,0.5857253,0.7733508,2.2439017
2474,0.50491,0.7573912,2.1272764
2475,0.66979736,0.75247633,2.197308
2476,0.6483311,0.7884706,2.3800385
2477,0.583879,0.68404204,2.0372303
2478,0.66016847,0.7408873,2.0927448
2479,0.74863726,0.6777003,2.201162
2480,0.7427149,0.65358925,2.2215805
2481,0.5653504,0.7975631,2.1591372
2482,0.5625073,0.6760473,2.1074555
2483,0.6647968,0.66221386,2.1920145
2484,0.62137663,0.7043193,2.1591167
2485,0.6854671,0.70497316,2.0074008
2486,0.59650785,0.7349565,2.1439385
2487,0.608034,0.6925337,2.2002516
2488,0.5736503,0.7559973,2.1390858
2489,0.6887513,0.6190748,2.2550735
2490,0.6849844,0.7100799,2.126363
2491,0.5984939,0.7811029,2.1269546
2492,0.69109535,0.742362,2.3150365
2493,0.6224718,0.738182,2.0202875
2494,0.5982329,0.77486956,2.2783241
2495,0.74472964,0.67320806,2.1595736
2496,0.7281801,0.83406997,2.173171
2497,0.60984606,0.7810481,2.30113
2498,0.5978584,0.7092165,2.2013712
2499,0.61950845,0.76076967,2.1932294
2500,0.6865487,0.7611048,2.3817034
2501,0.52237546,0.7097515,2.0896482
2502,0.6327314,0.7590288,2.123182
2503,0.5436782,0.78139365,2.3036323
2504,0.61230046,0.7221196,2.2194064
2505,0.5613939,0.79182595,2.2533414
2506,0.6861146,0.66417783,2.2296426
2507,0.62830365,0.7017893,2.1659298
2508,0.48062214,0.7051557,2.1178916
2509,0.7491466,0.71609247,2.38699
2510,0.56151354,0.74138385,2.332369
2511,0.6672441,0.68687785,2.317004
2512,0.6004049,0.81629366,2.2879558
2513,0.64832056,0.75859106,2.2918599
2514,0.5552868,0.7369704,2.1328945
2515,0.732228,0.6644411,2.2993302
2516,0.7006181,0.6297356,2.3664455
2517,0.6576659,0.7750257,2.3775914
2518,0.6472292,0.83344173,2.338797
2519,0.5974283,0.7064695,2.1486459
2520,0.7426548,0.7463716,2.3086731
2521,0.7211493,0.77436656,2.2052238
2522,0.525638,0.762149,2.1783278
2523,0.66105324,0.7408735,2.0819256
2524,0.663099,0.76759255,2.4391506
2525,0.5730015,0.70935863,2.3073473
2526,0.57905364,0.6962294,2.1964488
2527,0.50521517,0.7344189,2.113336
2528,0.578159,0.67497915,2.2108812
2529,0.65176225,0.78238297,2.2836137
2530,0.71775603,0.65556973,2.2251127
2531,0.5868241,0.6457389,2.2047236
2532,0.550934,0.7158821,2.196049
2533,0.65506077,0.6672145,2.158829
2534,0.6626291,0.679762,2.4835832
2535,0.60160387,0.76118845,2.179113
2536,0.622927,0.644382,2.142937
2537,0.70063597,0.7002387,2.134146
2538,0.69838876,0.7763523,2.287818
2539,0.69484925,0.75686085,2.170313
2540,0.5547889,0.7413845,2.1161437
2541,0.6603821,0.75772953,2.213324
2542,0.7018304,0.68719274,2.0831037
2543,0.6316542,0.742564,2.3275256
2544,0.6013678,0.65570605,2.1510575
2545,0.6381035,0.77821696,2.2152388
2546,0.6369241,0.71899253,2.1331227
2547,0.6745343,0.83751017,2.271523
2548,0.55480117,0.7921254,2.1137633
2549,0.6118486,0.71069014,2.13976
2550,0.65321434,0.7747964,2.099038
2551,0.6980009,0.7462062,2.2385595
2552,0.56640667,0.72361,1.9600146
2553,0.5686893,0.8287297,2.2250543
2554,0.67882687,0.68069375,2.3107042
2555,0.64702994,0.7693104,2.096598
2556,0.6962728,0.7246193,2.3032198
2557,0.6260769,0.73677045,2.1233292
2558,0.6843635,0.67889684,2.2495983
2559,0.7091114,0.7610208,2.2634342
2560,0.5899441,0.70008606,2.1615164
2561,0.6330642,0.70089513,2.2593877
2562,0.57976013,0.70979315,2.2572656
2563,0.7025841,0.7205821,2.2267566
2564,0.58556116,0.7845567,2.1620731
2565,0.58359206,0.710689,2.0686615
2566,0.68434423,0.82612,2.255384
2567,0.67829555,0.7314992,2.5037074
2568,0.61925006,0.7345175,2.3062327
2569,0.5890931,0.78067565,2.2445216
2570,0.6728265,0.75345457,2.2917447
2571,0.67471147,0.7513587,2.273157
2572,0.55307895,0.80794966,2.2165408
2573,0.7483018,0.7202286,2.1068249
2574,0.61600167,0.7625525,2.1167958
2575,0.5459677,0.74782354,2.2417207
2576,0.60373294,0.74923956,2.1518903
2577,0.68339026,0.7900611,2.3383272
2578,0.72807515,0.8348194,2.175464
2579,0.6712365,0.7208694,2.2887056
2580,0.61353177,0.7132558,2.122822
2581,0.68360704,0.72308844,2.120314
2582,0.49315694,0.78652203,2.059131
2583,0.7009962,0.7206674,2.2636557
2584,0.56046396,0.6737714,2.1652222
2585,0.58097947,0.67417395,2.1274073
2586,0.5980402,0.86300606,2.0591104
2587,0.74256927,0.70333827,2.1571937
2588,0.643838,0.78666747,2.1068904
2589,0.69285816,0.7073574,2.0844219
2590,0.6431132,0.7108327,2.1871645
2591,0.6845996,0.69530296,2.4006877
2592,0.6555444,0.7208842,2.3547683
2593,0.7026421,0.75353724,2.2435877
2594,0.5033849,0.85293496,2.208984
2595,0.57100505,0.73005724,2.109748
2596,0.533626,0.7914071,2.1082025
2597,0.6367813,0.7238495,2.0797613
2598,0.66456246,0.8111533,2.1928322
2599,0.54293483,0.7523447,2.2166104
2600,0.5460287,0.78970367,2.4136496
2601,0.6212595,0.73687285,2.1153429
2602,0.63391745,0.73460037,2.1766455
2603,0.5204411,0.82259023,2.1693678
2604,0.63991433,0.7590384,2.2083604
2605,0.59999704,0.62946254,2.2067673
2606,0.6177048,0.7867315,2.0782
2607,0.62336665,0.6858122,2.420487
2608,0.53892714,0.761389,2.0841048
2609,0.73099494,0.6655457,2.3802893
2610,0.6941146,0.7810103,2.1757345
2611,0.7123949,0.772504,2.1763062
2612,0.701929,0.74665946,2.3501575
2613,0.6476333,0.7156984,2.3419638
2614,0.69136477,0.7702217,2.236814
2615,0.6848914,0.6367087,2.1283555
2616,0.528047,0.7526986,2.1557038
2617,0.62564355,0.88909465,2.3828566
2618,0.60198706,0.688381,2.0991757
2619,0.6406515,0.76152223,2.3025234
2620,0.53005654,0.69384795,2.2679098
2621,0.7031055,0.7269586,2.1602237
2622,0.6140041,0.6939244,2.0803723
2623,0.5461845,0.8197401,2.2513168
2624,0.7228324,0.705767,2.424154
2625,0.6780053,0.74629426,2.1069198
2626,0.6391313,0.69119954,2.2361012
2627,0.6939726,0.75316966,2.1811976
2628,0.52262044,0.7616,2.0911512
2629,0.7840611,0.5580172,2.2015557
2630,0.7186697,0.73836654,2.1161902
2631,0.62877375,0.73297805,2.1576867
2632,0.6068397,0.71746236,2.213786
2633,0.7105797,0.6421257,2.2436619
2634,0.7048327,0.7067447,2.3008764
2635,0.6335886,0.77013713,2.091285
2636,0.64055926,0.7565257,2.169428
2637,0.55849105,0.7366739,2.0672917
2638,0.632748,0.7577953,2.2638345
2639,0.726101,0.7764275,2.423239
2640,0.5678758,0.65044373,2.1775408
2641,0.6387605,0.7425972,2.1515753
2642,0.6677408,0.8062263,2.445414
2643,0.6333052,0.689709,2.2641404
2644,0.7097086,0.77498573,2.1853514
2645,0.7231029,0.6919968,2.1947978
2646,0.5472837,0.7870142,2.357532
2647,0.687896,0.77834255,2.4034948
2648,0.7192946,0.64878845,2.2361274
2649,0.5836653,0.73180205,2.2854218
2650,0.6258292,0.7060199,2.1936514
2651,0.6336446,0.68829906,2.1334429
2652,0.59084433,0.7034601,2.283724
2653,0.7310611,0.7175737,2.1964262
2654,0.68819124,0.756731,2.4305592
2655,0.7197901,0.6818567,2.1432722
2656,0.6819232,0.8129432,2.1119082
2657,0.6089829,0.68318146,2.0598216
2658,0.66740096,0.75511473,2.1565757
2659,0.45644206,0.7573611,2.025909
2660,0.6662553,0.75383276,2.159654
2661,0.6913317,0.7470805,2.2119482
2662,0.50478387,0.7457161,2.0726056
2663,0.5863019,0.8569328,2.1046321
2664,0.66647387,0.7582477,2.166816
2665,0.7072598,0.7042361,2.1171036
2666,0.6360493,0.7464987,2.2068994
2667,0.7002668,0.7028105,2.0583725
2668,0.6946126,0.7582453,2.2086298
2669,0.61353666,0.68394,2.2412417
2670,0.57230043,0.7065018,2.1959958
2671,0.59536886,0.70210725,2.268107
2672,0.5824568,0.69195276,2.1375027
2673,0.6431413,0.79788834,2.094367
2674,0.7225632,0.7579808,2.2062986
2675,0.57199836,0.77990544,2.1011732
2676,0.7019049,0.7377922,2.214549
2677,0.6150144,0.7476734,2.03597
2678,0.7392187,0.7871329,2.1653862
2679,0.6511632,0.72482157,2.253296
2680,0.6979213,0.7623318,1.9911457
2681,0.50326914,0.8337283,2.1864512
2682,0.75369745,0.7082846,2.1768672
2683,0.59123313,0.7663615,2.3100715
2684,0.5767088,0.6963484,2.0785844
2685,0.6623226,0.7187806,2.3827302
2686,0.57365674,0.78610253,2.2361138
2687,0.64573413,0.6924564,2.1521103
2688,0.6351405,0.674233,2.2690263
2689,0.6203245,0.71539104,2.3876424
2690,0.7090156,0.7986556,2.290929
2691,0.63738453,0.7475544,2.2371135
2692,0.7041072,0.71208334,2.381387
2693,0.6924749,0.73374397,2.1626573
2694,0.6452203,0.67126054,2.2945125
2695,0.61378664,0.6731647,2.1768353
2696,0.69787264,0.6205482,2.1673622
2697,0.68215257,0.70879924,2.1417675
2698,0.6153288,0.6897409,2.135555
2699,0.51414466,0.673976,2.0490954
2700,0.62571687,0.7315198,2.1877694
2701,0.638657,0.77589804,2.4281793
2702,0.60776615,0.76832515,2.212857
2703,0.7074481,0.7759335,2.231182
2704,0.7007873,0.77869,2.0568945
2705,0.67083615,0.7385283,2.1240146
2706,0.58428335,0.68250984,2.0809035
2707,0.6500249,0.7586484,2.3165379
2708,0.7060382,0.6854723,2.1911008
2709,0.70079434,0.7180028,2.1327865
2710,0.6822106,0.7841332,2.2411041
2711,0.7127747,0.758401,2.1071055
2712,0.6155672,0.73151654,2.2151692
2713,0.7156707,0.7642964,2.1563013
2714,0.5497931,0.7820085,2.258245
2715,0.5780503,0.7206573,2.2931573
2716,0.6035668,0.72977364,2.26611
2717,0.6530059,0.7687511,2.121834
2718,0.61184925,0.7114953,2.3224425
2719,0.5829326,0.6886708,2.219169
2720,0.5931103,0.7064309,2.1188939
2721,0.6550643,0.6419441,2.2043319
2722,0.7054079,0.75363535,2.1632032
2723,0.7212102,0.754821,2.1495254
2724,0.589996,0.6396011,2.1187787
2725,0.6844092,0.74689126,2.139703
2726,0.600267,0.7307173,2.2484562
2727,0.7557333,0.6703084,2.262282
2728,0.66288996,0.7202926,2.3186884
2729,0.6843629,0.6877758,2.4004767
2730,0.71584564,0.7916086,2.3158655
2731,0.67443895,0.679399,2.3659525
2732,0.68998224,0.8008515,2.2462497
2733,0.5956303,0.7389806,2.3983893
2734,0.671109,0.6588096,2.3077853
2735,0.62609154,0.6947837,2.0723886
2736,0.5721144,0.8162079,2.2631302
2737,0.5949763,0.77417994,2.1582248
2738,0.56750536,0.6975277,2.2792728
2739,0.614006,0.76200885,2.2380931
2740,0.6829976,0.6859358,2.238318
2741,0.5658125,0.7629566,2.2851238
2742,0.6794461,0.7637595,2.1522448
2743,0.6466988,0.8318898,2.2014892
2744,0.6688367,0.75952643,2.0566964
2745,0.6733481,0.7650305,2.236898
2746,0.6134238,0.71290374,2.1079717
2747,0.66579574,0.7036219,2.288312
2748,0.6477514,0.74139774,2.1445253
2749,0.67388177,0.674516,2.096819
2750,0.5908693,0.7374962,2.2007189
2751,0.556041,0.6106343,2.159786
2752,0.5912105,0.75426495,2.1823437
2753,0.6968129,0.7474542,2.3453636
2754,0.5787541,0.6905716,2.1233356
2755,0.67113143,0.7229279,2.2302654
2756,0.6213923,0.7078069,2.1439307
2757,0.7391982,0.75856256,2.322328
2758,0.58339125,0.67806005,2.1332157
2759,0.6795607,0.7641923,2.2173264
2760,0.5241775,0.6934781,2.157211
2761,0.67495054,0.7496339,2.1238914
2762,0.7743863,0.6996092,2.1799924
2763,0.64635193,0.7231079,2.222715
2764,0.7026887,0.72852874,2.082503
2765,0.7055323,0.7391109,2.1981463
2766,0.65801305,0.77073693,2.3247566
2767,0.68625987,0.78399915,2.371004
2768,0.5585141,0.7709635,2.3281543
2769,0.65434563,0.73260444,2.110177
2770,0.59969807,0.8526014,2.143975
2771,0.61559117,0.7087255,2.2170212
2772,0.6481677,0.72945946,2.0640745
2773,0.54331756,0.7287284,2.1841934
2774,0.6227994,0.73678815,2.3200681
2775,0.71048707,0.6546284,2.4977615
2776,0.5712184,0.77181554,2.3513145
2777,0.577384,0.7363473,2.071986
2778,0.5805005,0.74847144,2.0075169
2779,0.71201545,0.8082918,2.0865393
2780,0.73402905,0.7724428,2.1317463
2781,0.6485492,0.74545485,1.9874204
2782,0.6981917,0.7689967,2.0929036
2783,0.622698,0.7052564,2.0768297
2784,0.65810215,0.67936975,2.3978016
2785,0.6342617,0.6735359,2.2350976
2786,0.6725103,0.73175323,2.2524967
2787,0.6301951,0.8174032,2.2759814
2788,0.6822101,0.7361941,2.2601373
2789,0.63158107,0.7756263,2.1758068
2790,0.71181077,0.6891999,2.1589048
2791,0.6135703,0.7524497,2.2218049
2792,0.6456057,0.6618214,2.1372056
2793,0.5535524,0.8627863,2.0058818
2794,0.7053939,0.77148795,2.2872622
2795,0.62222624,0.7538088,2.1788034
2796,0.6228519,0.70851207,2.2190456
2797,0.6349565,0.79931515,2.068493
2798,0.54602873,0.66388685,2.1130056
2799,0.6369402,0.7340521,2.1597552
2800,0.62833565,0.7117457,2.2388728
2801,0.6966002,0.7422871,2.2794697
2802,0.58060205,0.7135721,2.001851
2803,0.67920446,0.6923246,2.2744634
2804,0.6873748,0.66044253,2.2434752
2805,0.6692865,0.7432107,2.1639748
2806,0.74186367,0.6779393,2.4085028
2807,0.6435672,0.72571826,2.1533737
2808,0.60804296,0.82054853,2.1160076
2809,0.7209518,0.8611035,2.2187772
2810,0.669207,0.63417286,2.2275872
2811,0.609372,0.74185294,2.245543
2812,0.71551716,0.7537542,2.356612
2813,0.72615767,0.7294322,2.0812829
2814,0.73615134,0.833538,2.2465422
2815,0.6562958,0.7750056,2.2601333
2816,0.6866018,0.72850287,2.3389041
2817,0.6967141,0.7386985,2.1409764
2818,0.7395437,0.7846874,2.4956465
2819,0.5678767,0.64268845,2.3176975
2820,0.5885796,0.6992964,2.049811
2821,0.5784895,0.74872416,2.2189686
2822,0.6368343,0.6858716,2.3101544
2823,0.55223644,0.77839255,2.2644298
2824,0.6802585,0.75439215,2.2391713
2825,0.59474576,0.7263274,2.1337364
2826,0.6030865,0.7276485,2.111187
2827,0.6704589,0.76468897,2.2446208
2828,0.66346437,0.7433513,2.0638309
2829,0.5798179,0.70138407,2.0804086
2830,0.72579306,0.74049765,2.4265063
2831,0.65077275,0.7773693,2.2064288
2832,0.6437077,0.7366241,2.0557086
2833,0.71624464,0.7846624,2.2882154
2834,0.6770257,0.6936306,2.3458722
2835,0.68466073,0.71902066,2.1763902
2836,0.57038426,0.6665764,2.1969333
2837,0.747353,0.7091592,2.2820544
2838,0.5917965,0.7483681,2.2193098
2839,0.6575105,0.6968718,2.321958
2840,0.61200106,0.7512812,2.1644778
2841,0.5639118,0.81262904,2.1625633
2842,0.618262,0.6895369,2.1558313
2843,0.7772198,0.677197,2.2162237
2844,0.60753316,0.6878596,2.1506968
2845,0.53786737,0.69302267,2.130006
2846,0.55729115,0.6388426,2.1319242
2847,0.47852865,0.8089323,1.8557807
2848,0.6129613,0.764645,2.1947277
2849,0.7512925,0.609221,2.3153012
2850,0.6894977,0.6480194,2.4694262
2851,0.6270828,0.7438268,2.2204843
2852,0.64535767,0.7719316,2.220943
2853,0.67705476,0.7378897,2.317044
2854,0.5940163,0.71933264,1.9824458
2855,0.64782876,0.7295099,2.2000904
2856,0.56417155,0.7663846,2.2966657
2857,0.6228788,0.6647436,2.1936097
2858,0.66457224,0.74753517,2.2426493
2859,0.6641887,0.7812373,2.3419738
2860,0.65422326,0.67315745,2.2354212
2861,0.63256353,0.75003433,2.0769272
2862,0.6604958,0.73454994,2.0394516
2863,0.6923595,0.79351854,2.1149626
2864,0.61224616,0.7493244,2.070524
2865,0.5783101,0.7146104,2.1306899
2866,0.66992486,0.72019094,2.1986804
2867,0.65316755,0.76622397,2.1459897
2868,0.7400389,0.7421128,2.1007543
2869,0.58553255,0.80613935,2.2006395
2870,0.602441,0.6625736,2.0681756
2871,0.59156364,0.7527791,2.1554759
2872,0.61950904,0.7153367,2.0560114
2873,0.68930566,0.79430854,2.5551472
2874,0.5176088,0.80202496,2.1157706
2875,0.5918702,0.77225524,2.3059573
2876,0.5469423,0.6713572,2.1095457
2877,0.64089686,0.6591885,2.212284
2878,0.6753787,0.76767707,2.2942076
2879,0.66762143,0.72164947,2.208009
2880,0.65327716,0.74922776,2.3199813
2881,0.5608937,0.85989046,2.0237746
2882,0.7619985,0.6701955,2.2246778
2883,0.63872886,0.736727,2.0073116
2884,0.5857925,0.6968274,2.1192946
2885,0.6894338,0.77113795,2.2606328
2886,0.67261195,0.7540457,2.4684768
2887,0.6568559,0.718244,2.2141817
2888,0.6094398,0.70742565,2.3670516
2889,0.6730293,0.64837337,2.0583582
2890,0.6230478,0.7215252,2.235713
2891,0.6371734,0.74810797,2.2638018
2892,0.6896014,0.72837394,2.2790706
2893,0.5712801,0.77540743,2.0130692
2894,0.6554138,0.7543564,2.1976254
2895,0.66930336,0.72581846,2.2845857
2896,0.6680616,0.76594365,2.2445784
2897,0.5835819,0.7145862,2.186645
2898,0.62000924,0.77813447,2.2901006
2899,0.6801776,0.71543676,2.342283
2900,0.59422576,0.7121488,2.0700223
2901,0.62454075,0.76565826,2.1668372
2902,0.7692482,0.71962804,2.2314599
2903,0.62288535,0.7906636,2.0284562
2904,0.70331484,0.7019782,2.2537951
2905,0.55697614,0.72741956,2.1178834
2906,0.7016309,0.651567,2.1756713
2907,0.599986,0.81526905,2.1348798
2908,0.7182013,0.6476091,2.1478245
2909,0.7071736,0.6068484,2.2127478
2910,0.6452142,0.71016103,2.2180333
2911,0.52185386,0.77467906,2.1988237
2912,0.6383801,0.68382275,2.0632808
2913,0.5624213,0.7177049,2.223849
2914,0.66604984,0.6735066,2.3983688
2915,0.64256847,0.71630263,2.2670314
2916,0.65289015,0.8054039,2.3342028
2917,0.60408545,0.7806654,2.1458118
2918,0.57142717,0.7533627,2.1016033
2919,0.5692445,0.7475698,2.2041533
2920,0.6830569,0.76471126,2.1349447
2921,0.72805816,0.73897755,2.3166332
2922,0.56215745,0.7315194,2.1818182
2923,0.6178686,0.7029733,2.1394885
2924,0.51567644,0.7131845,2.0790658
2925,0.5059949,0.7436001,2.1941268
2926,0.7094376,0.7144942,2.2145631
2927,0.5681826,0.6931168,2.1755266
2928,0.5905345,0.7375149,2.241065
2929,0.7422498,0.7350238,2.1038692
2930,0.6530696,0.6809128,2.3858507
2931,0.738033,0.7605829,2.2772713
2932,0.6618872,0.7878433,2.418301
2933,0.74625313,0.7685465,2.3122852
2934,0.6577992,0.79570556,2.214269
2935,0.6554398,0.7546109,2.2166705
2936,0.59066933,0.81372035,2.1918046
2937,0.6596799,0.7111449,2.1658406
2938,0.6375248,0.6882266,2.2296515
2939,0.63381386,0.6932949,2.2870233
2940,0.56363946,0.6773866,2.1818511
2941,0.67820907,0.6967935,2.1875846
2942,0.61256504,0.7434083,2.2421086
2943,0.53322846,0.8057524,2.1512134
2944,0.6451522,0.72779226,2.3969672
2945,0.52441746,0.75046813,2.1655037
2946,0.6311487,0.81533223,2.1822965
2947,0.6569586,0.7752125,2.07166
2948,0.57473373,0.71275973,2.2152753
2949,0.65002024,0.6263634,2.3081877
2950,0.568872,0.688379,2.1635892
2951,0.61843103,0.7168808,2.094485
2952,0.6469571,0.7902437,2.0622182
2953,0.66236556,0.7532312,2.0829906
