,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
176,-0.47386283,2.6855707,-0.3344167,0.4524023,2.7908587,0.15169496834278107,0.18142275512218475,2.6029481887817383,0.8441743
177,1.6511524,0.7341025,-0.35581246,0.42042536,0.75459385,0.34178271889686584,0.14731036126613617,2.1071131229400635,0.98646677
178,2.2098162,0.06694895,-0.3297769,0.42008728,0.19639239,0.25341764092445374,0.19943931698799133,2.1462066173553467,1.3552207
179,1.9111989,0.47617587,-0.2188192,0.356869,0.46654192,0.1544106900691986,0.19274862110614777,1.999559760093689,1.4873874
180,3.7455757,-1.3267646,-0.23551413,0.4833965,-1.3343892,0.30303239822387695,0.18992455303668976,1.9331063032150269,1.5016829
181,0.8385231,1.4643933,-0.34719798,0.53409237,1.5149368,0.20749033987522125,0.14977693557739258,2.053377151489258,1.2005521
182,1.7965739,0.5746353,-0.16882169,0.4330942,0.53971744,0.27730315923690796,0.15881435573101044,1.9780309200286865,1.265824
183,-0.0888633,2.4989364,-0.3078301,0.47011918,2.5325963,0.25151416659355164,0.18860875070095062,1.9899438619613647,1.4010042
184,2.2679634,-0.056920256,-0.318741,0.42823714,-0.050867278,0.06973481923341751,0.22855432331562042,2.468780755996704,1.1735631
185,1.861493,0.49990982,-0.34254313,0.46589062,0.48431772,0.22789643704891205,0.18749719858169556,2.0464861392974854,1.4222013
