,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
78,2.4996467,-0.10414887,-0.31241634,0.4903516,0.5675578713417053,0.1572275310754776,2.1427483558654785,1.1131568
79,2.217363,-0.027975371,-0.23774917,0.45651674,0.2662237286567688,0.1943477839231491,2.421199321746826,1.1400609
80,2.185967,-0.09098777,-0.21163893,0.50989777,0.13250987231731415,0.18626338243484497,2.4258031845092773,1.0432273
81,2.400541,-0.044166353,-0.17490792,0.48645353,0.150261789560318,0.22033914923667908,2.025578498840332,1.6659484
82,2.3240378,-0.09690221,-0.20282057,0.5245164,0.065327487885952,0.20884060859680176,2.0279619693756104,1.3193427
83,2.2682595,-0.05382458,-0.25921357,0.48758116,0.3384249210357666,0.17976750433444977,2.2709341049194336,0.96682394
84,2.3574765,0.018695915,-0.2331553,0.39584085,0.4608931839466095,0.2057732492685318,2.0036678314208984,1.4367914
85,2.1908026,0.059694525,-0.1974861,0.445459,0.25939643383026123,0.21738243103027344,2.403987407684326,1.1194568
86,2.4497118,-0.09515808,-0.3116008,0.49411634,0.5629947781562805,0.18611262738704681,2.089503288269043,1.2364125
87,2.2822788,-0.069920175,-0.27747747,0.4308331,0.2755264341831207,0.1573568880558014,2.2366299629211426,1.114941
88,2.1987343,0.047055308,-0.27859434,0.46818045,0.2976955473423004,0.1653541773557663,2.3813328742980957,1.029406
89,2.269419,-0.03173993,-0.1796005,0.361435,0.1593688726425171,0.16416652500629425,1.9917242527008057,1.2898844
90,2.2119472,0.01740549,-0.22023134,0.46230596,0.11350733041763306,0.20654861629009247,2.4574577808380127,1.270068
91,2.1854372,0.00092814845,-0.11816608,0.45020652,0.08528976142406464,0.20145145058631897,2.2226154804229736,1.2774147
92,2.303843,-0.10946929,-0.1705669,0.44311526,0.264922171831131,0.18125595152378082,2.0836923122406006,1.3173901
93,2.4236982,-0.008431218,-0.288669,0.41093585,0.32416701316833496,0.19463734328746796,2.0947647094726562,1.3539326
94,2.2047617,-0.06798799,-0.20184626,0.54537356,0.06282201409339905,0.17192664742469788,2.200563669204712,1.2323279
95,2.3805943,-0.05161252,-0.2088069,0.4797373,0.4553331732749939,0.1271279752254486,2.232039451599121,0.94636464
96,2.5863266,-0.10022561,-0.2674953,0.5001698,0.42791545391082764,0.19462747871875763,2.061479330062866,1.1616759
97,2.3487484,-0.074225314,-0.32278842,0.40470788,0.1341424584388733,0.2095453292131424,2.2445852756500244,1.2760267
98,2.154809,-0.03172289,-0.19761749,0.50184,0.0975484848022461,0.22343680262565613,2.5059497356414795,1.2189931
99,2.2700942,0.04313787,-0.25609168,0.46479884,0.3897658586502075,0.1744295209646225,2.1814751625061035,1.2328207
100,2.226173,0.021490993,-0.2113884,0.55306983,0.06005578860640526,0.1780744045972824,2.1614534854888916,1.1382189
101,2.23853,-0.050418377,-0.12671886,0.41424584,0.15249326825141907,0.21194791793823242,2.0985193252563477,1.2936828
102,2.2608879,-0.030615674,-0.18398744,0.4195479,0.5629457235336304,0.19455058872699738,2.5582151412963867,0.7970434
103,2.3670123,-0.15203224,-0.29029867,0.48308137,0.16946864128112793,0.16736501455307007,2.2062065601348877,1.0319011
104,2.2553637,-0.003987387,-0.19705974,0.47846904,0.4893503785133362,0.10197069495916367,2.145289421081543,0.978707
105,2.235909,0.0045910696,-0.21539137,0.4082529,0.28556665778160095,0.20146554708480835,2.2520670890808105,1.2585037
106,2.395085,-0.11236197,-0.23387179,0.63183075,0.2790240943431854,0.18430404365062714,2.033722400665283,1.3796009
107,2.2798512,-0.052437093,-0.30629143,0.6043062,0.2138342410326004,0.16324582695960999,2.273751735687256,1.0034437
108,2.201643,0.058600713,-0.17720209,0.43409792,0.0863199308514595,0.16742630302906036,2.1553728580474854,1.1236687
109,2.2388852,0.03616989,-0.2210174,0.4338554,0.18438363075256348,0.16540387272834778,2.1015706062316895,1.2779452
110,2.4169707,-0.0036118336,-0.30986834,0.64236164,0.3079727292060852,0.19122956693172455,2.0891735553741455,1.280105
111,2.3680425,0.029361121,-0.21737976,0.37518284,0.2340867817401886,0.17230656743049622,1.9594244956970215,1.5009484
112,2.3093379,-0.13453706,-0.19917648,0.68786716,0.07233618944883347,0.19185584783554077,2.095309019088745,1.2009785
113,2.3678,-0.12081968,-0.22720714,0.41287127,0.17558898031711578,0.17104178667068481,2.1707205772399902,1.152369
