,posterior_g1,posterior_g2,posterior_g3,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
152,2.176635,0.16535193,-0.13474175,0.8008067011833191,0.45012808,7.1858115,0.031963977962732315
153,2.1160698,0.117994025,-0.07766402,0.8086792230606079,0.4343109,6.878499,0.04637398570775986
154,2.3870232,0.13528396,-0.117768615,0.8418440818786621,0.5379825,3.6701925,0.16740557551383972
155,2.457275,0.13634941,-0.15700322,0.85,0.58002794,5.4862046,0.04063568636775017
156,2.3427525,0.1378649,-0.09200102,0.8167014122009277,0.5231943,8.357383,0.05
157,2.3691702,0.01929316,-0.11305321,0.784780740737915,0.5666651,4.072436,0.1738525927066803
158,2.395051,0.14362489,-0.17331688,0.825721025466919,0.546392,6.272581,0.04299713298678398
159,2.27104,0.12218652,-0.10602681,0.7696288228034973,0.5416606,6.1107416,0.084919773042202
160,2.355063,0.12700808,-0.13884543,0.8163126111030579,0.5371059,3.8596323,0.20821142196655273
161,2.0899112,0.11345923,-0.073441714,0.8404998779296875,0.3768131,5.9273567,0.06644309312105179
162,2.3568628,0.14348525,-0.15180981,0.7663543224334717,0.55334306,6.124708,0.028948422521352768
163,2.228971,0.09892224,-0.06592454,0.7824195623397827,0.51492363,7.7600875,0.022346552461385727
164,2.209665,0.03423308,-0.17849417,0.7900745272636414,0.44064084,7.725716,0.0067790537141263485
165,2.300732,0.089766786,-0.13622619,0.7727253437042236,0.48628956,3.737097,0.22326844930648804
166,2.1559312,0.24269679,-0.05689044,0.8059094548225403,0.4624239,7.6164083,0.0052149416878819466
167,1.9754165,0.10833148,-0.108642675,0.7783656120300293,0.5127915,10.139856,0.05
168,2.2042277,0.17622735,-0.12173558,0.7435617446899414,0.53247076,4.960667,0.1257874220609665
169,2.2179842,0.16970164,-0.02660116,0.7795448899269104,0.5123439,5.0287533,0.12332481145858765
170,2.2861779,0.07842481,-0.17012171,0.7886691689491272,0.50427395,7.4183345,0.029639268293976784
171,2.2713153,0.15476558,-0.10989594,0.8095641732215881,0.593163,3.548967,0.2270975261926651
172,2.3270388,0.13522363,-0.23518708,0.7858113050460815,0.50275785,4.643441,0.14222832024097443
173,2.345876,0.11052303,-0.053546257,0.825466513633728,0.49945182,3.6125772,0.21729953587055206
174,2.1298218,0.12783101,-0.12794636,0.8226062655448914,0.44883883,7.070456,0.012337567284703255
175,2.3019388,0.097830445,-0.12055169,0.8311728835105896,0.5095193,3.2179832,0.23927326500415802
176,2.3015318,0.10948577,-0.12810083,0.816643238067627,0.49062175,3.8559484,0.21677428483963013
177,2.3783245,0.09431931,-0.23435442,0.8032993078231812,0.54729086,4.642646,0.13324645161628723
178,2.2661793,0.122078784,-0.15066092,0.7488788962364197,0.5221391,7.5079393,0.005274411290884018
179,2.059671,0.15138948,-0.1337923,0.7757419347763062,0.42400014,6.663195,0.05988844111561775
180,2.120671,0.13604648,-0.15478861,0.8294118642807007,0.43060672,5.7838197,0.075303815305233
181,2.3711002,0.1564638,-0.117598295,0.8252515196800232,0.5609894,5.6641574,0.10219485312700272
182,2.38534,0.121130794,-0.10956343,0.7978285551071167,0.53284174,5.628289,0.06545598804950714
183,2.3269613,0.10655303,-0.13227959,0.8113536238670349,0.46292773,3.63478,0.23806199431419373
184,2.3567555,0.12244691,-0.16987377,0.8125977516174316,0.54338163,3.514159,0.22858640551567078
185,2.2958126,0.10684672,-0.18946773,0.7849571108818054,0.5820683,6.7563305,0.04962270334362984
186,2.2290893,0.13041131,-0.21984057,0.8384932279586792,0.40795827,5.1682544,0.13372190296649933
187,2.298747,0.14169462,-0.10590752,0.7845612168312073,0.45663753,3.6729884,0.18421882390975952
188,2.3834205,0.13948816,-0.23560363,0.840419352054596,0.38567945,3.3355803,0.24675218760967255
189,2.2316484,0.07812528,-0.20930503,0.8437955379486084,0.38975486,6.016622,0.049103908240795135
190,2.2338555,0.16567159,-0.20548266,0.85,0.45160532,4.9098597,0.14213824272155762
191,2.1688461,0.20802128,-0.105367854,0.8131069540977478,0.5561775,6.957209,0.04458491504192352
192,2.2478755,0.12589574,-0.18379785,0.836944580078125,0.4823868,5.169153,0.1282438486814499
193,2.3034217,0.13688539,-0.14158556,0.8202531337738037,0.55010563,5.7652335,0.08946774899959564
194,2.3207831,0.17990549,-0.08351153,0.7374018430709839,0.62395865,4.9663053,0.13302135467529297
195,2.3232856,0.17673719,-0.10097541,0.85,0.3184545,3.2136564,0.29889747500419617
