,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4
104,-0.39790642,0.6424444,2.1089418,0.039198563,-0.15885736,0.3838353
105,-0.59068185,0.6987441,2.1913333,0.05072151,-0.30632666,0.45062476
106,0.2784912,0.6713004,2.4739647,-0.007721597,-0.26118952,0.45225483
107,-0.6246989,0.6195943,2.3152518,0.077418715,-0.23646443,0.44673562
108,0.22334786,0.74514484,2.2476137,0.008757171,-0.26917136,0.4855347
109,0.106108025,0.74159473,2.4489095,0.03509605,-0.24971405,0.40602422
110,0.093499914,0.80794275,2.2246087,-0.052773528,-0.35453176,0.511268
111,-0.41003796,0.6740705,2.2177851,-0.02852315,-0.31322837,0.41097772
112,-0.2651348,0.7078153,2.2400706,-0.0054344554,-0.24052228,0.34445325
113,-0.43119046,0.5828004,2.1173155,0.031840358,-0.30258948,0.37728864
114,0.2752576,0.5827865,2.3444407,-0.028493186,-0.20610325,0.36388972
115,0.37720263,0.96053684,2.3133209,0.019255934,-0.38328928,0.3937618
116,0.17541696,0.6429113,2.2140517,0.017738596,-0.249975,0.44390133
117,-0.049847927,0.8825164,2.1707962,0.08271912,-0.32640564,0.51974297
118,0.14358057,0.8350466,2.140232,0.09212434,-0.2714099,0.4278165
119,-0.28983527,0.7473234,2.1946244,0.04040668,-0.2525364,0.45312262
120,-0.025493663,0.7007492,2.4483426,0.009002995,-0.3165678,0.4496675
121,0.729335,0.7677411,2.173051,0.07232596,-0.26850867,0.3801389
122,-0.11752693,0.7134173,2.1849768,0.044395372,-0.22269064,0.4283126
123,0.79686815,0.7230361,2.3118608,0.05229814,-0.2984174,0.42375985
124,0.787899,0.80317205,2.3401692,0.008494014,-0.2726065,0.55896395
125,0.65040797,0.6948978,2.2649543,0.010782034,-0.24875279,0.45779824
126,0.27703136,0.73055375,2.494448,0.09700219,-0.21876658,0.5155866
127,0.73382246,0.74020857,2.2985303,0.034384336,-0.25752738,0.37111208
128,-0.15639952,0.738019,2.2433138,0.06522664,-0.2870938,0.29430547
129,-0.08201407,0.82165664,2.0873892,-0.022039304,-0.257348,0.4199714
130,-0.71404046,0.50880593,2.229641,0.11934188,-0.19878764,0.40969506
131,-0.61893916,0.6504255,2.2711272,0.019290403,-0.36432898,0.34349564
132,-0.21112254,0.6223563,2.2962341,0.003181538,-0.21819028,0.4518701
133,0.5449007,0.76054317,2.4308386,-0.040953327,-0.28458047,0.4280854
