,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
232,-0.8216437,0.38835952,1.1027355,1.2215133,-0.18835926,0.35069412,1.3177042
233,-0.3697955,0.64698327,-0.2790204,2.5342548,-0.114348,0.46559694,2.4752488
234,-0.6254475,0.5975818,1.4831988,0.84404767,-0.24546812,0.41336212,0.813478
235,0.2983276,0.82601213,0.67313397,1.3868412,-0.15069579,0.31028005,1.4846045
236,-0.06793675,0.82657176,0.68245476,1.7116504,-0.2007331,0.3400462,1.6629663
237,-0.31482357,0.8165517,1.3556944,0.8016563,-0.206338,0.40038475,0.81913596
238,-0.30317295,0.8004705,0.8726463,1.4205005,-0.13799272,0.4461626,1.4431794
239,0.63601655,0.5168309,0.36586687,1.6824251,-0.21091673,0.41146994,1.7614621
240,-0.5434658,0.73949903,-1.7697845,3.8163714,-0.18747453,0.3315392,3.8375652
241,-0.467245,0.8541293,1.1291322,1.4439918,-0.13856171,0.34652725,1.4200382
242,0.1625723,0.96376723,2.49906,-0.19973476,-0.2482172,0.40475294,-0.17738615
243,0.023240056,0.77159554,2.72029,-0.5244396,-0.14478394,0.2707272,-0.4624754
244,0.55978674,0.6475372,0.9997694,1.1666918,-0.14455895,0.43091664,1.2437541
245,-0.2605147,0.85219777,1.6559194,0.6412968,-0.15666418,0.33107296,0.708428
246,-0.72957784,0.65543437,0.7532908,1.7468401,-0.24786553,0.2941638,1.6916661
247,0.1529562,0.9838872,1.9519306,0.40550584,-0.25001124,0.4278853,0.45413122
248,0.42667252,0.76696086,1.8319528,0.2139267,-0.18651831,0.42570078,0.29129103
249,0.11247619,0.80230224,0.6915496,1.5648134,-0.2125544,0.2740807,1.6682228
250,-0.775198,0.61914074,0.16875921,2.1745653,-0.18884951,0.2836551,2.244495
251,0.3184829,0.6730485,2.0283413,0.21913633,-0.24233991,0.4069982,0.29968706
252,0.38568515,0.856868,0.48649028,1.9434816,-0.21687359,0.3753861,1.917367
253,0.464904,0.80638164,2.2873263,-0.069906615,-0.2720517,0.3501801,0.029502783
254,0.14642145,0.96961284,1.78094,0.5216882,-0.2046002,0.39794567,0.5973862
255,0.6318045,0.960494,-0.2034389,2.4270084,-0.23369071,0.3996286,2.574851
256,0.2272048,0.8475415,0.7788109,1.2428122,-0.1508687,0.39162526,1.3402755
257,0.115874946,0.8906863,1.2179,0.8917881,-0.20730571,0.30107582,0.9389669
258,0.5519732,0.78282815,2.8277905,-0.66814315,-0.17133099,0.38021728,-0.5578529
259,-0.15547921,0.9976179,3.0024183,-0.849457,-0.07055569,0.41540647,-0.6818889
260,-0.5719952,0.7788699,1.3233258,1.0099111,-0.2787973,0.38219208,1.1089739
