,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_g7,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
139,4.387164,-2.044713,-1.9284946,-0.2297065,-2.090086,1.8598608,0.41515535,-0.5544140338897705,0.05,2.4082046,2.181775
140,3.261365,-1.0619081,-1.027326,0.36969432,-0.9224592,0.9078977,-0.037385657,-0.7021057605743408,0.05,2.6065865,2.2204366
141,2.3025494,-0.10963166,0.6424503,1.5643955,-0.13020843,-1.0048141,-1.2273781,0.99,0.05,3.0935159,2.1063833
142,1.5069697,0.4523261,-2.3867128,2.9370027,0.6696574,1.7976853,-2.7211938,0.9203987717628479,0.2190929353237152,5.147133,0.89827543
143,0.4487846,1.6949416,-0.73097056,-0.6748918,1.851298,0.8169106,0.666779,-0.045811157673597336,0.05,3.073258,1.8620052
144,1.0038989,1.1295141,1.5128388,2.5152202,1.1515981,-1.9185046,-2.108224,0.9354899525642395,0.11550206691026688,3.9798691,2.5746875
145,-0.15634897,2.3340695,1.4805278,1.6031111,2.2891278,-1.7889907,-1.2333003,0.7870660424232483,0.05,3.013765,2.0148778
146,0.5540405,1.7313612,-0.17015383,0.2773833,1.9133358,-0.022953384,-0.07142886,0.7409260869026184,0.05,2.3674772,2.0085332
147,1.6375964,0.5992972,0.53727275,-0.82642436,0.6560313,-0.4824711,0.9517855,0.99,0.05,2.8590987,2.3864367
148,1.9552847,0.32428432,-3.001567,2.1629567,0.2636555,2.789136,-2.1276028,0.9854129552841187,0.010115854442119598,2.4812346,2.0215201
149,1.8706945,0.43374744,-1.9159642,-1.7691852,0.41046456,2.1363807,1.7748661,0.09189698100090027,0.19507868587970734,3.291414,0.7846412
150,1.9316584,0.14469036,-1.8261484,1.0203689,0.34053102,1.5494027,-0.915943,0.99,0.05,3.394382,1.5389639
151,-0.05941306,2.3334272,-0.08084448,-0.7734481,2.3172746,0.1877701,0.8022657,0.9834832549095154,0.05,2.6268404,2.311846
152,0.9449045,1.1511672,-1.9618436,2.5610697,1.1427422,1.6406533,-2.4242516,0.9484278559684753,0.13894371688365936,4.200323,2.15573
153,1.2352259,0.9298988,-1.4970751,1.3001504,1.0981113,1.2003853,-0.9363561,-0.05204881727695465,0.05,2.4580786,1.9224273
154,2.7148628,-0.45028257,-1.0663167,0.9154759,-0.36258522,0.68137187,-0.5749852,0.99,0.05,2.6038532,2.0559523
155,2.2743623,-0.118219234,-0.041522358,1.4544324,-0.21824957,-0.2117166,-1.2406828,0.99,0.05,3.498875,1.8981636
156,2.6131468,-0.4519934,1.0758866,0.87206817,-0.30063507,-1.2405428,-0.8631387,0.7753261923789978,0.05,2.9702115,1.4613148
157,-0.06417414,2.0254173,0.3464169,2.5672266,2.1364715,-0.93220127,-1.9167086,0.9070229530334473,0.16861361265182495,5.3470283,2.382111
158,0.1621278,2.184079,-0.9492538,-1.4087571,1.9421363,1.1676271,1.2087827,0.979081928730011,0.05032689496874809,3.872617,1.2118194
159,2.161359,0.06776696,-0.40647867,0.9821927,0.057377383,0.3402316,-1.0049677,0.35642221570014954,0.05,2.5891247,1.6148628
160,0.45356563,1.8947315,0.9399312,-0.6851306,1.8484197,-0.9582463,0.7747094,0.7571057081222534,0.05,2.518534,2.203612
161,1.424502,0.97605675,0.48886457,-1.857551,0.98109937,-0.2893593,1.6714633,-0.6281178593635559,0.09364906698465347,2.66788,0.63238806
162,3.1717896,-0.72695804,2.1963494,-0.8780447,-0.900335,-2.0898087,0.85446,0.6712009310722351,0.05,2.4290524,1.8587872
163,2.8372319,-0.6639472,-0.4179921,0.9282089,-0.5340675,0.37489015,-0.7561276,0.7942778468132019,0.05,2.4715219,1.9768437
164,1.0953819,1.1108958,-0.06783238,1.5423814,1.2764364,-0.24128096,-1.1824518,-0.9391559958457947,0.05,2.4037814,1.7303941
165,-0.15257221,2.6302574,-1.2182328,-0.52222687,2.4218419,1.1719671,0.53047484,-0.29104703664779663,0.05,2.5749397,1.7507552
166,1.7280773,0.48520967,0.42228335,2.0203168,0.38461408,-0.83462113,-1.7689815,0.9778860807418823,0.0349075086414814,3.5144937,1.6489316
167,-0.29621986,2.3169746,2.111419,1.2699767,2.4148982,-2.2526872,-1.2311698,0.99,0.05,3.627014,1.6666479
168,2.891288,-0.7915104,1.1882484,2.6114998,-0.7193573,-1.9957864,-2.0652447,0.874052882194519,0.2211015522480011,4.691382,1.3029077
169,4.0433154,-1.5520127,-1.6749691,-2.828945,-1.6078733,2.0946186,2.6313717,-0.6652683615684509,0.3922499120235443,3.0499618,0.47769293
170,1.7966403,0.54200536,0.7112088,-0.7445391,0.3119893,-0.67318255,0.8006724,0.99,0.05,3.4253104,1.9159292
171,2.7165048,-0.1738342,0.35045663,-1.0723048,-0.1466538,-0.4034087,1.2808049,0.99,0.05,2.2010486,2.1990128
172,2.6139922,-0.28543228,-0.9748933,1.0216255,-0.3333606,0.75446934,-0.8342642,0.99,0.05,2.4202673,1.8371695
173,0.612134,1.8280709,0.21002394,-1.5928894,1.8136083,-0.12995741,1.6339854,-0.743868887424469,0.008167250081896782,2.6099863,1.0098546
174,0.09013929,2.307879,0.8302154,-0.81096774,2.167325,-0.7244387,0.7510758,0.5208818912506104,0.05,2.7365904,1.8327422
175,1.3944271,0.8188953,-1.1366135,1.0454788,0.7543215,0.8756263,-0.65556586,0.99,0.05,3.0036855,1.9434373
176,2.4599133,-0.022955587,0.45753893,-0.8893688,-0.08495238,-0.41967127,0.9864141,0.99,0.05,2.293066,2.477788
