,posterior_phi,posterior_sigma,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5
257,0.300787,0.9082512,0.95780313,1.2079982,-0.2044605,0.29368836,1.3001833
258,0.3268619,0.85830677,0.78924084,1.3076711,-0.20222668,0.27333203,1.2868998
259,0.49233896,0.917951,2.837887,-0.74078274,-0.26790562,0.32273507,-0.54333025
260,0.13251406,0.78537416,2.3500319,-0.22246006,-0.24558078,0.2751309,-0.38140997
261,0.47266948,0.96259016,0.51127034,1.5471808,-0.21772318,0.27596736,1.4914669
262,0.4634105,0.95708495,1.9162962,0.22744437,-0.1825094,0.21326904,0.30409434
263,0.36506563,0.8970658,2.2297542,-0.23774178,-0.20670031,0.32048568,-0.31601727
264,0.301544,0.8965361,2.52735,-0.42936763,-0.17437558,0.22237565,-0.38142994
265,0.4391329,0.8712282,3.8094075,-1.4591147,-0.19806693,0.25797474,-1.1896104
266,0.39540863,0.97765636,-0.24336286,2.385949,-0.19410034,0.25406444,2.3086333
267,0.28887376,0.89668053,-1.4181974,3.4892826,-0.18485284,0.28647694,3.3803773
268,0.5124222,0.9560537,1.8656052,0.11871462,-0.16692656,0.2503938,0.14905308
269,0.49458623,0.92549676,3.2831342,-1.3614119,-0.143048,0.20901193,-1.3667771
270,0.4117065,0.92584413,1.1240448,1.0196254,-0.20649813,0.34840924,1.0104705
271,0.46440125,0.82841086,2.991729,-0.8506489,-0.20518316,0.2481444,-0.71267277
272,0.22491898,0.83711636,1.8144821,0.05925995,-0.18488675,0.23118432,-0.03442505
273,0.1091803,0.7484532,0.36910403,1.7363099,-0.18441632,0.28083956,1.59623
274,0.32104525,0.8930435,1.6957963,0.38962278,-0.19263333,0.2779383,0.53873175
275,0.5240416,0.9194302,0.69341785,1.3895271,-0.19835654,0.28298867,1.3616605
276,0.10050784,0.8866085,1.6913879,0.3877919,-0.22215612,0.24803753,0.4362003
277,0.2468419,0.76611745,3.062282,-0.91902936,-0.19764264,0.2764791,-0.8145314
