,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
159,1.3288374,0.6980834,-3.025075,0.2578339,0.7776696,2.793287,0.73720354,0.40531814,4.3729544,0.29233077
160,1.7188069,0.42817584,-2.5467157,0.3815369,0.44846508,2.4190402,0.83982813,0.33317012,4.4195147,0.28111607
161,-0.1627632,2.3283713,-1.0316713,0.37180257,2.2234156,0.7934061,0.8309275,0.36825034,3.966021,0.30525687
162,1.657693,0.4367081,-2.0903175,0.4442663,0.4024497,1.8212745,0.80470854,0.38151407,3.4702353,0.38780648
163,0.9641782,1.0807481,0.65296537,0.29158282,1.110414,-0.8824255,0.7849266,0.37042615,4.6251965,0.27408132
164,-1.1802728,3.2580078,0.9045183,0.29741615,3.4120023,-1.3043358,0.684114,0.3500462,3.7592602,0.31680423
165,1.5523076,0.5934965,-1.9200132,0.35921332,0.5216949,1.754005,0.7777218,0.41170812,4.3125963,0.279046
166,0.6594325,1.4754982,1.1065707,0.2751031,1.5218965,-1.3841802,0.78690094,0.3503603,3.614551,0.3548345
167,-0.24329178,2.212583,-3.1752424,0.21955425,2.1226625,3.0564961,0.46253723,0.46878752,4.8791094,0.2797367
168,1.5046984,0.6701372,0.5620438,0.16755922,0.6073861,-0.8384136,0.48699254,0.49263293,3.9192214,0.31867555
169,0.2755751,1.9459149,-1.6813965,0.31716835,1.7526757,1.474966,0.67669433,0.4233822,3.804546,0.3269927
170,0.39466292,1.507893,0.20662715,0.26418525,1.5547047,-0.44255894,0.2176581,0.5775673,5.2348423,0.24071729
171,2.3514335,-0.21657808,0.5943917,0.3219436,-0.18349554,-0.81357676,0.8343768,0.3878856,4.482488,0.2711341
172,0.7276115,1.5625372,-0.4406773,0.34879532,1.5121273,0.25374198,0.8323798,0.44877654,3.7394354,0.32864547
173,2.4602597,-0.09857173,0.7064213,0.402469,-0.1551153,-0.969364,0.8385975,0.45591563,4.3391232,0.30772993
174,1.2321199,0.86887455,-1.6539978,0.3120334,0.93517953,1.5708356,0.83990574,0.41609448,3.4864051,0.3751119
175,2.7266579,-0.6829406,-2.864401,0.4671158,-0.6939833,2.5046299,0.60981256,0.38183123,4.4211464,0.28427148
176,3.0178175,-0.7502791,0.74692816,0.35478368,-0.79010105,-0.88981247,0.8313499,0.4884889,4.023985,0.31286597
177,3.4895756,-1.4176477,0.1798981,0.3958809,-1.3824725,-0.32788163,0.8411445,0.3447364,4.475597,0.26821423
178,1.6625918,0.2527114,-2.3195612,0.37715518,0.23446704,2.140437,0.49475247,0.40939116,4.865795,0.26818198
179,2.7381175,-0.5985339,0.0016279483,0.35729235,-0.671407,-0.2735294,0.8125661,0.31259623,4.2091227,0.31580412
180,4.029925,-2.0237858,-2.017821,0.30280894,-2.095361,1.8350921,0.7691876,0.4023746,4.670099,0.27869892
181,1.5341768,0.59818006,0.15931761,0.29189217,0.612503,-0.40472355,0.83634865,0.33524945,4.343051,0.292565
182,1.3656063,0.5601287,-0.26494023,0.44376087,0.58949095,0.0017363363,0.53900635,0.5224904,5.429355,0.22087634
183,1.0868727,1.0414072,-1.4054992,0.35961366,0.9878978,1.2450935,0.85632807,0.3244147,4.116776,0.31771675
184,1.3622016,0.6015667,1.4934236,0.4192529,0.69292855,-1.6570969,0.76498526,0.3440633,4.43582,0.28088143
185,1.1579823,1.0072849,-0.54361093,0.21942753,0.88108456,0.3286739,0.64214766,0.43837616,4.6028576,0.26634467
186,1.264923,0.9938196,-0.18291584,0.3608289,1.1064072,0.011493745,0.83082855,0.48676115,3.7454083,0.3314733
187,2.8925848,-1.25479,-0.9214756,0.26779878,-1.1814132,0.8171078,0.21252044,0.71354336,6.2339635,0.19313017
188,1.8147417,0.24573992,2.0388443,0.4511716,0.32148296,-2.3411102,0.83911055,0.38746858,4.494951,0.27812487
189,2.3247426,-0.09985184,0.490511,0.35184717,-0.09616921,-0.77542114,0.81344265,0.41813475,3.7793965,0.32482588
190,-0.97390354,2.9763966,-2.0677676,0.30933708,2.9302287,1.9781506,0.8149403,0.30750927,4.3001337,0.29656953
191,1.2666596,0.79105306,2.393816,0.34189272,0.7603455,-2.7704637,0.4703985,0.34892437,4.148914,0.31389666
192,3.1255062,-1.2764014,-1.4363469,0.31644875,-1.2489296,1.177208,0.22982895,0.5689289,5.632236,0.22126539
193,0.9296574,1.1444951,-0.5167122,0.31848308,1.1298891,0.32367748,0.7914409,0.34675813,3.9919927,0.3090094
194,0.4717311,1.4618762,0.06811461,0.29115537,1.510866,-0.3069272,0.45643994,0.50337994,4.9287515,0.26101437
195,0.5470298,1.6035967,-0.32114762,0.37509772,1.6577204,0.07224154,0.8414804,0.3423783,3.9942222,0.33073992
196,0.96848214,1.0428977,0.378534,0.31018463,1.085083,-0.53972673,0.7772465,0.33596572,5.0968866,0.23526959
197,0.71382254,1.4160419,1.6128399,0.2908741,1.3617152,-1.7267982,0.80051523,0.43942544,3.7972755,0.3595041
198,2.6352496,-0.4178709,-1.9644191,0.39195287,-0.3906892,1.6841558,0.8451003,0.4006134,3.362676,0.41107392
199,1.8265477,0.39192274,-1.0351164,0.295017,0.38084728,0.7776384,0.8510424,0.3042793,3.4068732,0.42632243
200,1.1810297,0.7056336,-2.0945077,0.34704718,0.7048104,1.9924722,0.6092457,0.45017454,5.1467905,0.25035438
201,0.9230784,1.4054537,-0.7910589,0.31366715,1.4118004,0.45524222,0.8098386,0.40704295,3.5682328,0.33968988
202,1.7888356,0.13284151,0.9321697,0.34366944,0.10485442,-1.1992576,0.41078672,0.4200248,4.729246,0.270479
203,2.1696181,-0.14144437,0.51234275,0.36681208,-0.15617487,-0.6470861,0.76590705,0.38890368,4.894777,0.2592991
204,1.825725,0.25878772,1.0160367,0.21389881,0.37005225,-1.0359502,0.7904859,0.3543504,3.7957335,0.32051423
205,2.0230784,0.23416921,-0.7787213,0.17965052,0.23258904,0.5938858,0.81433934,0.42966166,3.3600526,0.3898305
206,-0.0893095,2.0795918,0.9615541,0.28412092,1.9618056,-1.2504617,0.31766972,0.5044402,4.6937304,0.2682555
207,2.1056366,-0.15617001,-1.5423944,0.22129637,-0.29432598,1.4051794,0.4860364,0.4573821,5.024791,0.24567536
208,-0.08018232,1.8059195,0.06842215,0.33158267,2.037598,-0.1656418,0.38144442,0.51179606,4.87255,0.2585637
209,2.8114128,-0.92553097,-0.42451966,0.28943276,-0.9611288,0.36005184,0.46353206,0.5243523,4.875765,0.26044497
210,1.5879564,0.6943821,0.15566958,0.23894104,0.7316418,-0.39744073,0.8160895,0.4428885,3.554611,0.36709714
211,3.3675256,-1.0234054,-0.43345878,0.37996292,-0.98593414,0.12533143,0.8301647,0.55956626,3.78234,0.30561474
212,2.6476674,-0.7703893,0.033707235,0.39278585,-0.81958735,-0.30167937,0.3727225,0.57781374,5.951223,0.20320256
