,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_phi,posterior_sigma,posterior_beta3,posterior_rho
116,0.071230955,2.062763,-0.11303042,0.2769244,2.0033605,0.8532527,0.5008447,3.9490664,0.32194233
117,3.4976304,-1.319729,-0.22637004,0.31518576,-1.2936468,0.8482076,0.45638245,3.6931686,0.30498198
118,-0.24440445,2.5961595,-0.17317055,0.2849086,2.6341631,0.8200478,0.5304875,3.7769296,0.31945232
119,0.87836236,1.3426154,-0.15848158,0.3760142,1.5563575,0.83761334,0.44272003,3.3746138,0.35589078
120,3.282874,-0.85342574,-0.21026762,0.3169405,-0.79178584,0.8272167,0.55389893,3.9014273,0.30886182
121,1.9302076,0.22303438,-0.13327974,0.35478267,0.31398,0.85563207,0.4673267,3.5330555,0.35004476
122,0.668928,1.5634956,-0.15145296,0.3365244,1.6740649,0.84118044,0.5050528,3.6808915,0.3265711
123,1.7970889,0.36860415,-0.15346533,0.20709343,0.3876159,0.84858555,0.45636296,3.6982322,0.3206506
124,2.273711,-0.1636904,-0.19370517,0.3518121,-0.15337357,0.8436994,0.47634813,4.199751,0.28491074
125,0.5226257,1.8695585,-0.23645256,0.2659368,2.0183506,0.8351433,0.4752529,3.173043,0.3965511
126,2.9233646,-0.5149644,-0.20265277,0.24621327,-0.5131295,0.85838413,0.44340113,3.4588835,0.34576774
127,0.35313,1.9658518,-0.16069499,0.24856697,1.9077697,0.8564499,0.4177867,3.0843322,0.43980965
128,1.5234526,0.81652004,-0.2108536,0.25412947,0.9494431,0.85293573,0.35112274,3.7575097,0.31882688
129,3.228728,-1.1670201,-0.1903782,0.3286156,-1.1488678,0.7703339,0.5471416,3.8528728,0.28748056
130,0.17667921,1.9060013,-0.18694252,0.2703424,2.147497,0.8149819,0.48098502,3.408063,0.30290255
131,3.1317687,-0.8414495,-0.15718947,0.3358446,-0.63845176,0.8041439,0.5034595,3.7133393,0.3368944
132,-0.45521715,2.380753,-0.28727382,0.30998743,2.4405553,0.8174129,0.39241576,4.132507,0.25626847
133,0.7791403,1.481402,-0.14021468,0.265866,1.5665667,0.83563775,0.5910239,3.34528,0.40313017
134,0.96591455,1.2940298,-0.17847751,0.3400525,1.37357,0.8511065,0.5305522,3.3991766,0.41211426
135,2.0551798,0.41788808,-0.18635492,0.47798342,0.40988684,0.83885956,0.52323556,3.7694845,0.30649203
136,1.2336009,0.7063667,-0.17189226,0.37932515,0.7921709,0.83826846,0.5157666,4.5768423,0.24118428
137,0.31552204,1.6827526,-0.18283,0.37738588,1.8073859,0.84906244,0.48550647,3.725471,0.29476476
138,1.4749322,1.0219909,-0.2030535,0.32576475,1.1016665,0.8399382,0.55828977,3.23847,0.39318877
139,2.6507661,-0.44899896,-0.17918472,0.28619674,-0.36561674,0.82908845,0.47679555,3.127218,0.40617454
140,2.360789,-0.26608732,-0.18363433,0.27934158,-0.15100823,0.84702253,0.44711688,3.9361947,0.30581203
141,2.1766028,-0.035817977,-0.20277044,0.32166272,0.16500548,0.8457786,0.4135539,3.4751544,0.3473037
142,1.8984481,0.4260379,-0.22707994,0.27488884,0.52012134,0.8380209,0.40663993,3.1880848,0.4171948
143,2.669121,-0.5227905,-0.14184399,0.23705798,-0.49651316,0.8578783,0.45835653,3.5390248,0.34671468
144,2.175532,0.39056697,-0.16867772,0.4145953,0.5555913,0.81812257,0.5803864,3.3065774,0.34230748
145,1.7479142,0.7712549,-0.12302306,0.31063047,0.86581594,0.7986724,0.72017,4.204907,0.2459432
146,0.056813464,2.0582771,-0.14282486,0.3264197,2.107466,0.8320826,0.48236734,3.768554,0.3385531
147,-0.20214568,2.508447,-0.24160989,0.32860482,2.6872616,0.83496046,0.45543492,3.5383992,0.32863772
148,1.9213783,0.45109943,-0.23375708,0.3302465,0.63105047,0.83045024,0.51695544,3.8185,0.29480112
149,3.634739,-1.0971395,-0.14129254,0.3435994,-1.0303172,0.8283035,0.5605834,3.622578,0.3408698
150,3.4355128,-1.0958098,-0.10016744,0.3573837,-0.94302744,0.842849,0.47417092,3.3402243,0.41881174
151,3.0461624,-0.9277976,-0.19082333,0.30892852,-0.8514705,0.84268874,0.40009385,3.6213162,0.35020873
152,0.5339011,1.7160453,-0.14899589,0.30592126,1.6792718,0.84849006,0.54069304,3.6517546,0.34151387
153,0.6289217,1.8632921,-0.24411039,0.2922211,1.8821592,0.8270566,0.5817674,3.8342967,0.2844113
154,1.8414773,0.46175084,-0.15697548,0.32089484,0.45007518,0.8450553,0.49446508,3.486374,0.35013798
155,-0.044867676,2.0489805,-0.15507737,0.24975333,2.2346303,0.85815686,0.2910979,3.6084425,0.31962797
156,3.0283775,-0.72097677,-0.17226769,0.20677803,-0.6416628,0.84295446,0.40351915,3.8113256,0.31232518
157,0.6324965,1.6239414,-0.19444332,0.3136142,1.6378787,0.8313805,0.5307454,3.4631941,0.37236178
158,1.3348674,0.8304435,-0.1481654,0.2998317,0.8271618,0.84400284,0.5311663,3.493755,0.3384045
159,1.4656285,0.6814666,-0.19670044,0.1866577,0.8096558,0.8446435,0.46057963,3.466268,0.29488388
160,1.2413157,0.92985016,-0.13470015,0.19832246,0.9844829,0.84982777,0.43364823,3.580019,0.3279468
161,0.121217676,2.0747435,-0.09235657,0.17102304,2.1557674,0.83929616,0.5553505,3.320813,0.37004134
162,2.1639504,0.17222765,-0.23464866,0.28853244,0.24095786,0.84705293,0.48023844,3.7267816,0.32879987
163,-0.08132382,2.419796,-0.21810827,0.34195638,2.6753273,0.8468414,0.48951197,3.2291791,0.330727
164,2.3697214,-0.039804194,-0.17568421,0.29998767,0.04591112,0.83990103,0.5104371,3.5973847,0.32846525
165,0.52721286,1.6365284,-0.1973266,0.3829977,1.7032454,0.84928334,0.46541297,3.5860064,0.38894898
166,-0.42591357,2.681829,-0.19747205,0.28281304,2.5232859,0.85051185,0.40042415,3.2497127,0.39057153
167,0.93752134,1.2757777,-0.18733619,0.34791404,1.496496,0.81582034,0.546171,3.5603538,0.34513044
168,0.15145227,2.1387384,-0.19759378,0.28231478,2.2775764,0.84855324,0.44738892,3.4464707,0.3534185
169,-0.6789979,3.054652,-0.19334711,0.2906084,3.028022,0.8444865,0.42639866,3.5772233,0.3418326
170,4.7932053,-2.238216,-0.15668549,0.25904307,-2.2549412,0.7855394,0.6924681,3.5163732,0.3327406
171,2.8461037,-0.75306946,-0.19215083,0.3450794,-0.6786515,0.854984,0.44517115,4.1948,0.30642688
172,2.2329383,0.05083941,-0.18455836,0.24831308,0.06539208,0.8344687,0.4791256,3.3104765,0.37577733
173,0.87014055,1.2749391,-0.25199524,0.3604815,1.4276888,0.83530265,0.47231245,3.4058902,0.3313347
174,3.0088112,-0.8306358,-0.13340652,0.16453713,-0.6731965,0.8554528,0.39255905,3.1272275,0.3618261
175,0.025084138,2.2307158,-0.22244708,0.31239447,2.3240979,0.8090471,0.47622052,3.6632986,0.35332355
176,2.514247,-0.12443972,-0.21143958,0.31887412,0.09361462,0.85040224,0.4839795,2.9932063,0.37650952
177,1.8229165,0.45524558,-0.1151446,0.23389417,0.52725434,0.8207125,0.52290714,3.1323986,0.4255925
178,0.14602499,2.060051,-0.21871942,0.29581892,2.0456202,0.85009104,0.41589355,3.7164133,0.33334303
179,-0.5399187,2.9667206,-0.09784864,0.33296585,2.9481082,0.7883335,0.55914915,3.744527,0.33286792
180,-0.9066172,3.511543,-0.07429561,0.13786684,3.3875039,0.84375834,0.51636016,3.6584668,0.3021176
181,2.633293,-0.12553321,-0.17846859,0.21384011,-0.1428382,0.8465283,0.4892091,3.35562,0.37733257
182,0.8474699,1.5950042,-0.16104506,0.3061079,1.5197036,0.8381932,0.53596467,3.5705411,0.34649768
183,0.3163111,2.16717,-0.08324518,0.2485752,2.2337575,0.81611705,0.5477864,3.446202,0.366681
184,-0.8401149,3.057276,-0.14664349,0.23931217,3.2360945,0.8491274,0.45135975,2.9833288,0.3806288
185,1.8392103,0.34018934,-0.16013917,0.17895593,0.4831085,0.83882594,0.45381254,3.8882272,0.27447435
186,0.60509205,1.5510831,-0.15446691,0.32623765,1.7274772,0.84288347,0.46393424,3.4569051,0.33494318
187,1.5851216,0.75361675,-0.21034545,0.33439696,0.813455,0.8408987,0.46797726,3.840505,0.336443
188,1.7838671,0.53526896,-0.07705103,0.28527686,0.60356975,0.8528485,0.5244319,3.6859713,0.35411924
189,-0.32754365,2.7588563,-0.18065466,0.2301565,2.636693,0.84058064,0.42185497,3.279562,0.35328904
190,1.5933121,0.850824,-0.06491134,0.30443263,0.9927909,0.83798045,0.53842115,3.885651,0.3409697
191,2.1443365,0.1756009,-0.13077208,0.23040202,0.25263044,0.835283,0.48467907,3.7979307,0.31859806
192,0.6147003,1.5629812,-0.15401967,0.19236226,1.74958,0.82182765,0.45917487,3.5519676,0.30730462
193,4.8110957,-2.1125743,-0.10857792,0.26356706,-2.148381,0.8417066,0.6051983,3.390665,0.34191856
194,0.8979854,1.2247424,-0.18430974,0.29857016,1.4011072,0.84171855,0.49492463,3.4960587,0.32557744
195,0.32634783,2.099802,-0.1388815,0.22790079,2.1425061,0.80908793,0.5796392,3.5736537,0.32410333
196,-0.61671424,3.0091395,-0.07511728,0.29239866,2.9563832,0.8443298,0.55508643,3.378525,0.38740882
197,0.9915731,1.4265875,-0.1935622,0.1408909,1.4006044,0.8505031,0.422489,3.4259038,0.345989
198,1.8721039,0.4845982,-0.2196536,0.27259645,0.52739674,0.827538,0.52253395,3.506511,0.34795856
199,0.48481384,1.6136763,-0.08403669,0.27619016,1.5599968,0.843723,0.5384081,3.2212327,0.36304587
200,1.6138401,0.73977834,-0.20706321,0.41432187,0.78058636,0.82721084,0.5445146,3.754999,0.3331824
201,1.6301292,0.75203913,-0.23305626,0.28505078,0.84710044,0.8057026,0.5567494,3.8654375,0.2930731
202,0.008821315,2.1662843,-0.17850633,0.3255522,2.300345,0.84790903,0.43257767,3.5492134,0.36284178
203,2.27821,0.22625518,-0.21441615,0.3500801,0.3258842,0.82402265,0.6218001,3.6415787,0.31206387
204,0.4261917,1.8810781,-0.20781888,0.32221612,2.0170066,0.84176457,0.41088915,3.5043938,0.38619378
205,1.7988247,0.46301565,-0.19877115,0.39710405,0.49552277,0.84605324,0.4933306,3.720517,0.3493533
206,1.1387457,1.1516582,-0.15009342,0.3190559,1.3092226,0.83698267,0.5263205,3.7176142,0.32401508
207,1.1120555,1.1704224,-0.09208526,0.1716142,1.152768,0.83804667,0.44189146,3.856716,0.30810887
208,0.8288177,1.4695361,-0.20488396,0.30960938,1.6752559,0.8553384,0.4301337,3.3554513,0.38649273
209,1.1763693,1.2322404,-0.21962197,0.36485934,1.3533628,0.8268302,0.5464367,3.7488623,0.33081397
210,0.82496685,1.4645994,-0.16171698,0.2768217,1.5059639,0.8238278,0.48957425,3.6678925,0.34151807
211,2.564299,-0.33388844,-0.13380733,0.42011058,-0.12365053,0.8337383,0.4897031,3.552933,0.32549712
212,0.13072792,2.1119401,-0.13824525,0.25182453,1.9820222,0.82124203,0.44772026,3.5783727,0.3589061
213,2.6702793,-0.38282466,-0.15547213,0.23401302,-0.19390602,0.8492029,0.42782933,2.99974,0.44142532
214,4.5854664,-2.445116,-0.074112214,0.16855638,-2.3669937,0.829227,0.4760606,3.5964513,0.31243965
215,0.1745997,2.2051945,-0.14414208,0.2459609,2.3608932,0.8311451,0.5191882,3.5121567,0.34063858
216,1.440725,0.79244846,-0.10623112,0.29596284,0.8211583,0.8492632,0.4832994,3.232264,0.4088917
217,2.711034,-0.407104,-0.17572378,0.22986533,-0.35376257,0.8441494,0.47905496,3.4776921,0.36368558
218,2.156111,0.1910411,-0.19914573,0.335015,0.22986364,0.8441584,0.50550485,3.7939014,0.3255214
219,1.0280162,1.1899711,-0.14886785,0.32989627,1.2834781,0.83572847,0.4818858,3.8196318,0.3301091
220,1.7447454,0.48506632,-0.15678376,0.31034532,0.60398436,0.8098097,0.52703875,3.6458676,0.32376516
221,2.4434607,-0.22973786,-0.16482285,0.23063195,-0.14760906,0.852472,0.4044125,3.6041243,0.3348408
222,0.47783267,1.9236455,-0.15236738,0.22403646,1.8815407,0.8334695,0.5670977,3.517396,0.36428246
223,1.7976693,0.42495677,-0.1769734,0.26280877,0.49717823,0.84678346,0.46680614,3.6606903,0.3196365
224,0.117052205,2.0950356,-0.1666353,0.28706315,2.1927388,0.84903806,0.46863723,3.3373065,0.3785716
225,0.70827335,1.8178543,-0.15457574,0.27314913,2.0242517,0.8541161,0.5076063,3.3789873,0.3556402
226,0.48413417,1.8148603,-0.12646914,0.24336655,1.9941796,0.8197015,0.5339074,3.7557056,0.28201067
227,0.06727071,1.9202814,-0.17338902,0.39122364,1.9430255,0.8433228,0.45413852,3.7639527,0.3157032
