,posterior_phi,posterior_sigma,posterior_g1,posterior_g2
1289,0.65178794,0.81871897,2.2414222,0.07645165
1290,0.6883505,0.8220897,1.8573751,0.06728884
1291,0.6821085,0.8412009,1.9223135,0.05954834
1292,0.8183861,0.88618594,2.3533525,0.06838412
1293,0.5168162,0.9079603,2.041822,0.07987374
1294,0.6630926,0.8215161,1.9742587,0.061188105
1295,0.53997123,0.9251353,2.2123482,0.05972935
1296,0.7121064,0.9293147,2.0210197,0.07075985
1297,0.7212186,0.8486578,2.0486467,0.08425868
1298,0.5897336,0.893218,2.091183,0.059420872
1299,0.6848454,0.92516893,2.292059,0.05697115
1300,0.58967793,0.8775075,2.0463772,0.0777293
1301,0.6394466,0.8615772,1.9125599,0.059233133
1302,0.602923,0.813643,1.8733755,0.07783788
1303,0.6515468,0.88632905,2.2944684,0.06471507
1304,0.7331853,0.9417737,2.2415996,0.06804278
1305,0.7185285,0.84460545,2.0996168,0.062598825
1306,0.53368455,0.9029384,2.1305902,0.06335521
1307,0.6417097,0.87186325,2.034932,0.064945616
1308,0.7205976,0.8769114,2.2584348,0.06150887
1309,0.64176345,0.8770868,1.977291,0.057606626
1310,0.7957405,0.72392607,1.9779776,0.048856955
1311,0.6596237,0.75710356,2.0086026,0.061700813
1312,0.6021601,0.8263985,2.063982,0.0670143
1313,0.6042169,0.9833091,2.1255412,0.06589282
1314,0.6736426,0.8383985,2.0212371,0.074140444
1315,0.6533318,0.8499538,1.9428939,0.07665346
1316,0.54897255,0.8593075,2.137707,0.06212698
1317,0.6190137,0.834034,1.935782,0.056626257
1318,0.6821326,0.8266936,2.104884,0.06616079
1319,0.5194457,0.8027985,2.1533713,0.057432547
1320,0.52871597,0.7857108,1.8612225,0.06694001
1321,0.72438604,0.74891746,2.2679367,0.07324016
1322,0.730812,0.8601747,2.1829371,0.06697429
1323,0.66791916,0.8243522,2.1510777,0.082257986
1324,0.6716669,0.89271796,2.191486,0.051796403
1325,0.69468635,0.8731608,2.158471,0.072546475
1326,0.6253805,0.9161511,1.8147365,0.07316263
1327,0.51059914,0.9727312,2.4019816,0.06623745
1328,0.76095325,0.84068024,1.9725401,0.06859863
1329,0.73152393,0.7699918,2.2043238,0.0671882
1330,0.64796877,0.87702495,1.9599674,0.07145063
1331,0.71843165,0.8075842,1.9872053,0.06267486
1332,0.5784379,0.8184074,2.275624,0.05145213
1333,0.5840617,0.8514592,2.0051312,0.059493124
1334,0.59915936,0.91817683,2.3274353,0.05213808
1335,0.70049125,0.9214857,2.2910993,0.062109876
1336,0.7011841,0.8605364,2.021953,0.0805309
1337,0.6983051,0.7549834,1.941567,0.072909966
1338,0.67294145,0.87969494,1.8904856,0.06667772
1339,0.6225729,0.81771964,2.232005,0.05294466
1340,0.73678684,0.861413,2.128961,0.07721474
1341,0.65019625,0.94691396,2.2082026,0.060878303
1342,0.67821485,0.8005878,2.0568516,0.055882327
1343,0.7182143,0.8085082,2.220071,0.08470868
1344,0.60234576,0.8904472,2.2502165,0.063730426
1345,0.6832806,0.81432533,2.310461,0.050535463
1346,0.65786976,0.87174064,1.909431,0.05050776
1347,0.6449756,0.9022147,1.8388661,0.058834527
1348,0.6587498,0.88213134,2.226282,0.06542972
1349,0.7540631,0.8878829,2.1182172,0.07552135
1350,0.6888761,0.8965879,2.584123,0.06305503
1351,0.76823974,0.7585075,1.8727707,0.06957
1352,0.67983675,0.8794378,2.1497993,0.07881212
1353,0.6155934,0.8994212,2.2687893,0.056516837
1354,0.65156484,0.8694945,2.0715063,0.050108787
1355,0.59144,0.9246257,2.3982563,0.058746677
1356,0.57399344,0.89091086,1.9343481,0.07588294
1357,0.6135942,0.9988781,2.3720996,0.06386029
1358,0.60945135,0.81434435,1.7901285,0.07195028
1359,0.55638385,0.7957963,1.9277331,0.07313984
1360,0.64920396,0.95874155,2.3417811,0.07771605
1361,0.69248366,0.8235403,2.1890457,0.07940158
1362,0.58482426,0.8484824,2.0293283,0.06681073
1363,0.7111557,0.81405467,2.452114,0.046707664
1364,0.66240704,0.8167766,2.1492372,0.064182766
1365,0.67205805,0.8580618,1.9598361,0.05612553
1366,0.5917743,0.83688504,2.187235,0.05301265
1367,0.6778832,0.8761992,2.2475889,0.06962373
1368,0.5720387,0.9312046,2.137844,0.06425113
1369,0.59707296,0.83411425,1.9847429,0.06092264
1370,0.5247927,0.8548557,1.9869268,0.07079643
1371,0.6601023,0.87030333,2.381352,0.04776757
1372,0.5563515,0.88370687,1.9070368,0.0700443
1373,0.5872146,0.9009638,2.117186,0.07734989
1374,0.7858152,0.91081375,2.276183,0.058796514
1375,0.6478039,0.90099406,2.01533,0.05397725
1376,0.53875816,0.8458968,2.17674,0.066499315
1377,0.69183457,0.8912086,1.9617746,0.061654232
1378,0.6539608,0.8675981,2.034786,0.059622113
1379,0.5816564,0.84461963,2.0494468,0.06548413
1380,0.671258,0.92294306,2.4247446,0.06846718
1381,0.6613351,0.8264366,2.0765097,0.062294494
1382,0.6422226,0.9347963,2.275353,0.07492155
1383,0.67231286,0.7840627,2.0066676,0.07536168
1384,0.64338934,0.87795013,2.1182,0.07103077
1385,0.62990797,0.9299998,1.8280423,0.060603462
1386,0.70148575,0.9299214,2.1908422,0.06617063
1387,0.7329125,0.77691185,2.4749424,0.060502853
1388,0.74631447,0.86356443,2.1053813,0.07438758
1389,0.6409346,0.87938297,1.856041,0.07089958
1390,0.71099323,0.7905939,2.0600073,0.0696687
1391,0.7408715,0.82015264,2.0073946,0.05344056
1392,0.67416143,0.91789246,2.4357674,0.071826674
1393,0.5893858,0.8533292,1.7693348,0.07868347
1394,0.6512376,0.84582245,2.018976,0.047020297
1395,0.6476396,0.8454734,2.08135,0.056734834
1396,0.70561594,0.8898754,2.306793,0.07294866
1397,0.6034455,0.7903119,1.896838,0.08545326
1398,0.59880286,0.8557636,2.1455047,0.057207227
1399,0.69196576,0.73270637,2.0992157,0.06357692
1400,0.6511698,0.9724114,2.1014547,0.055969942
1401,0.5477663,0.76596916,2.0957015,0.070593745
1402,0.64652586,0.97577286,1.90821,0.058141507
1403,0.7385481,0.765341,2.2249894,0.0860363
1404,0.5411539,0.77570724,1.9928609,0.052322492
1405,0.7676282,0.9033093,2.3312578,0.07373672
1406,0.66360337,0.9167127,2.2673373,0.06653966
1407,0.6557755,0.9321937,2.4400396,0.062110245
1408,0.61402816,0.7500751,2.031757,0.076257885
1409,0.6704256,0.9360355,2.2062523,0.08101601
1410,0.74350524,0.8160094,2.2177927,0.061239246
1411,0.7028372,0.87559974,2.1801958,0.0606895
1412,0.61936235,0.86236846,1.9587723,0.070618905
1413,0.6275049,0.9872327,2.261366,0.07483727
1414,0.7321142,0.7770031,2.158245,0.052674398
1415,0.67913705,0.79839504,1.92846,0.07664738
1416,0.72630423,0.82445717,2.182038,0.07342251
1417,0.6456281,0.90070957,2.1336658,0.061669406
1418,0.71944094,0.8987618,2.3674502,0.067914754
1419,0.6804825,0.96278477,1.9043418,0.074892715
1420,0.6503389,0.87884957,2.1677485,0.056693554
1421,0.69899446,0.88185865,2.1826725,0.07421162
1422,0.6553366,0.8180361,2.0805457,0.06616409
1423,0.6862034,0.85199976,2.1699631,0.066017725
1424,0.64124155,0.84049135,2.1593125,0.06957282
1425,0.66690826,0.8344457,2.267853,0.06365049
1426,0.643309,0.78096086,2.2490146,0.067858875
1427,0.7644703,0.8183164,2.6023006,0.060089853
1428,0.5785662,0.75428545,1.8683504,0.07652373
1429,0.72826487,0.8167366,2.233888,0.07896165
1430,0.5578965,0.84930754,2.0348642,0.053546168
1431,0.64851385,0.84928226,2.240995,0.04400599
1432,0.7333396,0.79236764,1.9510798,0.06528514
1433,0.56230164,0.862803,2.1656346,0.07257306
1434,0.6554168,0.8563734,2.5545626,0.07632575
1435,0.5642095,0.82582176,2.0101917,0.07755782
1436,0.61629426,0.87803787,2.0771928,0.06918841
1437,0.69929916,0.8740633,2.2482848,0.056212023
1438,0.6715717,0.8646777,2.1874108,0.05088611
1439,0.6006005,0.9607407,2.1037114,0.08244815
1440,0.6077845,0.84379226,1.7361531,0.066876516
1441,0.68637663,0.86208385,2.064247,0.0625451
1442,0.576945,0.8946813,2.5368226,0.053128336
1443,0.6126243,0.8472913,2.0098617,0.0740461
1444,0.65290844,0.938396,2.2818336,0.062232397
1445,0.62729025,0.81395584,2.1212542,0.06671635
1446,0.62509197,0.79718804,2.2195826,0.062052887
1447,0.59935915,0.9237395,2.0517166,0.071333125
1448,0.5676566,0.89710057,2.054127,0.046387266
1449,0.7164233,0.81340563,2.1078763,0.060941543
1450,0.7334559,0.78260183,2.2716076,0.05659857
1451,0.68296576,0.8569896,2.0416017,0.08426927
1452,0.6795819,0.86087906,1.9025352,0.08341391
1453,0.61033934,0.89826214,1.9216413,0.057070155
1454,0.6843677,0.83558446,2.026651,0.07367289
1455,0.68381137,0.81554925,2.135775,0.07613418
1456,0.6171631,0.74977,1.9112033,0.06591805
1457,0.6965631,0.8628003,2.4544394,0.060323726
1458,0.64242864,0.87778,2.2234046,0.073761575
1459,0.6733438,0.8642981,2.1772833,0.07116549
1460,0.6757759,0.8852406,1.8679775,0.07791102
1461,0.54865,0.8705807,1.8017423,0.07634807
1462,0.7470719,0.8680874,2.3222303,0.048116017
1463,0.75543493,0.8395357,2.1690981,0.060895603
1464,0.7057459,0.7975689,2.161161,0.06935075
1465,0.69236034,0.8135617,2.268658,0.054101314
1466,0.62894595,0.83919877,2.2927525,0.07374441
1467,0.69607824,0.7970908,2.0960135,0.04960555
1468,0.6517536,0.994774,2.3789062,0.051877372
1469,0.6480923,0.81254405,2.101534,0.07072834
1470,0.71445084,0.8930219,2.3842518,0.055075686
1471,0.756267,0.8651751,2.3674903,0.066744365
1472,0.52703696,0.866593,1.8005623,0.06906275
1473,0.6574101,0.89459586,2.248005,0.06555257
1474,0.6585165,0.8028264,1.948991,0.071330406
1475,0.66742116,0.8560763,2.1033726,0.08401376
1476,0.6103884,0.87734574,1.9892783,0.05389821
1477,0.63875705,0.91659105,2.256069,0.060198195
1478,0.6198775,0.8488942,2.1559405,0.060961578
1479,0.68061304,0.83849394,2.213062,0.07578921
1480,0.8020962,0.86724,2.4164972,0.05156115
1481,0.6069224,0.8378659,2.1811657,0.06583536
1482,0.708566,0.8236158,2.2246282,0.0656361
1483,0.7472195,0.9119592,1.8577291,0.08302028
1484,0.74579275,0.8317378,2.0671587,0.07408549
1485,0.7354005,0.8117486,1.9430639,0.062150493
1486,0.7066044,0.8446341,2.1036813,0.07338539
1487,0.56088316,0.86470807,1.9227084,0.05861626
1488,0.76258,0.78791296,2.1464484,0.064147525
1489,0.68478566,0.8274633,1.8077515,0.05603113
1490,0.6191984,0.81002015,1.767172,0.054002516
1491,0.7353921,0.88555926,2.3708136,0.06756296
1492,0.72889304,0.8581078,2.1719127,0.068475224
1493,0.70066774,0.830523,2.1357954,0.055960353
1494,0.68008286,0.8737729,2.2307103,0.072458066
1495,0.6793565,0.83050686,2.1473954,0.053903878
1496,0.5636977,0.8704571,2.2803168,0.042072546
1497,0.58529854,0.8105,2.1048942,0.06495782
1498,0.5730888,0.8783938,2.0714803,0.05753732
1499,0.68065095,0.8806365,2.131817,0.06548914
1500,0.6027408,0.9050787,2.2536845,0.07550919
1501,0.704885,0.82164776,2.0711882,0.060779203
1502,0.5916726,0.7741309,2.2311344,0.07178529
1503,0.6518796,0.8063292,1.9771781,0.05170672
1504,0.5084293,0.8335556,1.9436327,0.0759577
1505,0.5962466,0.83402914,2.0663388,0.07007048
1506,0.6778428,0.8847985,2.2502215,0.061562218
1507,0.70756227,0.85310954,1.7743399,0.08146304
1508,0.6534471,0.9289378,2.153968,0.041817747
1509,0.64637023,0.7960121,1.9651272,0.07282516
1510,0.6746611,0.96375525,2.2040963,0.0563085
1511,0.54853165,0.9150658,2.2395623,0.055667806
1512,0.6612947,0.8774598,1.9363399,0.05535671
1513,0.6285743,0.84598094,2.336709,0.06318912
1514,0.5994418,0.88558203,1.8580784,0.07582923
1515,0.7222323,0.8943948,2.2824862,0.06383367
1516,0.67765296,0.83870196,2.0797923,0.072926395
1517,0.57107705,0.8195765,2.1003342,0.06721556
1518,0.6636294,0.9157077,2.104469,0.058904782
1519,0.5411506,0.90468436,1.7696537,0.06532256
1520,0.6615456,0.9088286,2.0144093,0.068755165
1521,0.6246729,0.9181218,2.1023715,0.058189407
1522,0.6115982,0.790697,2.229304,0.070325844
1523,0.78536075,0.86524594,1.9606313,0.05983069
1524,0.59834,0.8808668,2.1334996,0.06306529
1525,0.55393815,0.9552267,2.1016753,0.07414185
1526,0.60989153,0.75377965,2.18267,0.061001066
1527,0.6738635,0.84499896,2.51644,0.063059635
1528,0.71804357,0.8172895,2.3074903,0.05970403
1529,0.57695353,0.8503704,2.1598957,0.058125075
1530,0.7134722,0.8752448,2.200024,0.059944104
1531,0.7342228,0.9285082,1.8340992,0.05114037
1532,0.70677775,0.84766614,2.2210977,0.05347198
1533,0.5977109,0.80423754,1.9946069,0.0768446
1534,0.51881933,0.9417525,2.0875328,0.0719472
1535,0.6531057,0.79897314,2.1357875,0.056372177
1536,0.5300687,0.82990307,2.1011107,0.07700279
1537,0.68159246,0.83743924,2.1988447,0.07996305
1538,0.64465594,0.94244456,2.2966273,0.055949897
1539,0.5962286,0.81410766,2.2448504,0.061282054
1540,0.63046867,0.83526665,2.1710854,0.06393354
1541,0.7715389,0.84196085,2.2787325,0.06862607
1542,0.52398604,0.83359206,1.9277344,0.051825114
1543,0.71974814,0.9268192,2.3468082,0.061551955
1544,0.62750506,0.90538603,2.1063871,0.07176286
1545,0.61379766,0.8670036,1.9601824,0.067339025
1546,0.6040526,0.93111056,2.2161324,0.06254757
1547,0.58178043,0.84406346,1.9624399,0.07103263
1548,0.7157452,0.80383974,2.0181677,0.053712122
1549,0.6827296,0.8843808,2.293487,0.065035366
1550,0.6022503,0.8275098,1.9044348,0.0656246
1551,0.64807487,0.8189338,1.8850846,0.08001003
1552,0.72542024,0.76335526,2.1136727,0.068056956
1553,0.6830915,0.9031792,2.115053,0.065800905
1554,0.60177433,0.8899994,2.174317,0.07560586
1555,0.61703914,0.8161263,2.2208483,0.061536953
1556,0.7625046,0.8408851,2.2650244,0.05573988
1557,0.6453932,0.8234244,2.210441,0.07650545
1558,0.5264521,0.86292195,2.1710618,0.057705395
1559,0.59984463,0.91155285,2.3713355,0.06989269
1560,0.568158,0.90195686,1.9565712,0.06584038
1561,0.6114399,0.8006055,2.1463373,0.06289508
1562,0.6841762,0.77805775,1.877171,0.071006805
1563,0.58475536,0.86313593,1.8020717,0.058696613
1564,0.5538588,0.8613006,2.0661216,0.07671318
1565,0.5832476,0.8773302,1.9732479,0.07346488
1566,0.6294585,0.9011788,1.8998976,0.06542877
1567,0.6937707,0.86351186,2.2151299,0.06489397
1568,0.56384915,0.88259155,1.9159749,0.07016892
1569,0.6394667,0.9404392,2.1911023,0.07053751
1570,0.65202767,0.9023923,2.0984154,0.062414464
1571,0.6329775,0.81424373,1.9571174,0.079967424
1572,0.6667773,0.79912364,2.0214336,0.06575102
1573,0.57535046,0.8306248,1.8815774,0.07175788
1574,0.68707,0.83284295,2.2274714,0.07380474
1575,0.64092076,0.8309374,1.8504391,0.05833496
1576,0.7269182,0.8472227,2.1237948,0.071024664
1577,0.67474854,0.8872758,2.2136304,0.053995997
1578,0.6429842,0.8179858,2.1706276,0.04306497
1579,0.71960753,0.8360582,2.125756,0.05636395
1580,0.64936846,0.8616645,2.1531465,0.05980385
1581,0.68570405,0.8970218,2.2779233,0.047875468
1582,0.69704664,0.81620866,1.7577187,0.067567036
1583,0.7193559,0.83417296,1.935813,0.062139966
1584,0.52022547,0.95246303,2.344347,0.057024393
1585,0.61227155,0.8127038,2.2206304,0.06475444
1586,0.66444826,0.8477578,1.9434495,0.067915045
1587,0.66640514,0.9109479,2.110381,0.06039406
1588,0.6750279,0.8523782,2.2052097,0.047384124
1589,0.5813806,0.784816,2.2109306,0.06637146
1590,0.6250372,0.87746704,2.190272,0.061760716
1591,0.55014575,0.8283228,1.9958721,0.074510604
1592,0.66790706,0.8838385,2.418041,0.06483141
1593,0.6134667,0.7794349,1.9131372,0.07642476
1594,0.61221445,0.8748421,2.1944604,0.05300373
1595,0.7492041,0.81914276,2.0186124,0.0648709
1596,0.64052224,0.85725045,2.1061454,0.061460212
1597,0.6228,0.83668655,2.166337,0.07211234
1598,0.72479534,0.9373845,2.6217391,0.05426341
1599,0.6244528,0.8460257,2.218536,0.06465818
1600,0.68669254,0.9534814,1.9067689,0.07102508
1601,0.47273076,0.7858071,1.922011,0.07611117
1602,0.667667,0.7906217,1.8253119,0.07109309
1603,0.7632463,0.89933455,2.0609381,0.06726763
1604,0.672116,0.8463204,1.8551493,0.056556318
1605,0.6805633,0.85891986,2.1658719,0.05523623
1606,0.67764074,0.85098726,2.1145418,0.06368177
1607,0.6741373,0.9492553,2.0713873,0.074339315
1608,0.77320784,0.7950306,2.0990217,0.06704752
1609,0.8033576,0.877534,2.4688854,0.064659365
1610,0.54143506,0.8527203,2.0276713,0.05692906
1611,0.69815266,0.8821656,2.116946,0.07220089
1612,0.6055047,0.8228039,2.030577,0.056106403
1613,0.582143,0.82140464,1.9937735,0.058113687
1614,0.53324294,0.830806,1.7125895,0.067506276
1615,0.62695366,0.9078493,1.9123651,0.065448165
1616,0.61698407,0.89217883,2.1476145,0.07036694
1617,0.5265776,0.88943905,1.9430995,0.07185749
1618,0.56732213,0.81396705,1.9554746,0.06845261
1619,0.64054394,0.9822701,2.366812,0.06962667
1620,0.67529935,0.8650336,2.1957357,0.05789497
1621,0.52304846,0.8535162,1.8863524,0.06323327
1622,0.5958186,0.9086645,2.1504946,0.06617121
1623,0.57588774,0.8889475,2.0603254,0.07261588
1624,0.7218956,0.8253193,1.9930563,0.0810561
1625,0.65666515,0.89126,2.0643327,0.06870301
1626,0.68682027,0.8725929,1.9372345,0.07232278
1627,0.7269582,0.89230156,2.1429915,0.06680426
1628,0.71119624,0.9037566,1.9455007,0.07067538
1629,0.5343854,0.8941928,2.1264808,0.05837075
1630,0.6161894,0.88779616,2.2331293,0.05634711
1631,0.6447256,0.8286591,1.9309996,0.053328253
1632,0.6045171,0.87681085,2.1971474,0.063215
1633,0.5981793,0.8710619,1.95366,0.07422458
1634,0.56119466,0.79479545,1.9503934,0.078655995
1635,0.67430943,0.85948133,2.4092913,0.06000182
1636,0.7476866,0.9054622,2.1907322,0.068085894
1637,0.6238872,0.9045747,1.9836361,0.06582899
1638,0.69690907,0.85180885,2.2326283,0.052142836
1639,0.7024957,0.86572176,2.1403296,0.075951636
1640,0.714727,0.7648943,1.9295605,0.050987676
1641,0.6121308,0.817944,2.2525637,0.06267517
1642,0.6494207,0.9704879,1.8143302,0.06798773
1643,0.61916834,0.8778365,2.2117012,0.062473252
1644,0.6880236,0.91372484,2.13663,0.0667114
1645,0.5590801,0.874183,1.8100338,0.06591295
1646,0.7283032,0.92909193,2.23336,0.06132563
1647,0.6489844,0.7742204,2.0097392,0.080182545
1648,0.6307106,0.8543621,1.9781733,0.076850034
1649,0.8570047,0.8773351,1.9231856,0.06738497
1650,0.62220216,0.933208,2.2610822,0.0631448
1651,0.6549871,0.9120072,2.430677,0.06590975
1652,0.65786266,0.8728504,2.0694547,0.068535894
1653,0.61466587,0.8899648,2.1706247,0.06082934
1654,0.5396853,0.86463463,2.1922288,0.081516005
1655,0.5789193,0.8244759,1.8462604,0.066170424
1656,0.57279205,0.82645667,1.9277096,0.06482105
1657,0.71621275,0.83505934,2.1812828,0.071278974
1658,0.69631875,0.8161685,2.2598822,0.06736576
1659,0.64549565,0.8336337,2.0724592,0.07282772
1660,0.5428808,0.94079435,2.4134872,0.050836522
1661,0.59137535,0.83246297,2.063815,0.07037454
1662,0.7010724,0.87890065,2.2078855,0.071773596
1663,0.85007083,0.8139644,2.1285348,0.06649541
1664,0.5348901,0.87421685,2.4494133,0.06252234
1665,0.80503786,0.8949663,2.2331867,0.06355926
1666,0.76106346,0.8745005,2.0961504,0.06650071
1667,0.64878917,0.87659127,1.7680566,0.07468319
1668,0.6990772,0.86066556,1.9711492,0.0595844
1669,0.6199914,0.83923155,2.4477003,0.054732658
1670,0.55519193,0.8429188,1.9028305,0.0698728
1671,0.5780077,0.7904905,1.9441214,0.059746798
1672,0.6052854,0.8089417,1.9873377,0.06455211
1673,0.6548126,0.87946194,2.042037,0.054596856
1674,0.6485254,0.872628,1.9310448,0.06349186
1675,0.73469496,0.85425323,2.1809022,0.05791804
1676,0.7006141,0.82149595,2.147091,0.06798342
1677,0.6920704,0.93798256,2.4102688,0.06412957
1678,0.6232837,0.9380255,2.0668886,0.06969658
1679,0.6963196,0.86074436,2.0484157,0.073385164
1680,0.64187986,0.80812544,1.9995623,0.06196094
1681,0.6688896,0.97436714,1.9201432,0.07792972
1682,0.6845148,0.8403941,2.0832968,0.07005332
1683,0.6716969,0.9216563,1.6526437,0.077506065
1684,0.56658494,0.8136846,2.1921403,0.05014836
1685,0.7711472,0.92285186,2.5118158,0.05858322
1686,0.7053341,0.7665853,2.2485135,0.053922046
1687,0.7710305,0.77161497,2.5328577,0.052525856
1688,0.62290996,0.9346807,2.1506326,0.06624946
1689,0.5504501,0.85397387,1.9173609,0.070628986
1690,0.67812973,0.91377246,2.2095845,0.06708303
1691,0.76735383,0.82242614,2.1474853,0.06581222
1692,0.7214463,0.78597075,2.0832658,0.06491551
1693,0.72141755,0.8745334,2.1975477,0.05869577
1694,0.7011016,0.93907917,2.456136,0.05418064
1695,0.5931409,0.8091299,2.0436816,0.068961784
1696,0.626088,0.8466476,2.1115289,0.06552292
1697,0.74737734,0.7684958,1.9070896,0.074281275
1698,0.64890707,0.8653923,1.8409882,0.061980434
1699,0.64064103,0.9077376,2.2434146,0.070351794
1700,0.58745426,0.8756852,2.2056246,0.05771558
1701,0.6233357,0.87470055,1.9827311,0.061669067
1702,0.49378031,0.87884754,2.1873257,0.06932459
1703,0.6002281,0.943892,2.0618618,0.072370484
1704,0.6864867,0.8897912,1.8681401,0.061268214
1705,0.751754,0.84355295,2.0693088,0.0663317
1706,0.6663234,0.8935636,2.2499633,0.072851725
1707,0.5853729,0.900876,1.9954257,0.06811726
1708,0.6062545,0.8451856,2.1809096,0.07270253
1709,0.6150924,0.88056713,2.3203082,0.066309445
1710,0.6168676,0.872023,1.7685127,0.06560497
1711,0.67790955,0.7897067,2.0938299,0.05911107
1712,0.59818256,0.75154805,2.1166997,0.06636962
1713,0.66941416,0.8548327,1.9469911,0.070050225
1714,0.645766,0.80081844,1.8320128,0.08551959
1715,0.7568292,0.8400797,2.332084,0.072293326
1716,0.6417843,0.9447379,2.3742862,0.058404375
1717,0.6149089,0.8394133,2.2003143,0.06936773
1718,0.624171,0.85011715,2.1215413,0.052030593
1719,0.6296144,0.81930053,1.9109434,0.06219949
1720,0.67505074,0.88892287,2.1559618,0.07183263
1721,0.6915017,0.7777706,2.332802,0.05754238
1722,0.62495613,0.80670923,1.862097,0.07826412
1723,0.6273221,0.94339764,1.9604229,0.06207329
1724,0.5991938,0.83149165,2.0565348,0.063671134
1725,0.678216,0.89190257,2.1327717,0.07988446
1726,0.5908027,0.9411159,2.3231452,0.06030979
1727,0.63135684,0.919331,1.825826,0.069001995
1728,0.5521219,0.82781917,1.8246202,0.058471765
1729,0.7028328,0.8235763,2.0981953,0.08358957
1730,0.5199777,0.8586323,2.089359,0.058361225
1731,0.5466436,0.85616916,1.8859062,0.059736025
1732,0.8278265,0.87722427,2.3904905,0.06605527
1733,0.72412163,0.83251935,2.139828,0.07449892
1734,0.7758402,0.90635717,2.1789813,0.052817896
1735,0.73281103,0.7926155,2.0609615,0.06880623
1736,0.6964442,0.82238734,1.8970224,0.07609776
1737,0.6902191,0.842695,2.133612,0.058239013
1738,0.6143965,0.9616137,2.1384175,0.066286325
1739,0.6835075,0.91410756,2.0112848,0.07696552
1740,0.7413042,0.8418765,2.1904533,0.0763657
1741,0.64741683,0.754309,2.0578518,0.062800474
1742,0.7600168,0.90119165,2.2761762,0.063826755
1743,0.5344701,0.7952803,2.221683,0.07038349
1744,0.6589503,0.8453435,2.1841285,0.06365059
1745,0.7010856,0.8346951,2.2550273,0.08252002
1746,0.63158226,0.8575188,2.2253397,0.057220016
1747,0.7277238,0.83894736,2.094931,0.06656732
1748,0.78953254,0.8361961,2.0808716,0.072668985
1749,0.67181826,0.8884873,2.1442947,0.059745464
1750,0.7124531,0.79661494,2.1630068,0.04407595
1751,0.6803653,0.8556681,2.24912,0.060348444
1752,0.68872124,0.8480512,2.1164212,0.058917318
1753,0.6213054,0.85801643,2.3730319,0.066916496
1754,0.6538211,0.8881501,2.2722764,0.07218222
1755,0.66245246,0.7905807,2.2378612,0.08652562
1756,0.62211025,0.869087,2.0669718,0.05917978
1757,0.6343387,0.95151806,2.342591,0.067269385
1758,0.5902342,0.941453,2.4275692,0.06452999
1759,0.76866376,0.83073,2.0622685,0.064409055
1760,0.7433372,0.8662546,2.0620613,0.06637337
1761,0.6414326,0.7705216,2.2226167,0.061629
1762,0.6007779,0.9129832,2.1159167,0.05911117
1763,0.6924434,0.8752824,2.4131296,0.06588774
1764,0.7025096,0.91345847,1.8707398,0.0627885
1765,0.69475126,0.8985376,1.9790444,0.057172786
1766,0.7076315,1.0297606,2.633717,0.08408558
1767,0.6504667,0.9796063,2.4424965,0.0671642
1768,0.83301187,0.78735965,2.263872,0.06941822
1769,0.6740514,0.8566191,2.0242233,0.06950277
1770,0.7378797,0.84424996,2.1403196,0.06373468
1771,0.7351564,0.8822901,2.1008308,0.06854661
1772,0.59686184,0.8452865,2.0119438,0.07043926
1773,0.7267677,0.84658104,2.0176632,0.076200925
1774,0.67390007,0.94301915,1.7973793,0.075538695
1775,0.6757214,0.9630209,1.9936998,0.055072796
1776,0.6431896,0.89773476,1.8187376,0.058714975
1777,0.599399,0.9078375,2.393245,0.061824575
1778,0.788044,0.8918313,2.4167743,0.0723623
1779,0.63420427,0.94040185,2.4101803,0.050018873
1780,0.7246723,0.78180295,2.3044698,0.06409679
1781,0.66059875,0.91115594,2.3660846,0.063299224
1782,0.6900736,0.94693375,2.3635442,0.06215618
1783,0.60896826,0.82740384,1.9281825,0.072060086
1784,0.7220913,0.7811708,1.939736,0.050613366
1785,0.715252,0.8545301,2.3669603,0.06017236
1786,0.6613391,0.77288014,2.1933832,0.063116275
1787,0.6866037,0.917935,2.452104,0.061287243
1788,0.6356548,0.79017687,2.0867472,0.06727849
1789,0.61860895,0.76171136,1.8821313,0.074258305
1790,0.70165354,0.82766044,2.086789,0.06723994
1791,0.65061486,0.9046453,2.0932019,0.06669367
1792,0.59095365,0.81744206,1.9802663,0.06241227
1793,0.67097837,0.9068841,2.145899,0.07034787
1794,0.6582341,0.8616248,1.8668513,0.0978157
1795,0.7093237,0.83670425,2.2524629,0.055763453
1796,0.655667,0.8929244,2.066524,0.06433138
1797,0.6225013,0.9401691,2.2851744,0.07086655
1798,0.65840346,0.73677355,1.9296056,0.06442382
1799,0.7081274,0.79689616,1.9256771,0.06871448
1800,0.78262514,0.9105835,2.5512834,0.060701463
1801,0.5939454,0.885883,2.1883457,0.0963478
1802,0.6839824,0.8169742,2.107383,0.06753636
1803,0.7129252,0.8685683,2.2192206,0.0686799
1804,0.78459376,0.81104815,2.0384207,0.06120598
1805,0.6755774,0.80459124,1.6194435,0.05952359
1806,0.7186069,0.8391106,2.1818929,0.066780314
1807,0.6396638,0.82080066,2.06645,0.075001866
1808,0.70499104,0.89784855,1.7465292,0.06569531
1809,0.6274215,0.85058033,2.161863,0.05862339
1810,0.7019783,0.86692727,2.173678,0.061232217
1811,0.5936584,0.8373175,2.2801607,0.06841774
1812,0.63010955,0.88412285,2.19511,0.07296731
