,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_g6,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
177,-1.0014805,3.0988562,1.3909785,0.04821024,3.0083528,-1.4717456,0.6635736,0.060234084725379944,3.9163973331451416,0.46864918
178,2.5984294,-0.5664825,1.6126871,0.098567605,-0.588367,-1.4091743,0.58380985,0.05,3.238990545272827,0.5202599
179,0.7102351,1.33669,1.8855362,0.24121779,1.3529578,-1.7942064,0.97860175,0.05,3.6939339637756348,0.43811685
180,1.156765,0.9383497,0.55791605,0.22746319,1.0459073,-0.62630606,1.0175772,0.05003081262111664,4.081391334533691,0.42462713
181,0.59748876,1.4216051,1.8001777,0.028056003,1.411809,-1.7648629,0.8192357,0.05670090764760971,4.2691545486450195,0.34108078
182,0.86096275,1.3265505,-1.4409264,0.06113735,1.4151524,1.4508973,0.9841594,0.05784931778907776,3.4013612270355225,0.500967
183,0.48363522,1.640573,1.0128199,0.2659355,1.7033476,-1.1094643,1.125051,0.07299616932868958,4.986062049865723,0.30478862
184,2.8089957,-0.41995713,0.12246345,0.24635597,-0.5420158,-0.23047239,1.338386,0.05979704484343529,3.8854410648345947,0.37787047
185,0.7145583,1.4017462,-3.18787,0.2077172,1.4328173,3.180957,1.093632,0.08640687167644501,4.558935165405273,0.33988616
186,1.8302705,0.17863283,-0.9819155,0.15951556,0.34215596,0.89574486,0.74981606,0.05303119495511055,2.65443754196167,0.6949121
187,-0.3880669,2.5272024,1.3501829,0.20068178,2.5076165,-1.2099314,0.9728808,0.05,3.5116968154907227,0.43082103
188,0.05356478,1.992367,2.8457336,0.1691492,2.0816286,-2.7461586,0.88646436,0.038850829005241394,3.555511474609375,0.59656334
189,1.3953303,0.8539806,-1.8352365,0.23757517,0.85127586,1.682456,1.143155,0.018903091549873352,3.9741246700286865,0.35434923
190,0.15963213,1.8353094,-1.6347668,0.1850542,1.8781985,1.6237683,1.010162,0.054127421230077744,4.415774345397949,0.35321406
191,-0.11100016,2.3228683,0.15756825,0.22982134,2.3188574,-0.019571934,1.0462279,0.05,3.193824291229248,0.45396972
192,1.6197428,0.4824214,0.7361137,0.16876131,0.40466365,-0.87063485,0.7006477,0.0490020252764225,3.1106081008911133,0.6580779
193,2.067667,0.011262259,-0.67092806,0.045040898,0.029275833,0.65674376,0.9440846,0.0648239329457283,3.7055158615112305,0.43737614
194,-0.88751584,3.0305126,-0.5625452,0.31081268,3.1484275,0.4877259,1.0684851,0.03898731246590614,3.9104714393615723,0.43295327
195,2.3854523,-0.3358635,0.7597529,0.16973352,-0.28414783,-0.8879819,0.9136027,0.11077602952718735,4.0446367263793945,0.50923496
196,0.48672605,1.7465597,-0.256754,0.18404715,1.6421536,0.22541766,0.99569917,0.05576157942414284,3.9596166610717773,0.44126004
197,0.7141754,1.2381494,-1.1156757,0.2322973,1.402726,1.0506727,0.9050381,0.05,3.5528697967529297,0.46398032
198,0.86212397,1.2995285,-0.03408658,0.17749329,1.3768513,-0.100154206,1.1126277,0.036484502255916595,4.51777458190918,0.34534404
199,3.8005738,-1.9236186,-0.17398971,0.24058075,-1.7879897,0.29438666,0.43350044,0.03646441921591759,3.117277145385742,0.66994756
200,-1.4421749,3.610364,1.6198317,0.2868086,3.6836336,-1.7465385,1.2452022,0.03722700476646423,4.299414157867432,0.32762694
201,2.7420132,-0.6032544,3.259381,0.02430351,-0.7416802,-2.987058,0.40727517,0.05,2.5883541107177734,0.6962445
