,posterior_g1,posterior_g2,posterior_g3,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
28,1.9386247,0.065632075,0.020907734,0.49352404,0.09037354588508606,3.6355267,0.6817873
29,2.2542746,0.029440781,0.0034078162,1.0711211,0.05620705708861351,3.615408,0.4407346
30,2.1850505,0.018764736,-0.04367503,0.982923,0.05692233145236969,4.0181484,0.35272726
31,2.016752,0.057295132,-0.002945459,0.78828865,0.08645704388618469,3.8754964,0.41570818
32,1.9548999,0.026558066,0.07254677,0.63271236,0.06979019939899445,3.7823243,0.45835218
33,2.113936,0.056147326,-0.054844104,0.83343077,0.05,4.5312905,0.30900627
34,2.1345506,0.03541234,0.115315214,1.0464368,0.014387307688593864,3.7587652,0.3810363
35,2.0823774,0.02059591,0.021042347,0.8293149,0.05,4.1399627,0.35829177
36,2.2628798,0.073401146,-0.0028234504,1.1132816,0.05,4.0908737,0.34541398
37,1.8449491,0.0816931,0.008348837,0.42273283,0.05,4.9949455,0.35349637
38,1.9896082,0.03401753,0.035330284,0.63682914,0.09604550898075104,3.7078578,0.51395893
39,2.1557543,-0.014069149,0.04245328,1.0272503,0.05,4.896161,0.24996336
40,2.0556192,0.050915096,0.046936467,0.7999536,0.07612363249063492,3.9381843,0.42358702
41,1.9573982,0.0040588984,0.0046466542,0.6323948,0.0665668174624443,3.7642527,0.4829154
42,2.251885,0.033680018,-0.047850452,0.9507396,0.05,3.7773733,0.3281967
43,1.9767843,0.075914025,0.07722294,0.71565694,0.07463634759187698,4.001145,0.44033968
44,2.058859,0.042633772,0.10160059,0.855457,0.05516662076115608,4.093876,0.36838147
45,2.1371107,0.005175817,0.032828584,0.9246951,0.036542318761348724,4.1015024,0.35982376
46,2.1875658,0.04225268,-0.023167836,1.1241206,0.05,3.8954496,0.36106953
47,2.296011,-0.047832534,-0.028638374,0.9873897,0.02218613587319851,3.6143367,0.37841415
48,2.0859601,0.076165415,-0.04185675,0.93046516,0.053474850952625275,4.297455,0.3323466
49,2.240712,-0.03157742,-0.060347103,1.0475955,0.01988574117422104,4.196058,0.30259222
50,2.1280036,0.08243471,0.001274578,0.8681504,0.0783352181315422,3.7089493,0.45692518
51,2.1930802,0.038119253,0.0010763466,1.0893589,0.05,4.5416307,0.24774887
52,2.165799,0.028402636,0.08595977,1.0601108,0.05,3.85656,0.35955954
53,2.0994399,0.064293444,-0.0345984,0.721507,0.06588558852672577,3.7655332,0.4607096
54,1.8980606,0.04364716,-0.036463533,0.38779485,0.05495312064886093,5.0474772,0.39718717
55,2.2366562,0.008383578,0.02244477,1.0989746,0.05147487297654152,3.689804,0.38949537
56,1.8721823,0.029353343,-0.011309734,0.43209928,0.05,5.35968,0.3044594
57,1.9428446,-0.00256171,0.04570975,0.5648838,0.07929530739784241,4.0996723,0.4564818
58,1.9998056,0.040191002,0.03457042,0.67675465,0.0970807820558548,3.8427632,0.4807912
59,2.070086,0.123912625,0.013417915,0.86777335,0.08194248378276825,3.937204,0.45241007
60,2.0607913,0.09710988,0.021426868,0.8626461,0.045550815761089325,3.5390785,0.43432972
61,1.8734113,0.11609019,-0.019334735,0.33382058,0.06398936361074448,4.3444443,0.529051
62,1.9031295,0.007838678,0.021922419,0.44216067,0.05,4.693447,0.36438295
63,1.9171705,0.068122365,0.033600334,0.6039333,0.04518936201930046,4.4829674,0.37645033
64,2.168561,0.010671897,1.465752e-05,1.0316858,0.05,4.373747,0.28589904
65,2.1605577,0.03909654,0.026971914,0.996175,0.05849657580256462,3.5883265,0.418265
66,2.01709,0.045178656,0.08118385,0.6287561,0.044358283281326294,3.5883322,0.48831904
67,2.2542796,0.012128652,-0.011659779,1.0583643,0.05,3.9449863,0.36836678
68,2.0026867,0.037569426,-0.0033384603,0.6561574,0.09103173017501831,3.6315327,0.5658669
69,1.99719,0.10392371,-0.0095031485,0.5418974,0.036109521985054016,3.6409533,0.5304338
70,1.9993294,0.09504765,-0.03405247,0.61687833,0.057428862899541855,3.3173873,0.56600326
71,1.983664,-0.0012396106,-0.026164958,0.5164686,0.04205476865172386,4.070703,0.46486282
72,1.8170673,0.041954286,0.06734675,0.32069197,0.060100480914115906,5.73943,0.37975514
73,2.1023288,-0.012379976,0.02884453,0.8800603,0.03894748166203499,4.776631,0.31649253
74,1.9401722,0.042784538,-0.0072479993,0.5468285,0.05675620958209038,4.0076256,0.4765879
75,2.0334241,0.083896704,-0.0034467026,0.8438052,0.04693863168358803,4.3570414,0.33663908
76,2.214892,0.011311032,-0.08445689,0.91427475,0.05,3.7752378,0.38086376
77,2.2836587,0.12677343,-0.012527003,1.0613692,0.034889884293079376,3.3750787,0.46131676
