,posterior_g1,posterior_g2,posterior_g3,posterior_g4,posterior_g5,posterior_beta2,posterior_beta1,posterior_beta3,posterior_rho
98,0.73762614,1.5703467,-0.06861664,0.16781017,1.4932534,1.1982924,0.07424402236938477,3.742386,0.43225208
99,2.4589677,-0.19977896,-0.10042174,0.23001508,-0.19224732,1.3353906,0.05,4.732981,0.31373534
100,4.7188234,-2.579793,-0.0781934,0.46917835,-2.3361068,1.071815,0.0313405841588974,2.969014,0.5023768
101,0.01892344,2.2312033,-0.3015281,0.38197285,2.1875384,1.1020174,0.041187264025211334,4.6213126,0.34683228
102,1.742678,0.38374776,-0.11954379,0.28998184,0.2573848,0.87271917,0.04879174754023552,3.8997037,0.44257477
103,0.16956513,2.0169265,-0.26097655,0.373667,2.2731137,0.77680725,0.042708996683359146,3.0141914,0.6222368
104,0.79541945,1.4165936,-0.24604094,0.3780432,1.4824374,1.1487886,0.03313922882080078,4.693701,0.2763854
105,-0.30946222,2.4116766,-0.31042603,0.31956294,2.3382094,0.5976706,0.020333075895905495,3.5137582,0.65431046
106,0.307494,1.9449198,-0.16729589,0.29359663,1.7477487,0.8160853,0.05,3.2646685,0.5418647
107,3.5108345,-1.2368621,-0.09745015,0.32761073,-1.2503136,1.2530245,0.05,3.7248905,0.37587044
108,4.04292,-1.7696925,-0.21745476,0.4248052,-1.67635,1.4118342,0.05,3.8903725,0.2767452
109,-0.9415539,3.258783,-0.027433435,0.21078941,3.1806195,1.2113748,0.0571611262857914,4.394338,0.33637145
110,0.9637718,1.1666083,-0.15145622,0.42798817,1.391963,1.0545702,0.05,3.5426557,0.43216106
111,1.8791932,0.27706933,-0.1755133,0.21954061,0.44788015,1.1178379,0.030597558245062828,3.8523505,0.33905718
112,0.46639135,1.6975261,-0.10067825,0.27655607,1.9126095,1.1801926,0.05,3.1452556,0.3810012
113,2.2084906,0.06700142,-0.16623996,0.29949033,0.19935034,1.1981893,0.035584572702646255,4.096282,0.34369457
114,2.7547555,-0.30948365,-0.1052459,0.21758336,-0.54882556,1.0680547,0.05,2.7769768,0.50366
115,0.89732385,1.2816478,-0.1701846,0.42525002,1.5614393,1.1398631,0.05,2.9982846,0.49087673
116,1.2257699,1.0859375,-0.14722303,0.2897372,1.1276425,0.96477836,0.0401885099709034,3.324807,0.47839496
117,1.8826182,0.52654916,7.6438126e-05,0.050342966,0.36546445,1.1956755,0.025194326415657997,3.6553063,0.3810266
118,1.3723086,0.7959602,-0.18154688,0.43964893,1.0336753,1.1565299,0.05,3.4742174,0.42865902
119,3.705743,-1.452094,-0.1810611,0.262484,-1.3847507,1.0864507,0.05411873012781143,4.310322,0.35768026
120,1.2202727,0.9053283,-0.19712985,0.34606186,1.0255396,1.0576876,0.05771526321768761,4.364095,0.38727155
121,1.5912445,0.5634625,-0.15623212,0.45451534,0.78910345,1.0861428,0.045424990355968475,3.7750664,0.41736436
122,1.7123046,0.45328382,-0.16432911,0.28318813,0.51199085,1.0820062,0.04732012003660202,4.4435945,0.33504272
123,1.5026675,0.6127135,-0.068593666,0.2643318,0.6817084,1.0758586,0.05461862310767174,4.695843,0.34470457
124,1.4316034,0.77129203,-0.28857383,0.3278236,0.6649019,0.78361523,0.022044580429792404,3.538951,0.5722327
125,1.3181158,1.0214906,-0.19390956,0.52254635,0.90032464,1.1194967,0.05,3.1711335,0.4342575
126,1.477662,0.76842076,-0.12704657,0.19052367,0.75032365,1.233977,0.05620357394218445,4.6003957,0.32277375
127,-0.02403246,2.122549,-0.19423835,0.36235422,2.3954422,0.9445887,0.05,3.3167276,0.46766865
128,1.3348206,0.7534492,-0.1947576,0.34631228,0.92760146,1.1055127,0.03417103365063667,4.018057,0.40965417
129,2.9079092,-0.8229895,-0.11003243,0.26032346,-0.80569714,0.98170763,0.060259897261857986,4.0034456,0.46991712
130,1.9279921,0.36119127,-0.11640359,0.32588738,0.24302265,1.0707722,0.04461206868290901,3.593885,0.44487056
131,1.4035908,0.8726859,-0.07153205,0.12809673,0.721786,0.9495309,0.05,3.6753578,0.44035864
132,0.3726888,1.803991,-0.16694519,0.27557397,1.945332,0.94946337,0.046773310750722885,3.3760438,0.5090709
133,0.83813566,1.2039015,-0.21081446,0.22222367,1.4261973,0.684375,0.05,3.3675244,0.45283225
134,1.5572522,0.689055,-0.176564,0.34748378,0.70444274,1.2707539,0.063834048807621,4.244378,0.34933364
135,0.19774604,2.1235511,-0.1006072,0.27774987,2.0816143,1.3205401,0.05,3.7748592,0.3434326
136,1.1010052,1.1914384,-0.11323824,0.3468403,1.2777821,1.1631747,0.05615224316716194,2.9400878,0.5648459
137,-0.1712345,2.4375854,-0.13168757,0.24667242,2.371029,1.2327011,0.047864265739917755,4.461962,0.30235988
138,2.510575,-0.26882818,-0.051874287,0.19938971,-0.16603257,1.1341952,0.06858423352241516,3.6091328,0.4892964
139,-0.23461884,2.2783234,-0.23388383,0.3794919,2.4984603,0.9336714,0.05,3.4386759,0.46254265
140,1.2596587,1.1562829,-0.168094,0.18622217,0.9799496,1.0680996,0.04880000278353691,3.1057124,0.5572505
